trade_date,Strategy_Pure,Strategy_Hedged,Benchmark_EqualWeight,Benchmark_CSI1000
2026-01-12,1992251.9142818148,1707326.5853068107,1819126.081550925,1843791.140238916
2026-01-13,2001263.0177064824,1714901.8740189273,1802282.7779376183,1809841.3353292798
2026-01-14,2006503.5069331957,1719307.3521290123,1807112.3101331564,1821763.8551665002
2026-01-15,2011860.9392830685,1723811.1398332827,1802895.1741850858,1818146.2168354632
2026-01-16,2009806.8088151906,1722084.3112071736,1796985.8577551218,1816371.043449385
2026-01-19,2019701.2086175918,1730402.1532742307,1820271.3265186173,1823633.4573630735
2026-01-20,2031999.407400326,1740740.776862013,1819558.0707205548,1805344.714799618
2026-01-21,2048079.1126243111,1754258.367742612,1829076.34946084,1819669.653602909
2026-01-22,2061970.9406138242,1765936.6942249765,1847072.7990998095,1833274.90366827
2026-01-23,2069394.0787946982,1772177.0415187518,1868836.9712944573,1868883.8316034232
2026-01-26,2055309.9278161235,1760337.0364827777,1854621.089978705,1845649.7110323934
2026-01-27,2052784.6112643247,1758214.0998047912,1845616.5491950647,1849338.1709713016
2026-01-28,2039963.3084695358,1747435.7227560808,1842859.2437749468,1853230.270611347
2026-01-29,2026888.2910356782,1736444.0575504312,1836963.0760414063,1838318.6817914534
2026-01-30,2008750.6816681565,1721196.4656594715,1829695.8510901437,1821253.7630873786
2026-02-02,1972658.6013604694,1690855.2393227306,1787699.9359252367,1759603.22249347
2026-02-03,2005602.8929311004,1718550.2405120973,1821009.1144888988,1811158.0436027215
2026-02-04,2015227.9929021734,1726641.692549399,1838152.494487329,1810720.97941209
2026-02-05,2002772.5339786268,1716170.8663984654,1825195.6770687562,1780044.191800797
2026-02-06,1992466.9878738073,1707507.3894189056,1829036.2367914773,1776403.1668951982
2026-02-09,2012750.9210583412,1724559.3133452807,1855734.2883529942,1816602.4822863224
2026-02-10,2012637.7774651723,1724464.1978700957,1855946.436911993,1820247.6991250971
2026-02-11,2015423.5151671118,1726806.0606114168,1855389.5082800759,1817867.784221341
2026-02-12,1995236.0838326896,1709835.262085717,1848432.399503295,1834485.2692158748
2026-02-13,1983420.4596977255,1699902.320478235,1833124.8060142596,1810215.5205222685
2026-02-24,1998095.8008892438,1712239.3164303892,1862726.9402406388,1831162.3899755413
2026-02-25,2032353.6705596347,1741038.592299853,1882383.9987698286,1859085.0774900888
2026-02-26,2034602.4623727389,1742929.065245827,1883735.3659308546,1873268.3730776375
2026-02-27,2043949.6940852152,1750786.9241055117,1898845.7258574609,1888762.1993528954
2026-03-02,2019807.018219332,1730491.1033443753,1874014.8383816897,1870256.3587765263
2026-03-03,1945783.564850793,1668262.4278639078,1823369.4122906693,1796453.8451610173
2026-03-04,1921908.455188141,1648191.5397379403,1811488.4310105217,1785877.8183855957
2026-03-05,1922567.1571323737,1648745.2851748343,1829845.9871161925,1802778.1485554904
2026-03-06,1943045.8002334675,1665960.8942531322,1858602.559062376,1819929.3328317697
2026-03-09,1910303.8568028475,1638435.99937691,1844297.3882048933,1810003.7175828407
2026-03-10,1945513.6750381752,1668035.5418595318,1867989.4184124053,1842264.1734224793
2026-03-11,1953483.0629221718,1674735.1003081524,1870941.5268727173,1845228.532062219
