date,code,action,price,shares,info
2022-08-04,603650.SH,BUY,38.25636,1300,SIGNAL
2022-08-04,000547.SZ,BUY,14.33862,3500,SIGNAL
2022-08-04,002881.SZ,BUY,42.77538,1200,SIGNAL
2022-08-04,002206.SZ,SELL,6.41714,7400,STOP_LOSS (-7.9%)
2022-08-05,002206.SZ,BUY,6.50298,7800,SIGNAL
2022-08-05,000599.SZ,BUY,5.1603,5900,SIGNAL
2022-08-05,002685.SZ,SELL,4.02194,12400,STOP_LOSS (-4.1%)
2022-08-05,000547.SZ,SELL,13.65264,3500,STOP_LOSS (-4.9%)
2022-08-08,002685.SZ,BUY,3.8276399999999997,13200,SIGNAL
2022-08-08,000547.SZ,BUY,13.21638,3500,SIGNAL
2022-08-08,000599.SZ,SELL,4.737981048000001,5900,STOP_LOSS (-8.3%)
2022-08-09,002138.SZ,SELL,26.4969,1900,SIGNAL_LOST (-2.2%)
2022-08-09,603489.SH,SELL,189.62,200,SIGNAL_LOST (0.6%)
2022-08-09,002947.SZ,SELL,22.0558,2400,SIGNAL_LOST (3.0%)
2022-08-09,603650.SH,SELL,36.71642,1300,SIGNAL_LOST (-4.1%)
2022-08-09,002881.SZ,SELL,44.5607,1200,SIGNAL_LOST (4.1%)
2022-08-09,002275.SZ,BUY,14.028,3600,SIGNAL
2022-08-09,000700.SZ,BUY,5.94186,8600,SIGNAL
2022-08-09,603559.SH,BUY,12.28452,4100,SIGNAL
2022-08-09,002050.SZ,BUY,30.20028,1700,SIGNAL
2022-08-09,000620.SZ,BUY,2.38476,21500,SIGNAL
2022-08-09,002992.SZ,BUY,27.56502,500,SIGNAL
2022-08-10,002206.SZ,SELL,6.5369,7800,SIGNAL_LOST (0.4%)
2022-08-11,002213.SZ,BUY,17.97588,2800,SIGNAL
2022-08-15,002685.SZ,SELL,3.85228,13200,SIGNAL_LOST (0.6%)
2022-08-15,000547.SZ,SELL,12.76442,3500,SIGNAL_LOST (-3.5%)
2022-08-15,001229.SZ,BUY,42.184200000000004,1100,SIGNAL
2022-08-15,002213.SZ,SELL,17.155620000000003,2800,STOP_LOSS (-4.6%)
2022-08-16,002275.SZ,SELL,13.932080000000001,3600,SIGNAL_LOST (-0.8%)
2022-08-16,000700.SZ,SELL,5.6786200000000004,8600,SIGNAL_LOST (-4.5%)
2022-08-16,603559.SH,SELL,11.766419999999998,4100,SIGNAL_LOST (-4.3%)
2022-08-16,002050.SZ,SELL,30.938,1700,SIGNAL_LOST (2.4%)
2022-08-16,000620.SZ,SELL,2.23552,21500,SIGNAL_LOST (-6.3%)
2022-08-16,002992.SZ,SELL,33.52282,500,SIGNAL_LOST (21.5%)
2022-08-16,000928.SZ,BUY,6.6633000000000004,7400,SIGNAL
2022-08-16,002786.SZ,BUY,7.504980000000001,6600,SIGNAL
2022-08-16,002335.SZ,BUY,42.25434,1100,SIGNAL
2022-08-16,600898.SH,BUY,7.35468,6700,SIGNAL
2022-08-16,002484.SZ,BUY,28.43676,1700,SIGNAL
2022-08-16,001229.SZ,SELL,38.731845072000006,1100,STOP_LOSS (-8.3%)
2022-08-17,002375.SZ,BUY,5.6913599999999995,8800,SIGNAL
2022-08-17,603067.SH,BUY,23.246399999999998,2100,SIGNAL
2022-08-18,002843.SZ,BUY,23.046,2100,SIGNAL
2022-08-18,002484.SZ,SELL,26.93602,1700,STOP_LOSS (-5.4%)
2022-08-19,001339.SZ,BUY,27.104100000000003,1800,SIGNAL
2022-08-19,002484.SZ,BUY,26.88366,500,SIGNAL
2022-08-19,603067.SH,SELL,23.063779999999998,2100,STOP_LOSS (-0.9%)
2022-08-22,603067.SH,BUY,21.132179999999998,2300,SIGNAL
2022-08-22,002843.SZ,SELL,23.033839999999998,2100,TRAILING_STOP (-0.1%)
2022-08-22,001339.SZ,SELL,25.5488,1800,STOP_LOSS (-5.8%)
2022-08-23,000928.SZ,SELL,6.47702,7400,SIGNAL_LOST (-2.9%)
2022-08-23,002786.SZ,SELL,7.31534,6600,SIGNAL_LOST (-2.6%)
2022-08-23,002335.SZ,SELL,43.83216,1100,SIGNAL_LOST (3.7%)
2022-08-23,600898.SH,SELL,7.15566,6700,SIGNAL_LOST (-2.8%)
2022-08-23,002375.SZ,SELL,5.2395,8800,SIGNAL_LOST (-8.0%)
2022-08-23,600216.SH,BUY,15.50094,3100,SIGNAL
2022-08-23,002212.SZ,BUY,9.789539999999999,4900,SIGNAL
2022-08-23,002434.SZ,BUY,10.2705,4700,SIGNAL
2022-08-23,601633.SH,BUY,33.9678,1400,SIGNAL
2022-08-23,603679.SH,BUY,13.547039999999999,3600,SIGNAL
2022-08-23,600715.SH,BUY,2.5350599999999996,19200,SIGNAL
2022-08-23,002037.SZ,BUY,10.521,4100,SIGNAL
2022-08-24,002484.SZ,SELL,27.844199999999997,500,SIGNAL_LOST (3.5%)
2022-08-24,002908.SZ,BUY,14.328600000000002,900,SIGNAL
2022-08-24,603067.SH,SELL,22.48494,2300,TRAILING_STOP (6.3%)
2022-08-25,002888.SZ,BUY,18.036,2700,SIGNAL
2022-08-25,002212.SZ,SELL,10.03988,4900,TRAILING_STOP (2.5%)
2022-08-25,600715.SH,SELL,2.5059780000000003,19200,TRAILING_STOP (-1.2%)
2022-08-26,002212.SZ,BUY,10.0701,4800,SIGNAL
2022-08-26,002888.SZ,SELL,16.559933760000003,2700,STOP_LOSS (-8.3%)
2022-08-29,600715.SH,BUY,3.04608,15800,SIGNAL
2022-08-29,002888.SZ,BUY,13.73742,3500,SIGNAL
2022-08-29,002434.SZ,SELL,10.670616,4700,TRAILING_STOP (3.8%)
2022-08-29,603679.SH,SELL,12.438350246399999,3600,STOP_LOSS (-8.3%)
2022-08-29,002037.SZ,SELL,10.562832,4100,TRAILING_STOP (0.3%)
2022-08-29,002212.SZ,SELL,9.540880000000001,4800,STOP_LOSS (-5.3%)
2022-08-30,600216.SH,SELL,15.179580000000001,3100,SIGNAL_LOST (-2.2%)
2022-08-30,601633.SH,SELL,33.89208,1400,SIGNAL_LOST (-0.3%)
2022-08-30,002908.SZ,SELL,14.18158,900,SIGNAL_LOST (-1.1%)
2022-08-30,600072.SH,BUY,14.01798,3300,SIGNAL
2022-08-30,002892.SZ,BUY,16.032,2900,SIGNAL
2022-08-30,002905.SZ,BUY,7.99596,5900,SIGNAL
2022-08-30,603089.SH,BUY,10.05006,4700,SIGNAL
2022-08-30,603324.SH,BUY,45.09,1000,SIGNAL
2022-08-30,002681.SZ,BUY,4.519019999999999,10500,SIGNAL
2022-08-30,000798.SZ,BUY,11.93382,1000,SIGNAL
2022-08-30,600715.SH,SELL,2.7967888128,15800,STOP_LOSS (-8.3%)
2022-08-31,003021.SZ,BUY,66.132,600,SIGNAL
2022-08-31,000803.SZ,BUY,15.531,300,SIGNAL
2022-08-31,002888.SZ,SELL,12.96402,3500,STOP_LOSS (-5.7%)
2022-08-31,603089.SH,SELL,9.62072,4700,STOP_LOSS (-4.3%)
2022-08-31,603324.SH,SELL,43.03376,1000,STOP_LOSS (-4.6%)
2022-09-01,002414.SZ,BUY,14.28852,3200,SIGNAL
2022-09-01,603089.SH,BUY,8.8176,5200,SIGNAL
2022-09-01,603324.SH,BUY,41.65314,1000,SIGNAL
2022-09-01,003021.SZ,SELL,60.719757120000004,600,STOP_LOSS (-8.3%)
2022-09-01,000803.SZ,SELL,14.259942960000002,300,STOP_LOSS (-8.3%)
2022-09-02,003021.SZ,BUY,57.53484,700,SIGNAL
2022-09-02,002892.SZ,SELL,15.15962,2900,STOP_LOSS (-5.5%)
2022-09-05,002892.SZ,BUY,15.2805,2900,SIGNAL
2022-09-05,002681.SZ,SELL,4.2415,10500,STOP_LOSS (-6.2%)
2022-09-06,600072.SH,SELL,13.96202,3300,SIGNAL_LOST (-0.5%)
2022-09-06,002905.SZ,SELL,7.77442,5900,SIGNAL_LOST (-2.8%)
2022-09-06,000798.SZ,SELL,11.8263,1000,SIGNAL_LOST (-1.0%)
2022-09-06,002414.SZ,SELL,15.169599999999999,3200,SIGNAL_LOST (6.1%)
2022-09-06,603089.SH,SELL,9.94008,5200,SIGNAL_LOST (12.6%)
2022-09-06,603324.SH,SELL,39.91002,1000,SIGNAL_LOST (-4.3%)
2022-09-06,002524.SZ,BUY,6.7134,6900,SIGNAL
2022-09-06,603706.SH,BUY,18.12618,2500,SIGNAL
2022-09-06,603966.SH,BUY,11.7234,3900,SIGNAL
2022-09-06,002541.SZ,BUY,30.671219999999998,1500,SIGNAL
2022-09-06,600678.SH,BUY,6.49296,7200,SIGNAL
2022-09-06,603901.SH,BUY,13.49694,3400,SIGNAL
2022-09-06,000551.SZ,BUY,11.53302,1100,SIGNAL
2022-09-07,003021.SZ,SELL,60.86802,700,SIGNAL_LOST (5.7%)
2022-09-07,001283.SZ,BUY,75.25019999999999,500,SIGNAL
2022-09-07,603318.SH,BUY,9.4689,500,SIGNAL
2022-09-08,001283.SZ,SELL,70.58854000000001,500,STOP_LOSS (-6.3%)
2022-09-08,603318.SH,SELL,9.101759999999999,500,STOP_LOSS (-4.0%)
2022-09-09,001283.SZ,BUY,66.14202,600,SIGNAL
2022-09-09,603706.SH,SELL,17.84424,2500,TRAILING_STOP (-1.6%)
2022-09-13,002892.SZ,SELL,14.840259999999999,2900,SIGNAL_LOST (-3.0%)
2022-09-13,603706.SH,BUY,17.8356,2600,SIGNAL
2022-09-13,603318.SH,BUY,8.57712,4800,SIGNAL
2022-09-13,000551.SZ,SELL,11.367220000000001,1100,TRAILING_STOP (-1.5%)
2022-09-14,000551.SZ,BUY,11.00196,1100,SIGNAL
2022-09-15,002524.SZ,SELL,7.255459999999999,6900,TRAILING_STOP (8.0%)
2022-09-16,002524.SZ,BUY,7.2645,6400,SIGNAL
2022-09-16,603966.SH,SELL,11.59676,3900,TRAILING_STOP (-1.2%)
2022-09-16,603706.SH,SELL,16.7664,2600,STOP_LOSS (-6.1%)
2022-09-16,603318.SH,SELL,9.481,4800,TRAILING_STOP (10.4%)
2022-09-16,000551.SZ,SELL,10.101559593600001,1100,STOP_LOSS (-8.3%)
2022-09-19,603706.SH,BUY,15.79152,2900,SIGNAL
2022-09-19,603966.SH,BUY,11.49294,3900,SIGNAL
2022-09-19,603318.SH,BUY,9.02802,5000,SIGNAL
2022-09-19,000551.SZ,BUY,10.05006,1400,SIGNAL
2022-09-19,002541.SZ,SELL,31.59668,1500,TRAILING_STOP (2.9%)
2022-09-19,600678.SH,SELL,6.0878,7200,STOP_LOSS (-6.3%)
2022-09-19,002524.SZ,SELL,6.66997332,6400,STOP_LOSS (-8.3%)
2022-09-20,603901.SH,SELL,13.10374,3400,SIGNAL_LOST (-3.0%)
2022-09-20,001283.SZ,SELL,63.273199999999996,600,SIGNAL_LOST (-4.4%)
2022-09-20,002134.SZ,BUY,10.02,4600,SIGNAL
2022-09-20,002248.SZ,BUY,8.005980000000001,5700,SIGNAL
2022-09-20,605289.SH,BUY,23.046,2000,SIGNAL
2022-09-20,002084.SZ,BUY,4.509,10200,SIGNAL
2022-09-20,600573.SH,BUY,10.921800000000001,2900,SIGNAL
2022-09-23,002134.SZ,SELL,9.55086,4600,STOP_LOSS (-4.8%)
2022-09-26,603706.SH,SELL,15.329279999999999,2900,SIGNAL_LOST (-3.0%)
2022-09-26,603966.SH,SELL,12.235479999999999,3900,SIGNAL_LOST (6.4%)
2022-09-26,603318.SH,SELL,9.5808,5000,SIGNAL_LOST (6.0%)
2022-09-26,000551.SZ,SELL,9.57082,1400,SIGNAL_LOST (-4.9%)
2022-09-26,603260.SH,BUY,117.4344,300,SIGNAL
2022-09-26,002134.SZ,BUY,9.1182,4900,SIGNAL
2022-09-26,000678.SZ,BUY,6.88374,6600,SIGNAL
2022-09-26,002568.SZ,BUY,26.58306,1700,SIGNAL
2022-09-26,002591.SZ,BUY,6.63324,4100,SIGNAL
2022-09-26,002084.SZ,SELL,4.139983440000001,10200,STOP_LOSS (-8.3%)
2022-09-27,002248.SZ,SELL,7.99398,5700,SIGNAL_LOST (-0.2%)
2022-09-27,605289.SH,SELL,24.14162,2000,SIGNAL_LOST (4.7%)
2022-09-27,600573.SH,SELL,10.34926,2900,SIGNAL_LOST (-5.3%)
2022-09-27,002837.SZ,BUY,31.062,1400,SIGNAL
2022-09-27,002791.SZ,BUY,91.56276,400,SIGNAL
2022-09-27,000036.SZ,BUY,4.188359999999999,10800,SIGNAL
2022-09-27,002835.SZ,BUY,11.80356,3400,SIGNAL
2022-09-27,002134.SZ,SELL,8.371966512,4900,STOP_LOSS (-8.3%)
2022-09-28,002883.SZ,BUY,10.88172,3800,SIGNAL
2022-09-28,603260.SH,SELL,117.15522,300,TRAILING_STOP (-0.3%)
2022-09-28,000678.SZ,SELL,6.6367,6600,STOP_LOSS (-3.7%)
2022-09-28,002591.SZ,SELL,6.49698,4100,STOP_LOSS (-2.1%)
2022-09-28,000036.SZ,SELL,4.0149539999999995,10800,TRAILING_STOP (-4.2%)
2022-09-29,000036.SZ,BUY,4.3787400000000005,10200,SIGNAL
2022-09-29,002850.SZ,BUY,101.28216,400,SIGNAL
2022-09-29,601702.SH,BUY,16.8336,2600,SIGNAL
2022-09-29,002394.SZ,BUY,8.27652,2400,SIGNAL
2022-09-30,002835.SZ,SELL,11.46702,3400,STOP_LOSS (-2.9%)
2022-09-30,002883.SZ,SELL,10.4291,3800,STOP_LOSS (-4.2%)
2022-09-30,002394.SZ,SELL,7.5991696032,2400,STOP_LOSS (-8.3%)
2022-10-10,002568.SZ,SELL,27.2454,1700,SIGNAL_LOST (2.4%)
2022-10-10,603057.SH,BUY,31.9638,1300,SIGNAL
2022-10-10,002835.SZ,BUY,10.93182,4000,SIGNAL
2022-10-10,002883.SZ,BUY,10.3206,4200,SIGNAL
2022-10-10,002394.SZ,BUY,7.0941600000000005,2000,SIGNAL
2022-10-10,000036.SZ,SELL,4.12174,10200,STOP_LOSS (-5.9%)
2022-10-10,002850.SZ,SELL,95.1094,400,STOP_LOSS (-6.2%)
2022-10-11,002837.SZ,SELL,31.177519999999998,1400,SIGNAL_LOST (0.3%)
2022-10-11,002791.SZ,SELL,88.7222,400,SIGNAL_LOST (-3.2%)
2022-10-11,601702.SH,SELL,16.64664,2600,SIGNAL_LOST (-1.2%)
2022-10-11,603358.SH,BUY,17.935799999999997,2300,SIGNAL
2022-10-11,002657.SZ,BUY,14.408760000000001,2900,SIGNAL
2022-10-11,000090.SZ,BUY,5.83164,7300,SIGNAL
2022-10-11,002474.SZ,BUY,6.1122,7000,SIGNAL
2022-10-11,000801.SZ,BUY,8.136239999999999,4200,SIGNAL
2022-10-11,603057.SH,SELL,29.441,1300,STOP_LOSS (-8.0%)
2022-10-11,002835.SZ,SELL,10.0371598512,4000,STOP_LOSS (-8.3%)
2022-10-11,002883.SZ,SELL,10.029900000000001,4200,STOP_LOSS (-2.9%)
2022-10-12,603687.SH,BUY,10.6212,4000,SIGNAL
2022-10-12,002598.SZ,BUY,11.63322,3600,SIGNAL
2022-10-12,003013.SZ,BUY,17.0841,2100,SIGNAL
2022-10-12,002474.SZ,SELL,5.865246000000001,7000,TRAILING_STOP (-4.1%)
2022-10-13,002395.SZ,BUY,12.71538,3200,SIGNAL
2022-10-14,002395.SZ,SELL,12.185580000000002,3200,STOP_LOSS (-4.2%)
2022-10-17,002394.SZ,SELL,7.11574,2000,SIGNAL_LOST (0.2%)
2022-10-17,002474.SZ,BUY,6.53304,6600,SIGNAL
2022-10-18,603358.SH,SELL,17.98396,2300,SIGNAL_LOST (0.2%)
2022-10-18,002657.SZ,SELL,15.588759999999999,2900,SIGNAL_LOST (8.1%)
2022-10-18,000090.SZ,SELL,5.77842,7300,SIGNAL_LOST (-1.0%)
2022-10-18,000801.SZ,SELL,8.31334,4200,SIGNAL_LOST (2.1%)
2022-10-18,603687.SH,SELL,11.28738,4000,SIGNAL_LOST (6.2%)
2022-10-18,002598.SZ,SELL,12.185580000000002,3600,SIGNAL_LOST (4.7%)
2022-10-18,003013.SZ,SELL,17.904120000000002,2100,SIGNAL_LOST (4.7%)
2022-10-18,000540.SZ,BUY,1.63326,26800,SIGNAL
2022-10-18,002189.SZ,BUY,15.6312,2800,SIGNAL
2022-10-18,002816.SZ,BUY,19.35864,2200,SIGNAL
2022-10-18,002371.SZ,BUY,240.48,100,SIGNAL
2022-10-19,002111.SZ,BUY,9.088140000000001,4700,SIGNAL
2022-10-19,603036.SH,BUY,9.5691,4500,SIGNAL
2022-10-19,002903.SZ,BUY,23.75742,1800,SIGNAL
2022-10-19,002389.SZ,BUY,23.246399999999998,700,SIGNAL
2022-10-20,002474.SZ,SELL,6.69658,6600,TRAILING_STOP (2.4%)
2022-10-20,002371.SZ,SELL,238.11282000000003,100,TRAILING_STOP (-1.1%)
2022-10-21,002501.SZ,BUY,2.21442,19600,SIGNAL
2022-10-21,002371.SZ,BUY,260.52,100,SIGNAL
2022-10-24,000540.SZ,SELL,1.634724,26800,TRAILING_STOP (0.0%)
2022-10-25,002189.SZ,SELL,14.63068,2800,SIGNAL_LOST (-6.5%)
2022-10-25,002816.SZ,SELL,18.45302,2200,SIGNAL_LOST (-4.8%)
2022-10-25,002111.SZ,SELL,8.56284,4700,SIGNAL_LOST (-5.9%)
2022-10-25,603036.SH,SELL,9.29138,4500,SIGNAL_LOST (-3.0%)
2022-10-25,002903.SZ,SELL,26.22744,1800,SIGNAL_LOST (10.3%)
2022-10-25,002389.SZ,SELL,23.6027,700,SIGNAL_LOST (1.5%)
2022-10-25,000059.SZ,BUY,7.705380000000001,5600,SIGNAL
2022-10-25,003018.SZ,BUY,10.500960000000001,4100,SIGNAL
2022-10-25,002806.SZ,BUY,12.18432,3500,SIGNAL
2022-10-25,603499.SH,BUY,7.9158,5400,SIGNAL
2022-10-25,603927.SH,BUY,26.492880000000003,1600,SIGNAL
2022-10-26,002501.SZ,SELL,2.21556,19600,SIGNAL_LOST (-0.0%)
2022-10-26,002371.SZ,SELL,260.478,100,SIGNAL_LOST (-0.1%)
2022-10-26,002265.SZ,BUY,14.43882,2900,SIGNAL
2022-10-26,002448.SZ,BUY,7.37472,5800,SIGNAL
2022-10-26,002992.SZ,BUY,35.310480000000005,1100,SIGNAL
2022-10-27,000059.SZ,SELL,7.44508,5600,STOP_LOSS (-3.5%)
2022-10-27,002448.SZ,SELL,6.7711729152,5800,STOP_LOSS (-8.3%)
2022-10-28,000059.SZ,BUY,7.114199999999999,5900,SIGNAL
2022-10-28,002448.SZ,BUY,6.38274,6500,SIGNAL
2022-10-28,603499.SH,SELL,7.5847999999999995,5400,STOP_LOSS (-4.3%)
2022-10-31,001316.SZ,BUY,42.35454,900,SIGNAL
2022-10-31,002806.SZ,SELL,11.1871552512,3500,STOP_LOSS (-8.3%)
2022-10-31,002265.SZ,SELL,13.3732,2900,STOP_LOSS (-7.5%)
2022-10-31,002448.SZ,SELL,5.8603765584000005,6500,STOP_LOSS (-8.3%)
2022-11-01,003018.SZ,SELL,10.2295,4100,SIGNAL_LOST (-2.7%)
2022-11-01,603927.SH,SELL,29.910059999999998,1600,SIGNAL_LOST (12.8%)
2022-11-01,002992.SZ,SELL,37.49486,1100,SIGNAL_LOST (6.1%)
2022-11-01,603266.SH,BUY,14.1282,2900,SIGNAL
2022-11-01,603489.SH,BUY,119.97948,300,SIGNAL
2022-11-01,603689.SH,BUY,7.6452599999999995,5500,SIGNAL
2022-11-01,002362.SZ,BUY,15.95184,2600,SIGNAL
2022-11-01,002223.SZ,BUY,33.055980000000005,1200,SIGNAL
2022-11-01,603501.SH,BUY,74.05781999999999,500,SIGNAL
2022-11-01,000059.SZ,SELL,6.70656,5900,STOP_LOSS (-5.8%)
2022-11-02,000411.SZ,BUY,11.93382,3500,SIGNAL
2022-11-02,600745.SH,BUY,51.07194,200,SIGNAL
2022-11-02,002223.SZ,SELL,34.231399999999994,1200,TRAILING_STOP (3.5%)
2022-11-03,603859.SH,BUY,30.4608,1300,SIGNAL
2022-11-07,001316.SZ,SELL,45.0597,900,SIGNAL_LOST (6.3%)
2022-11-07,002223.SZ,BUY,37.775400000000005,1100,SIGNAL
2022-11-08,603266.SH,SELL,14.60074,2900,SIGNAL_LOST (3.3%)
2022-11-08,603489.SH,SELL,127.32484,300,SIGNAL_LOST (6.0%)
2022-11-08,603689.SH,SELL,7.964040000000001,5500,SIGNAL_LOST (4.1%)
2022-11-08,002362.SZ,SELL,15.329279999999999,2600,SIGNAL_LOST (-4.0%)
2022-11-08,603501.SH,SELL,81.85596,500,SIGNAL_LOST (10.4%)
2022-11-08,000411.SZ,SELL,11.786380000000001,3500,SIGNAL_LOST (-1.3%)
2022-11-08,600745.SH,SELL,52.5946,200,SIGNAL_LOST (2.9%)
2022-11-08,603859.SH,SELL,30.50886,1300,SIGNAL_LOST (0.1%)
2022-11-08,600503.SH,BUY,2.8957800000000002,14900,SIGNAL
2022-11-08,002735.SZ,BUY,23.13618,1800,SIGNAL
2022-11-08,002631.SZ,BUY,6.32262,6800,SIGNAL
2022-11-08,002862.SZ,BUY,14.79954,2900,SIGNAL
2022-11-08,600107.SH,BUY,7.02402,6100,SIGNAL
2022-11-08,600644.SH,BUY,7.515,5700,SIGNAL
2022-11-09,603956.SH,BUY,8.967899999999998,4500,SIGNAL
2022-11-09,600644.SH,SELL,7.5847999999999995,5700,TRAILING_STOP (0.8%)
2022-11-10,002456.SZ,BUY,5.34066,8000,SIGNAL
2022-11-11,002223.SZ,SELL,38.3731,1100,STOP_LOSS (1.5%)
2022-11-14,002682.SZ,BUY,4.448880000000001,9600,SIGNAL
2022-11-15,600503.SH,SELL,2.97404,14900,SIGNAL_LOST (2.6%)
2022-11-15,002735.SZ,SELL,23.98194,1800,SIGNAL_LOST (3.6%)
2022-11-15,002631.SZ,SELL,6.3472800000000005,6800,SIGNAL_LOST (0.3%)
2022-11-15,002862.SZ,SELL,14.4211,2900,SIGNAL_LOST (-2.6%)
2022-11-15,600107.SH,SELL,6.82632,6100,SIGNAL_LOST (-2.9%)
2022-11-15,603956.SH,SELL,8.49298,4500,SIGNAL_LOST (-5.4%)
2022-11-15,002456.SZ,SELL,5.24948,8000,SIGNAL_LOST (-1.8%)
2022-11-15,603233.SH,BUY,41.713260000000005,1000,SIGNAL
2022-11-15,002653.SZ,BUY,24.53898,1700,SIGNAL
2022-11-15,600566.SH,BUY,34.10808,1200,SIGNAL
2022-11-15,603937.SH,BUY,14.35866,2900,SIGNAL
2022-11-15,000626.SZ,BUY,11.0721,3800,SIGNAL
2022-11-15,603102.SH,BUY,40.3305,1000,SIGNAL
2022-11-16,002755.SZ,BUY,9.29856,4500,SIGNAL
2022-11-17,600566.SH,SELL,31.726419999999997,1200,STOP_LOSS (-7.1%)
2022-11-18,600566.SH,BUY,33.48684,1200,SIGNAL
2022-11-21,002682.SZ,SELL,4.3412999999999995,9600,SIGNAL_LOST (-2.5%)
2022-11-21,000999.SZ,BUY,55.11,700,SIGNAL
2022-11-21,603233.SH,SELL,43.413,1000,TRAILING_STOP (4.0%)
2022-11-21,603937.SH,SELL,13.243459999999999,2900,STOP_LOSS (-7.8%)
2022-11-21,600566.SH,SELL,31.94598,1200,TRAILING_STOP (-4.7%)
2022-11-22,002653.SZ,SELL,23.18354,1700,SIGNAL_LOST (-5.6%)
2022-11-22,000626.SZ,SELL,10.94806,3800,SIGNAL_LOST (-1.2%)
2022-11-22,603102.SH,SELL,41.45692,1000,SIGNAL_LOST (2.7%)
2022-11-22,002755.SZ,SELL,9.2315,4500,SIGNAL_LOST (-0.8%)
2022-11-22,600990.SH,BUY,32.50488,1200,SIGNAL
2022-11-22,603908.SH,BUY,67.34442,600,SIGNAL
2022-11-22,002782.SZ,BUY,19.69932,2100,SIGNAL
2022-11-22,600418.SH,BUY,14.589120000000001,2800,SIGNAL
2022-11-22,002420.SZ,BUY,7.0841400000000005,5900,SIGNAL
2022-11-22,000678.SZ,BUY,6.42282,6500,SIGNAL
2022-11-22,002932.SZ,BUY,73.146,500,SIGNAL
2022-11-23,002339.SZ,BUY,7.2645,900,SIGNAL
2022-11-23,002932.SZ,SELL,68.74224,500,STOP_LOSS (-6.1%)
2022-11-24,002585.SZ,BUY,15.05004,2300,SIGNAL
2022-11-25,603908.SH,SELL,63.432880000000004,600,STOP_LOSS (-5.9%)
2022-11-25,002782.SZ,SELL,19.321279999999998,2100,STOP_LOSS (-2.0%)
2022-11-28,000999.SZ,SELL,53.46286,700,SIGNAL_LOST (-3.1%)
2022-11-28,002432.SZ,BUY,62.0238,600,SIGNAL
2022-11-28,603908.SH,BUY,61.1721,600,SIGNAL
2022-11-28,002782.SZ,BUY,18.036,2200,SIGNAL
2022-11-28,600418.SH,SELL,13.395146419200001,2800,STOP_LOSS (-8.3%)
2022-11-28,002420.SZ,SELL,6.7863999999999995,5900,TRAILING_STOP (-4.3%)
2022-11-29,600990.SH,SELL,31.536800000000003,1200,SIGNAL_LOST (-3.1%)
2022-11-29,000678.SZ,SELL,6.2973799999999995,6500,SIGNAL_LOST (-2.0%)
2022-11-29,002339.SZ,SELL,7.29538,900,SIGNAL_LOST (0.3%)
2022-11-29,002585.SZ,SELL,15.20952,2300,SIGNAL_LOST (1.0%)
2022-11-29,002933.SZ,BUY,24.52896,1600,SIGNAL
2022-11-29,603880.SH,BUY,6.7835399999999995,5900,SIGNAL
2022-11-29,002238.SZ,BUY,6.64326,6100,SIGNAL
2022-11-29,002423.SZ,BUY,7.19436,5600,SIGNAL
2022-11-29,002731.SZ,BUY,19.098119999999998,2000,SIGNAL
2022-11-29,002432.SZ,SELL,59.7303,600,TRAILING_STOP (-3.8%)
2022-11-30,002445.SZ,BUY,2.5751399999999998,14500,SIGNAL
2022-12-02,002731.SZ,SELL,17.814300000000003,2000,STOP_LOSS (-6.8%)
2022-12-05,603908.SH,SELL,64.70034,600,SIGNAL_LOST (5.7%)
2022-12-05,002782.SZ,SELL,19.15162,2200,SIGNAL_LOST (6.1%)
2022-12-05,000888.SZ,BUY,9.09816,4500,SIGNAL
2022-12-05,002731.SZ,BUY,17.655240000000003,2300,SIGNAL
2022-12-05,605011.SH,BUY,16.79352,2000,SIGNAL
2022-12-06,002933.SZ,SELL,24.57076,1600,SIGNAL_LOST (0.1%)
2022-12-06,603880.SH,SELL,6.44708,5900,SIGNAL_LOST (-5.0%)
2022-12-06,002238.SZ,SELL,7.26544,6100,SIGNAL_LOST (9.3%)
2022-12-06,002423.SZ,SELL,7.884200000000001,5600,SIGNAL_LOST (9.5%)
2022-12-06,002445.SZ,SELL,2.53492,14500,SIGNAL_LOST (-1.6%)
2022-12-06,002168.SZ,BUY,4.3086,9500,SIGNAL
2022-12-06,600375.SH,BUY,7.575119999999999,5400,SIGNAL
2022-12-06,000415.SZ,BUY,2.52504,16300,SIGNAL
2022-12-06,601003.SH,BUY,3.9178200000000003,10500,SIGNAL
2022-12-06,000711.SZ,BUY,2.98596,13300,SIGNAL
2022-12-09,000888.SZ,SELL,8.92212,4500,TRAILING_STOP (-2.0%)
2022-12-09,000711.SZ,SELL,2.7944,13300,STOP_LOSS (-6.5%)
2022-12-12,002731.SZ,SELL,16.7664,2300,SIGNAL_LOST (-5.1%)
2022-12-12,605011.SH,SELL,16.42708,2000,SIGNAL_LOST (-2.3%)
2022-12-12,001256.SZ,BUY,29.058,1300,SIGNAL
2022-12-12,000711.SZ,BUY,2.73546,14600,SIGNAL
2022-12-12,601600.SH,BUY,4.84968,8200,SIGNAL
2022-12-12,600705.SH,BUY,3.67734,8400,SIGNAL
2022-12-12,000415.SZ,SELL,2.3852200000000003,16300,STOP_LOSS (-5.6%)
2022-12-13,002168.SZ,SELL,4.07184,9500,SIGNAL_LOST (-5.6%)
2022-12-13,600375.SH,SELL,7.17562,5400,SIGNAL_LOST (-5.3%)
