date,assets,market,positions,max_assets,dd
2021-09-06,629217.3016319918,BULL,10,1030554.0263425,0.3894378309644543
2021-09-07,633044.6517734298,BULL,10,1030554.0263425,0.3857239546963448
2021-09-08,626223.5465184299,BULL,11,1030554.0263425,0.3923428267599555
2021-09-09,624070.2058928299,BULL,11,1030554.0263425,0.39443232480717805
2021-09-10,616198.9589926299,BULL,11,1030554.0263425,0.40207020375287056
2021-09-13,616237.9749646299,BULL,9,1030554.0263425,0.4020323445324875
2021-09-14,604577.0199510298,BULL,8,1030554.0263425,0.41334757373496367
2021-09-15,611896.9179393898,BULL,8,1030554.0263425,0.40624469722266787
2021-09-16,602593.9286553898,BULL,10,1030554.0263425,0.4152718700308872
2021-09-17,603745.2892153899,BULL,6,1030554.0263425,0.41415464518816225
2021-09-22,615286.3626301897,BULL,9,1030554.0263425,0.40295574331616646
2021-09-23,612524.6071643898,BULL,9,1030554.0263425,0.40563561782561025
2021-09-24,611201.3731355898,BULL,5,1030554.0263425,0.40691962040575275
2021-09-27,602788.9645777898,BULL,6,1030554.0263425,0.41508261656390294
2021-09-28,596011.9236585898,BULL,8,1030554.0263425,0.4216587307180071
2021-09-29,603202.6297271898,BULL,7,1030554.0263425,0.414681215823305
2021-09-30,600646.6680285898,BULL,10,1030554.0263425,0.4171613979712233
2021-10-08,612064.4110189899,BULL,9,1030554.0263425,0.4060821700039887
2021-10-11,613605.2659941898,BULL,9,1030554.0263425,0.40458699853717245
2021-10-12,606537.3455443898,BULL,10,1030554.0263425,0.4114453681802318
2021-10-13,603773.8547603898,BULL,9,1030554.0263425,0.4141269265588913
2021-10-14,601554.6938811899,BULL,9,1030554.0263425,0.4162802934105796
2021-10-15,601278.0797877898,BULL,11,1030554.0263425,0.4165487064062396
2021-10-18,598982.4057945898,BULL,7,1030554.0263425,0.41877631789920283
2021-10-19,602673.4416881899,BULL,9,1030554.0263425,0.4151947144128725
2021-10-20,593087.4836846698,BULL,9,1030554.0263425,0.4244964664399265
2021-10-21,590756.9507022699,BULL,10,1030554.0263425,0.42675790341734643
2021-10-22,581826.1700942699,BULL,8,1030554.0263425,0.43542390285038524
2021-10-25,591389.0019076698,BULL,10,1030554.0263425,0.4261445913645634
2021-10-26,591052.4606754698,BULL,10,1030554.0263425,0.426471154769875
2021-10-27,595170.4966402699,BULL,8,1030554.0263425,0.42247521097698604
2021-10-28,596442.4136218699,BULL,9,1030554.0263425,0.42124100398823255
2021-10-29,596545.22026187,BULL,8,1030554.0263425,0.42114124537551334
2021-11-01,606982.9469652699,BULL,8,1030554.0263425,0.41101297801970665
2021-11-02,597306.75428207,BULL,8,1030554.0263425,0.420402289434598
2021-11-03,593857.24597647,BULL,10,1030554.0263425,0.4237495261804895
2021-11-04,611512.24597647,BULL,10,1030554.0263425,0.40661796437129577
2021-11-05,613904.0581364699,BULL,9,1030554.0263425,0.4042970650308811
2021-11-08,607723.38554687,BULL,8,1030554.0263425,0.4102944920765408
2021-11-09,604755.80118447,BULL,9,1030554.0263425,0.41317409303538827
2021-11-10,599528.7364016699,BULL,9,1030554.0263425,0.4182461849870846
2021-11-11,598993.8644876699,BULL,10,1030554.0263425,0.4187651989352405
2021-11-12,599962.4858956699,BULL,9,1030554.0263425,0.41782529536566476
2021-11-15,599626.39225967,BULL,7,1030554.0263425,0.41815142444517817
2021-11-16,588753.2422416699,BULL,10,1030554.0263425,0.4287022056173109
2021-11-17,602094.7374256699,BULL,9,1030554.0263425,0.41575626116125
2021-11-18,594716.4864448699,BULL,10,1030554.0263425,0.42291576060737396
2021-11-19,596154.56328167,BULL,7,1030554.0263425,0.42152032009669654
2021-11-22,598031.9357548698,BULL,10,1030554.0263425,0.4196986082550935
2021-11-23,596642.4325730698,BULL,10,1030554.0263425,0.4210469152300625
2021-11-24,594390.4778693899,BULL,9,1030554.0263425,0.42323210362981306
2021-11-25,600782.3206985899,BULL,10,1030554.0263425,0.4170297671527193
2021-11-26,603789.7111561899,BULL,9,1030554.0263425,0.4141115402759844
2021-11-29,608506.1065003899,BULL,9,1030554.0263425,0.4095349773558057
2021-11-30,608391.4527169899,BULL,10,1030554.0263425,0.4096462318659713
2021-12-01,603505.424700465,BULL,9,1030554.0263425,0.4143873981625756
2021-12-02,598299.8546792651,BULL,9,1030554.0263425,0.41943863263271286
2021-12-03,602927.642822065,BULL,11,1030554.0263425,0.4149480498738212
2021-12-06,598230.3993378651,BULL,9,1030554.0263425,0.41950602875132925
2021-12-07,592301.0043170651,BULL,8,1030554.0263425,0.4252596281447
2021-12-08,598691.2468858651,BULL,10,1030554.0263425,0.4190588444832365
2021-12-09,596706.562297065,BULL,9,1030554.0263425,0.4209846868341163
2021-12-10,598964.916263225,BULL,9,1030554.0263425,0.41879328889821665
2021-12-13,595127.9766154251,BULL,10,1030554.0263425,0.42251647036150924
2021-12-14,586095.0355991852,BULL,9,1030554.0263425,0.43128160133508703
2021-12-15,587153.5040601852,BULL,10,1030554.0263425,0.4302545145119375
2021-12-16,585558.5040601852,BULL,10,1030554.0263425,0.43180222570342236
2021-12-17,584682.6575097851,BULL,9,1030554.0263425,0.4326521050188314
2021-12-20,583642.4561613852,BULL,7,1030554.0263425,0.4336614663155814
2021-12-21,587069.9471405852,BULL,8,1030554.0263425,0.43033559412296635
2021-12-22,593630.5865405852,BULL,10,1030554.0263425,0.42396946558210363
2021-12-23,593065.8881245852,BULL,9,1030554.0263425,0.424517421731481
2021-12-24,595586.1997153852,BULL,7,1030554.0263425,0.42207183273141197
2021-12-27,601564.5497523852,BULL,9,1030554.0263425,0.4162707297477891
2021-12-28,604727.4256329852,BULL,10,1030554.0263425,0.4132016273041014
2021-12-29,608002.6245629853,BULL,10,1030554.0263425,0.41002353198228314
2021-12-30,613722.7170237852,BULL,9,1030554.0263425,0.40447302971400234
2021-12-31,623386.1311627852,BULL,10,1030554.0263425,0.39509611798304145
2022-01-04,630638.9120399852,BULL,10,1030554.0263425,0.3880583686833366
2022-01-05,626851.3417375853,BULL,7,1030554.0263425,0.39173364451127374
2022-01-06,637512.1000963852,BULL,9,1030554.0263425,0.38138895797733663
2022-01-07,639902.4078659852,BULL,8,1030554.0263425,0.379069518424921
2022-01-10,644909.5918639852,BULL,9,1030554.0263425,0.3742107881982576
2022-01-11,636643.4796941852,BULL,9,1030554.0263425,0.3822318253865134
2022-01-12,639452.8020769851,BULL,9,1030554.0263425,0.3795057942314362
2022-01-13,636010.3542217852,BULL,9,1030554.0263425,0.38284617985626107
2022-01-14,639274.6126633852,BULL,10,1030554.0263425,0.37967870065753817
2022-01-17,650558.3599889851,BULL,8,1030554.0263425,0.368729495630756
2022-01-18,635406.4893381852,BULL,10,1030554.0263425,0.38343214125970465
2022-01-19,638217.9261113852,BULL,8,1030554.0263425,0.38070405840200333
2022-01-20,638366.6232317851,BULL,8,1030554.0263425,0.38055976987699736
2022-01-21,641437.7426858662,BULL,8,1030554.0263425,0.37757970345099867
2022-01-24,650375.9877254663,BULL,9,1030554.0263425,0.36890646089299084
2022-01-25,637780.8280620662,BULL,11,1030554.0263425,0.3811281973002523
2022-01-26,645167.6289340663,BULL,10,1030554.0263425,0.3739604014514347
2022-01-27,635081.5213948663,BULL,9,1030554.0263425,0.3837474745028071
2022-01-28,637345.9496582663,BULL,6,1030554.0263425,0.3815501823613785
2022-02-07,640989.3970078663,BULL,6,1030554.0263425,0.378014756506481
2022-02-08,643399.9258764662,BULL,8,1030554.0263425,0.37567569537335915
2022-02-09,640864.9750514661,BULL,9,1030554.0263425,0.3781354895813317
2022-02-10,646416.2623618662,BULL,8,1030554.0263425,0.37274878770205044
2022-02-11,639905.4972066662,BULL,7,1030554.0263425,0.37906652067749386
2022-02-14,636317.3685230662,BULL,9,1030554.0263425,0.3825482679628201
2022-02-15,638092.0054814662,BULL,9,1030554.0263425,0.3808262457174669
2022-02-16,642938.9889786262,BULL,8,1030554.0263425,0.3761229663422339
2022-02-17,641317.9476650262,BULL,10,1030554.0263425,0.3776959467703957
2022-02-18,650608.9476650262,BULL,10,1030554.0263425,0.36868040778601624
2022-02-21,661892.0297662262,BULL,10,1030554.0263425,0.35773184826095733
2022-02-22,658835.9357536262,BULL,10,1030554.0263425,0.3606973347221051
2022-02-23,669022.7608848262,BULL,9,1030554.0263425,0.350812530169593
2022-02-24,653424.1968528263,BULL,9,1030554.0263425,0.3659486255447769
2022-02-25,658168.5520252263,BULL,10,1030554.0263425,0.36134493175374105
2022-02-28,659469.8645902262,BULL,10,1030554.0263425,0.3600822007064243
2022-03-01,655710.7975726263,BULL,9,1030554.0263425,0.36372981831939033
2022-03-02,658451.0102870262,BULL,10,1030554.0263425,0.3610708478584965
2022-03-03,654172.0102870262,BULL,10,1030554.0263425,0.3652229833997902
2022-03-04,644752.2860758263,BULL,9,1030554.0263425,0.3743634301598995
2022-03-07,633267.8261938954,BULL,7,1030554.0263425,0.3855073969858697
2022-03-08,610678.8343274954,BULL,9,1030554.0263425,0.40742666690184853
2022-03-09,613086.4900890954,BULL,5,1030554.0263425,0.40509039369340266
2022-03-10,612181.8431330954,BULL,9,1030554.0263425,0.4059682195354991
2022-03-11,605561.2227014955,BULL,9,1030554.0263425,0.4123925507809913
2022-03-14,600545.7988214955,BULL,11,1030554.0263425,0.41725927659234935
2022-03-15,577966.7442006954,BULL,10,1030554.0263425,0.43916890388373414
2022-03-16,584037.3323526235,BULL,8,1030554.0263425,0.43327829747518615
2022-03-17,593888.2905914235,BULL,9,1030554.0263425,0.42371940198111707
2022-03-18,585449.1328708235,BULL,11,1030554.0263425,0.4319083542387208
2022-03-21,588248.4792112969,BULL,10,1030554.0263425,0.42919200335471286
2022-03-22,581668.5184716968,BULL,11,1030554.0263425,0.43557688039308884
2022-03-23,580194.0726908968,BULL,11,1030554.0263425,0.4370076115756478
2022-03-24,572810.0514178087,BULL,8,1030554.0263425,0.4441727102355351
2022-03-25,572207.1164072088,BULL,11,1030554.0263425,0.4447577693349981
2022-03-28,572407.6228748087,BULL,10,1030554.0263425,0.44456320751439027
2022-03-29,565719.1439082088,BULL,11,1030554.0263425,0.4510533854144638
2022-03-30,572979.6083938088,BULL,11,1030554.0263425,0.44400818031117795
2022-03-31,571654.1495042087,BULL,10,1030554.0263425,0.44529434178910093
2022-04-01,567229.4003420088,BULL,10,1030554.0263425,0.44958790529872455
