threshold,max_pos,stop_loss,take_profit,cagr_opt,sharpe_opt,max_dd_opt,total_return_opt,n_trades_opt,win_rate_days_opt,monthly_win_rate_opt,n_months_opt,avg_trade_return_opt,trade_win_rate_opt,cagr_test,sharpe_test,max_dd_test,total_return_test,n_trades_test,win_rate_days_test,monthly_win_rate_test,n_months_test,avg_trade_return_test,trade_win_rate_test
0.54,3,-0.07,0.1,-0.8300583428242754,-3.780269885186523,-0.9939852684919736,-0.9939391921265829,1040,0.2162534435261708,0.1388888888888889,36,-0.013862728691704457,0.3423076923076923,-0.8534880975422294,-3.3319340648723847,-0.913784054145779,-0.8860689817287346,474,0.28771929824561404,0.2,15,-0.012674624421041959,0.35864978902953587
0.54,3,-0.07,0.15,-0.8766169413242668,-4.874213076053776,-0.9976086882910351,-0.9975903694430669,1040,0.21349862258953167,0.08333333333333333,36,-0.016609766349724005,0.3403846153846154,-0.9072634293048185,-4.419214385518129,-0.9432792392002064,-0.9320780578117557,474,0.2631578947368421,0.06666666666666667,15,-0.01601285024281499,0.35232067510548526
0.54,3,-0.1,0.0,-0.8678278422322317,-5.636718693131931,-0.9970969884674452,-0.9970620382781447,1040,0.22038567493112948,0.08333333333333333,36,-0.01623591990768574,0.3548076923076923,-0.8933919455498313,-4.7631827067959165,-0.920635607482164,-0.9204799204627206,474,0.2736842105263158,0.13333333333333333,15,-0.015220253379270795,0.3691983122362869
0.54,3,-0.1,0.05,-0.47043960124901885,-1.1922632426131883,-0.8633799129572889,-0.8398180029570947,1040,0.26721763085399447,0.4166666666666667,36,-0.004442329704680158,0.40384615384615385,-0.46545679274758645,-0.8868446886855258,-0.7074767490285482,-0.5075507083757387,474,0.3508771929824561,0.5333333333333333,15,-0.0034280268784667176,0.42616033755274263
0.54,3,-0.1,0.08,-0.6194190067143152,-1.9498803442530885,-0.9409031485733816,-0.9381573544119081,1040,0.24793388429752067,0.3333333333333333,36,-0.007193033914338042,0.3730769230769231,-0.6628151180915627,-1.7906881197928168,-0.7916726826151872,-0.7075569551081766,474,0.3192982456140351,0.4666666666666667,15,-0.006760286483885876,0.3818565400843882
0.54,3,-0.1,0.1,-0.7358634684034036,-2.911784655409563,-0.979038881768355,-0.9784068820878854,1040,0.23140495867768596,0.2222222222222222,36,-0.010280809315873647,0.3576923076923077,-0.7402897696213319,-2.327773005354639,-0.8402337692843201,-0.7823217659576618,474,0.3087719298245614,0.26666666666666666,15,-0.008650427066179248,0.3755274261603376
0.54,3,-0.1,0.15,-0.8082250104908505,-3.981621870698905,-0.9915167856721195,-0.9914146538192796,1040,0.23002754820936638,0.16666666666666666,36,-0.013027846973893194,0.3557692307692308,-0.834737994247985,-3.3628889806357942,-0.894366707647239,-0.8694457798828382,474,0.28421052631578947,0.13333333333333333,15,-0.01194781989489389,0.3691983122362869
0.54,5,0.0,0.0,-0.6443717357254239,-4.917246057100821,-0.9494981627623907,-0.9491323545829687,1359,0.22176308539944903,0.2222222222222222,36,-0.010709671006848102,0.37159676232523914,-0.743307308165805,-3.620481856146381,-0.7984842827122052,-0.7851799583260995,611,0.2771929824561403,0.2,15,-0.011950606667258348,0.3649754500818331
0.54,5,0.0,0.05,0.009896266453791158,0.1788233107517025,-0.637860106291938,0.028776797923804276,1359,0.2865013774104683,0.5,36,0.000558245661712158,0.4194260485651214,-0.191041572621109,-0.31806138565500375,-0.6106710818101382,-0.21319172140725573,611,0.3649122807017544,0.6,15,-0.0011933033704159873,0.41734860883797054
0.54,5,0.0,0.08,-0.22823847951080023,-0.7704803637037607,-0.6830914876676746,-0.5259280823970689,1359,0.2603305785123967,0.3888888888888889,36,-0.002321044627927122,0.38852097130242824,-0.436159151935287,-1.227137960169411,-0.6360739792161917,-0.4769178604338765,611,0.32280701754385965,0.4666666666666667,15,-0.004545982802582247,0.37479541734860883
0.54,5,0.0,0.1,-0.40048745163837596,-1.7864364256845147,-0.7750671493016495,-0.770993705728305,1359,0.24104683195592286,0.3333333333333333,36,-0.005044218481022766,0.37380426784400295,-0.5459837512177045,-1.8033388404140998,-0.68057151032477,-0.5905846900604355,611,0.312280701754386,0.4,15,-0.006569569865507727,0.3698854337152209
0.54,5,0.0,0.15,-0.5277140831244329,-2.9934559536140255,-0.8856422376965556,-0.8848138914992842,1359,0.2327823691460055,0.2777777777777778,36,-0.007633212287101646,0.3723325974981604,-0.6584190913297983,-2.6097003081966728,-0.7559232523613485,-0.7032412969911119,611,0.28771929824561404,0.2,15,-0.009234028723283608,0.3649754500818331
0.54,5,-0.03,0.0,-0.9123513214854075,-8.629691520044643,-0.9991044156964773,-0.9991002957667857,1359,0.13636363636363635,0.0,36,-0.02526367805671583,0.2744665194996321,-0.9479383369579153,-7.271834953504875,-0.9635063802083088,-0.9646456368955876,611,0.17894736842105263,0.0,15,-0.02645622724062947,0.281505728314239
0.54,5,-0.03,0.05,-0.7572648610942585,-3.9884399469337297,-0.9837942101756632,-0.9830723587999535,1359,0.20110192837465565,0.1388888888888889,36,-0.014349671857876006,0.318616629874908,-0.831318419649441,-3.7892885138262007,-0.8774296214416666,-0.8663865028778387,611,0.256140350877193,0.13333333333333333,15,-0.015495710575623588,0.32405891980360063
0.54,5,-0.03,0.08,-0.8117783530934792,-4.845380266901201,-0.9919817487562422,-0.9918649997968525,1359,0.1790633608815427,0.1388888888888889,36,-0.017053839752320547,0.2913907284768212,-0.8809885413899056,-4.640324852159089,-0.9169678456170768,-0.9099393810316361,611,0.23859649122807017,0.06666666666666667,15,-0.018720152553973517,0.29296235679214405
0.54,5,-0.03,0.1,-0.850883945495347,-5.746890848378668,-0.9958602904285053,-0.995841246646349,1359,0.1652892561983471,0.027777777777777776,36,-0.019542713435506585,0.2788815305371597,-0.9050487985651565,-5.224308384864116,-0.9336186113641847,-0.9302407639972218,611,0.22105263157894736,0.0,15,-0.020813156626888273,0.28805237315875615
0.54,5,-0.03,0.15,-0.8832469600576349,-6.970302587884889,-0.9979542582824532,-0.9979448473180016,1359,0.1487603305785124,0.0,36,-0.022181140698584373,0.27520235467255333,-0.9306790129231839,-6.115861030412083,-0.9515107856527723,-0.9511265254059024,611,0.19298245614035087,0.0,15,-0.023739649296654723,0.281505728314239
0.54,5,-0.05,0.0,-0.8777212305088026,-7.62785052286441,-0.9976627316835135,-0.9976519796179663,1359,0.16942148760330578,0.0,36,-0.02178687257671234,0.32818248712288445,-0.9350656388400069,-6.661313974935874,-0.9534829150878599,-0.9546094662170614,611,0.21754385964912282,0.0,15,-0.024422377195536887,0.31260229132569556
0.54,5,-0.05,0.05,-0.6480849536062958,-2.895645794339118,-0.9527520728211671,-0.9506475174984607,1359,0.22589531680440772,0.19444444444444445,36,-0.010432851944623333,0.37601177336276675,-0.7781955546960927,-3.1464723793810476,-0.8404826962864693,-0.8178943198470532,611,0.29473684210526313,0.2,15,-0.012963909097157516,0.3649754500818331
0.54,5,-0.05,0.08,-0.7317072726145518,-3.7854063393289943,-0.9777376224689597,-0.9774134733083413,1359,0.2066115702479339,0.1388888888888889,36,-0.013321443770900792,0.34584253127299486,-0.8527480561312539,-4.115505421772406,-0.8986878187746093,-0.8854179340249388,611,0.27017543859649124,0.13333333333333333,15,-0.01674891129489398,0.32405891980360063
0.54,5,-0.05,0.1,-0.7906434217318826,-4.739201113974531,-0.988996942663391,-0.9889463256277385,1359,0.19008264462809918,0.08333333333333333,36,-0.01598197326061191,0.33112582781456956,-0.8841017242542701,-4.732480243863307,-0.9202383954277805,-0.9125991560274099,611,0.256140350877193,0.06666666666666667,15,-0.018972848264699083,0.31751227495908346
0.54,5,-0.05,0.15,-0.8370115763986046,-5.969355889502843,-0.9946510584842821,-0.9946264519085714,1359,0.17768595041322313,0.027777777777777776,36,-0.018689618515122453,0.32891832229580575,-0.9135514728481786,-5.557531227634836,-0.9404400586987509,-0.9372630394380067,611,0.22807017543859648,0.0,15,-0.021705799251562147,0.31260229132569556
0.54,5,-0.07,0.0,-0.8349050800773701,-6.660072252881175,-0.9944494658561047,-0.9944239318998545,1359,0.1928374655647383,0.027777777777777776,36,-0.018644498688824594,0.3509933774834437,-0.9036753080294047,-5.759018510100907,-0.9285520747134298,-0.9290984627026329,611,0.24561403508771928,0.06666666666666667,15,-0.020828936320707737,0.34206219312602293
0.54,5,-0.07,0.05,-0.5268057277668433,-2.071720896127038,-0.890976704061331,-0.8841744920288919,1359,0.2534435261707989,0.3611111111111111,36,-0.007327818955941458,0.398822663723326,-0.6826831793889528,-2.3667122346069256,-0.774310923222386,-0.7269687056489527,611,0.3263157894736842,0.4,15,-0.009680946154111934,0.3944353518821604
0.54,5,-0.07,0.08,-0.641457986533327,-2.9704274595949536,-0.9486697715272312,-0.9479223827790798,1359,0.23002754820936638,0.2222222222222222,36,-0.01028129207042271,0.36791758646063283,-0.7882102935411116,-3.3324738663907265,-0.8557965551018886,-0.8271654817947217,611,0.29473684210526313,0.3333333333333333,15,-0.013426424276949225,0.3518821603927987
0.54,5,-0.07,0.1,-0.721126534260842,-3.918958962998641,-0.9748665999253634,-0.9747509794965383,1359,0.209366391184573,0.08333333333333333,36,-0.012979046162999256,0.35320088300220753,-0.8284622478760064,-3.8638953099107294,-0.8827330345125565,-0.863825027465162,611,0.2807017543859649,0.26666666666666666,15,-0.015384544891429536,0.3469721767594108
0.54,5,-0.07,0.15,-0.7804052345988369,-5.068529675521711,-0.9873744299769641,-0.9873163489447166,1359,0.2024793388429752,0.08333333333333333,36,-0.015568039969078136,0.351729212656365,-0.8717696583147737,-4.703570650975062,-0.9104053686118372,-0.9020103805937729,611,0.256140350877193,0.13333333333333333,15,-0.018112358376732998,0.34206219312602293
0.54,5,-0.1,0.0,-0.7643228575064112,-5.798688789830907,-0.9845637413999458,-0.9844519294349869,1359,0.21212121212121213,0.08333333333333333,36,-0.014954665506929405,0.3635025754231052,-0.8343991282614465,-4.422330476282326,-0.8681345626076966,-0.8691429850481411,611,0.27017543859649124,0.13333333333333333,15,-0.015868772353338056,0.3649754500818331
0.54,5,-0.1,0.05,-0.31801752907559955,-1.0462529693709797,-0.7697817066611816,-0.6680225844983516,1359,0.2727272727272727,0.3611111111111111,36,-0.0035212358832410625,0.41206769683590877,-0.4774317628212237,-1.2711496099875637,-0.6557426126957048,-0.5200089221008617,611,0.3473684210526316,0.4666666666666667,15,-0.005111469056495697,0.41734860883797054
0.54,5,-0.1,0.08,-0.48753006784310515,-1.9970700763372917,-0.8620850409960132,-0.8542634598054044,1359,0.2493112947658402,0.3055555555555556,36,-0.006566039128008424,0.3804267844002943,-0.6359643415472727,-2.129379547332499,-0.738983558980595,-0.6810851968201732,611,0.3087719298245614,0.3333333333333333,15,-0.008464148488661954,0.37479541734860883
0.54,5,-0.1,0.1,-0.6021682249718588,-2.972547680408618,-0.9309825839004549,-0.9297327062183525,1359,0.23415977961432508,0.2777777777777778,36,-0.00928921298110407,0.365710080941869,-0.7069812318711073,-2.676949514635206,-0.78922914832959,-0.7504922001922186,611,0.30526315789473685,0.26666666666666666,15,-0.010487735551587435,0.3698854337152209
0.54,5,-0.1,0.15,-0.6866865455670923,-4.1293910412832835,-0.96494054408498,-0.9646865922202299,1359,0.22589531680440772,0.1388888888888889,36,-0.01187820678718295,0.36423841059602646,-0.7795719042596124,-3.449694282828041,-0.8378129623720758,-0.8191717863150612,611,0.2807017543859649,0.13333333333333333,15,-0.013152194409363317,0.3649754500818331
0.54,10,0.0,0.0,-0.40485711750426645,-4.018335573658467,-0.7765803966061042,-0.7757695768102247,1900,0.2190082644628099,0.19444444444444445,36,-0.007737899158457787,0.3936842105263158,-0.6303245797892518,-2.876152873251208,-0.68704580681353,-0.6754918186280288,820,0.26666666666666666,0.2,15,-0.012945850905052549,0.3597560975609756
0.54,10,0.0,0.05,0.3227099047161448,1.4268011662656468,-0.3702659465318931,1.2383796294050362,1900,0.29476584022038566,0.4444444444444444,36,0.0045743419417469825,0.4442105263157895,-0.2679396050040749,-0.7218803268015053,-0.5082652321210276,-0.2972368069120711,820,0.36140350877192984,0.5333333333333333,15,-0.003453688870158124,0.4097560975609756
0.54,10,0.0,0.08,0.05231367091675332,0.3554136451603159,-0.4296085207770878,0.15824198245979781,1900,0.2630853994490358,0.3888888888888889,36,0.0010610944492812358,0.4105263157894737,-0.4170745521013768,-1.4046201123626914,-0.544541198094082,-0.456850378370539,820,0.3192982456140351,0.4,15,-0.0066138390029152755,0.3695121951219512
0.54,10,0.0,0.1,-0.11438272538211547,-0.5874600378648754,-0.44834411943406394,-0.2952769667997083,1900,0.24380165289256198,0.3333333333333333,36,-0.0016007684617573494,0.39631578947368423,-0.4912736167990247,-1.8241082335322656,-0.5969819962397557,-0.5343627920562009,820,0.2982456140350877,0.4,15,-0.008503242096433506,0.36341463414634145
0.54,10,0.0,0.15,-0.269322919888788,-1.99126043892849,-0.5965159695748546,-0.5950516717504011,1900,0.23140495867768596,0.2777777777777778,36,-0.004581418041254913,0.39473684210526316,-0.5641662424646015,-2.3060476944282726,-0.6469923946762154,-0.6090789342433336,820,0.2736842105263158,0.2,15,-0.010645527465585931,0.3597560975609756
0.54,10,-0.03,0.0,-0.7778524152180626,-7.58025929039807,-0.9869170065105852,-0.9868868946573451,1900,0.1322314049586777,0.0,36,-0.022446606904196097,0.29789473684210527,-0.8784326105192006,-5.759620203682873,-0.9066344615757916,-0.9077488667605615,820,0.17543859649122806,0.0,15,-0.02806026391956037,0.27682926829268295
0.54,10,-0.03,0.05,-0.515409672796736,-2.7902990337206046,-0.8786430949764921,-0.8759549007061863,1900,0.209366391184573,0.2222222222222222,36,-0.010501745414099201,0.34421052631578947,-0.7527599409422514,-3.5773398646023797,-0.7996888625039963,-0.7941047604020405,820,0.25263157894736843,0.13333333333333333,15,-0.01825642508976243,0.3195121951219512
0.54,10,-0.03,0.08,-0.6100094040701692,-3.8184847819186514,-0.9341289518358591,-0.9336491584026326,1900,0.18319559228650137,0.1388888888888889,36,-0.013817599082394133,0.3142105263157895,-0.8044170165254161,-4.244419396345358,-0.8452509937936619,-0.8420465258467666,820,0.23508771929824562,0.0,15,-0.021482067516277535,0.28780487804878047
0.54,10,-0.03,0.1,-0.6676941602268958,-4.697995395267023,-0.9582605419267177,-0.9581617331759986,1900,0.16804407713498623,0.05555555555555555,36,-0.016269770450850006,0.3021052631578947,-0.8298239052028038,-4.649278265142595,-0.8652900527111708,-0.8650468930292242,820,0.21754385964912282,0.0,15,-0.023398804503824356,0.2817073170731707
0.54,10,-0.03,0.15,-0.7267460204366283,-6.1021279232392915,-0.9762438270117092,-0.9761891497396348,1900,0.15151515151515152,0.027777777777777776,36,-0.01928577796090626,0.29894736842105263,-0.8565905838495173,-5.168964442294751,-0.8874502845520141,-0.8887936708651709,820,0.18947368421052632,0.0,15,-0.025759940480093755,0.27682926829268295
0.54,10,-0.05,0.0,-0.7132746195627501,-6.62607149110071,-0.9727110168789892,-0.9726482084815475,1900,0.1652892561983471,0.0,36,-0.018628441533819824,0.3526315789473684,-0.8608459807670008,-5.350956668195157,-0.8913638339520303,-0.8925183104896847,820,0.21052631578947367,0.0,15,-0.026201963807566377,0.3048780487804878
0.54,10,-0.05,0.05,-0.359513837871552,-1.689463230530394,-0.7289504517240261,-0.7229463941674883,1900,0.23415977961432508,0.2222222222222222,36,-0.006293954216937114,0.4026315789473684,-0.7100133752480562,-3.129278270271934,-0.7683201839681953,-0.7534102150607763,820,0.2982456140350877,0.26666666666666666,15,-0.01605703770871001,0.3548780487804878
0.54,10,-0.05,0.08,-0.48996128219795243,-2.7358838775853314,-0.8572859524179857,-0.8562464477377445,1900,0.21074380165289255,0.19444444444444445,36,-0.00977451397968908,0.37,-0.777008702596235,-3.8596954210344343,-0.8241040624663764,-0.8167919024347925,820,0.2596491228070175,0.13333333333333333,15,-0.01967041858508106,0.31585365853658537
0.54,10,-0.05,0.1,-0.5698048361138432,-3.669984851947567,-0.9121825262520248,-0.9119746381942281,1900,0.19008264462809918,0.1111111111111111,36,-0.01239156968554894,0.35578947368421054,-0.8072886371362756,-4.286763941411653,-0.8473015157076206,-0.8446668197078464,820,0.23859649122807017,0.0,15,-0.021684716548237642,0.30853658536585366
0.54,10,-0.05,0.15,-0.6472091742753097,-5.091096827427607,-0.9504069962034488,-0.9502928528116278,1900,0.18044077134986225,0.027777777777777776,36,-0.01545708627474052,0.35368421052631577,-0.8358832072430713,-4.7676537929101634,-0.8701121964938775,-0.8704684863170891,820,0.21403508771929824,0.0,15,-0.023901640368099757,0.3048780487804878
0.54,10,-0.07,0.0,-0.6497912763812808,-5.834935991099081,-0.9514455268778773,-0.9513337737710685,1900,0.18181818181818182,0.05555555555555555,36,-0.01563434837234152,0.3742105263157895,-0.8257088547342352,-4.758588705604643,-0.8598611767083486,-0.8613504319848397,820,0.23508771929824562,0.06666666666666667,15,-0.023131840801973225,0.33170731707317075
0.54,10,-0.07,0.05,-0.2190024311055433,-0.9114508903237407,-0.556542067786939,-0.5093985293232786,1900,0.2548209366391185,0.3611111111111111,36,-0.003313544638234233,0.4242105263157895,-0.6428834460237346,-2.579597437302838,-0.7144087757833071,-0.687931894384316,820,0.32280701754385965,0.3333333333333333,15,-0.013203014723019007,0.38170731707317074
0.54,10,-0.07,0.08,-0.38037962119237356,-1.971007916890609,-0.754844592550448,-0.7481604004794365,1900,0.22727272727272727,0.19444444444444445,36,-0.006853536582784318,0.3910526315789474,-0.7249602682677139,-3.313434663266912,-0.782801339494231,-0.7677354479775622,820,0.2912280701754386,0.3333333333333333,15,-0.01680218924602006,0.34146341463414637
0.54,10,-0.07,0.1,-0.4781576268935951,-2.9082433587870824,-0.8468145871982122,-0.8464519552914741,1900,0.20798898071625344,0.1388888888888889,36,-0.009497217675641085,0.37684210526315787,-0.7588491407539535,-3.6959900810800823,-0.8083399397340741,-0.7998304268297509,820,0.26666666666666666,0.26666666666666666,15,-0.018618421607830973,0.3353658536585366
0.54,10,-0.07,0.15,-0.5695662255058487,-4.287890570435082,-0.9120363629605647,-0.9118339056153756,1900,0.19972451790633608,0.1111111111111111,36,-0.012477867255138648,0.37526315789473685,-0.7944434782936958,-4.18886820310579,-0.8344672984012708,-0.8329071091025809,820,0.24210526315789474,0.13333333333333333,15,-0.020831517362506605,0.33170731707317075
0.54,10,-0.1,0.0,-0.5505352933099487,-5.036313002122552,-0.9004917042292727,-0.9001305752377272,1900,0.20385674931129477,0.1388888888888889,36,-0.011918869638053617,0.3863157894736842,-0.7364763100407643,-3.641936316440352,-0.776887557345737,-0.7787034624623556,820,0.2631578947368421,0.13333333333333333,15,-0.0174847262668137,0.3573170731707317
0.54,10,-0.1,0.05,0.008572925879450244,0.1492341400543448,-0.5048736740745987,0.024897824845250716,1900,0.27823691460055094,0.4166666666666667,36,0.0005117567811085543,0.4373684210526316,-0.47796639480263137,-1.5705942240515338,-0.5775208634884188,-0.5205642638292665,820,0.3473684210526316,0.4,15,-0.007992564231919274,0.4073170731707317
0.54,10,-0.1,0.08,-0.20439938856002227,-0.9586561982379339,-0.5637343027146259,-0.48250359684876887,1900,0.2465564738292011,0.3333333333333333,36,-0.0031198760303145947,0.4031578947368421,-0.5843709892431914,-2.2254446814239888,-0.6663984363924508,-0.6295117173301389,820,0.3087719298245614,0.26666666666666666,15,-0.011152714364676429,0.3670731707317073
0.54,10,-0.1,0.1,-0.3306051475820825,-1.9125550233609376,-0.6881961624175675,-0.6853706710108955,1900,0.23002754820936638,0.2777777777777778,36,-0.005781738941353179,0.38894736842105265,-0.6372874455346975,-2.62881532626339,-0.7071810301300107,-0.6823957829779393,820,0.29473684210526313,0.3333333333333333,15,-0.01304211745819466,0.36097560975609755
0.54,10,-0.1,0.15,-0.44781165108748033,-3.3149632001252547,-0.8199503188296641,-0.819296894315803,1900,0.22038567493112948,0.19444444444444445,36,-0.008762388520850742,0.3873684210526316,-0.6892759535331258,-3.090874517079516,-0.7445402779332381,-0.733375444913271,820,0.27017543859649124,0.13333333333333333,15,-0.015184402827347083,0.3573170731707317
0.56,1,0.0,0.0,-0.8615871361188728,-3.5769066997991152,-0.9968173537611663,-0.9966443994087208,417,0.20110192837465565,0.3333333333333333,36,-0.012681299440287574,0.3501199040767386,-0.8777941149061983,-3.789587463919089,-0.9320214594643678,-0.9072007085105929,187,0.24561403508771928,0.26666666666666666,15,-0.011837883029418957,0.37433155080213903
0.56,1,0.0,0.05,-0.26104706036121217,-0.0745729743859266,-0.8184909893866642,-0.581696784682562,417,0.23140495867768596,0.5833333333333334,36,-0.00037016971267517533,0.4028776978417266,-0.5243745233009225,-0.8114462709686724,-0.8473708533887225,-0.5684787302232125,187,0.2736842105263158,0.4,15,-0.003209201319423002,0.41711229946524064
0.56,1,0.0,0.08,-0.5233382631660064,-0.696043655956988,-0.9249765396499463,-0.8817124131354833,417,0.20798898071625344,0.4722222222222222,36,-0.003426281265650508,0.36211031175059955,-0.6982723574933685,-1.5446078109342825,-0.866187924710288,-0.7420892420524703,187,0.25263157894736843,0.4,15,-0.00599961342448634,0.3850267379679144
0.56,1,0.0,0.1,-0.6661304609615444,-1.2547767237705778,-0.9639044744248692,-0.9575920342500023,417,0.2024793388429752,0.4722222222222222,36,-0.005983103720974229,0.35251798561151076,-0.7241697690928313,-1.6979683340368585,-0.8705982465990951,-0.7669803298596649,187,0.25263157894736843,0.4,15,-0.006555473561566318,0.3850267379679144
0.56,1,0.0,0.15,-0.7646993665321437,-1.895463014213397,-0.9853210777821464,-0.9845233819981136,417,0.2024793388429752,0.4166666666666667,36,-0.008551789332187943,0.35251798561151076,-0.8445857581693,-2.9634545549684606,-0.910784197360101,-0.8782091641066976,187,0.24561403508771928,0.3333333333333333,15,-0.010234945863225634,0.37433155080213903
0.56,1,-0.03,0.0,-0.9829155219108592,-6.496779359825232,-0.9999921083054767,-0.9999919051332157,417,0.14738292011019283,0.1388888888888889,36,-0.02663230660851485,0.2565947242206235,-0.9887404029753329,-7.356140902589579,-0.9936146501092736,-0.9937430148351882,187,0.18947368421052632,0.06666666666666667,15,-0.025836363700438472,0.2887700534759358
0.56,1,-0.03,0.05,-0.903895619197665,-2.531452534887147,-0.9990110930984922,-0.9988269093953165,417,0.1790633608815427,0.2222222222222222,36,-0.01395356439253003,0.3117505995203837,-0.9562242923713595,-3.884958443091746,-0.9740026204225346,-0.9709397447729637,187,0.21052631578947367,0.3333333333333333,15,-0.017185067562263224,0.32085561497326204
0.56,1,-0.03,0.08,-0.9399771706614726,-3.1729650575782125,-0.9997189567539693,-0.9996977349694728,417,0.15564738292011018,0.19444444444444445,36,-0.017238943095351004,0.2709832134292566,-0.9716992867853685,-4.618397420207006,-0.9843063357830533,-0.9822557943891483,187,0.19649122807017544,0.2,15,-0.019876081085838722,0.2994652406417112
0.56,1,-0.03,0.1,-0.9577503232858631,-3.750600137234065,-0.9998936814641768,-0.9998900835675573,417,0.15013774104683195,0.16666666666666666,36,-0.019760884364714404,0.26139088729016785,-0.9743231478667564,-4.806461878722059,-0.9856756509896276,-0.9841047453688996,187,0.19649122807017544,0.2,15,-0.02048541715874758,0.2994652406417112
0.56,1,-0.03,0.15,-0.9708706749632985,-4.492691029878387,-0.9999632912470066,-0.9999623461774378,417,0.1487603305785124,0.1388888888888889,36,-0.022482986261649712,0.2589928057553957,-0.9856807081462186,-6.3240398890406455,-0.9916197948477704,-0.9917882621605856,187,0.18947368421052632,0.06666666666666667,15,-0.02423342653424515,0.2887700534759358
0.56,1,-0.05,0.0,-0.9743537608628254,-5.726657652831049,-0.999974564893266,-0.9999739100645565,417,0.174931129476584,0.16666666666666666,36,-0.023828845160807605,0.30455635491606714,-0.9846846635273553,-6.612533845114978,-0.9912813382569253,-0.9911393712161354,187,0.21052631578947367,0.13333333333333333,15,-0.023941393688257453,0.32085561497326204
0.56,1,-0.05,0.05,-0.8491411754053488,-1.959448169338491,-0.9963748564369702,-0.9956996742080223,417,0.2066115702479339,0.4166666666666667,36,-0.010843083708757388,0.3597122302158273,-0.9373670297020831,-3.32076721601715,-0.9624130262854276,-0.9564245884743418,187,0.23508771929824562,0.3333333333333333,15,-0.014976795225278857,0.3582887700534759
0.56,1,-0.05,0.08,-0.9068304447109176,-2.5981109062109122,-0.9990025002670301,-0.9989271783204356,417,0.18319559228650137,0.2777777777777778,36,-0.014202213716534098,0.31894484412470026,-0.9615052879469528,-4.1030621376367815,-0.9785716128076755,-0.9748721125524588,187,0.21754385964912282,0.3333333333333333,15,-0.017981111073657702,0.3315508021390374
0.56,1,-0.05,0.1,-0.9339984479164111,-3.1376811533377107,-0.9996156400958133,-0.9996026330769595,417,0.17768595041322313,0.2222222222222222,36,-0.01667619335520205,0.30935251798561153,-0.9650742713866706,-4.280991802793542,-0.9804412983080907,-0.9774904451582757,187,0.21754385964912282,0.26666666666666666,15,-0.018590447146566557,0.3315508021390374
0.56,1,-0.05,0.15,-0.9559544280776104,-3.8921954040615168,-0.9998791887080795,-0.9998760784124078,417,0.1763085399449036,0.19444444444444445,36,-0.019631563183247016,0.3069544364508393,-0.9805228577621188,-5.686296098799011,-0.9885575300789744,-0.9883712109348345,187,0.21052631578947367,0.13333333333333333,15,-0.02233845652206413,0.32085561497326204
0.56,1,-0.07,0.0,-0.9597306187113942,-4.980582235994877,-0.9999066831993073,-0.9999042807513516,417,0.18732782369146006,0.2222222222222222,36,-0.02074957836530743,0.3261390887290168,-0.969931143397493,-5.453425666057055,-0.9813014475521024,-0.9809969767243183,187,0.23157894736842105,0.2,15,-0.01990423166194122,0.35294117647058826
0.56,1,-0.07,0.05,-0.7778460475525351,-1.4951365499897338,-0.992001952175257,-0.9868858117482906,417,0.21763085399449036,0.4722222222222222,36,-0.008215275397630954,0.37889688249400477,-0.8770940929159878,-2.4448817773182805,-0.9194350755601433,-0.9065992978402716,187,0.2596491228070175,0.3333333333333333,15,-0.010956419367160032,0.39572192513368987
0.56,1,-0.07,0.08,-0.8628817777496517,-2.1303251116091553,-0.9974568995972228,-0.9967340292802712,417,0.19421487603305784,0.3333333333333333,36,-0.01157740300732613,0.3381294964028777,-0.9258296999089267,-3.220559949456208,-0.9550098463412094,-0.9472425289295402,187,0.23859649122807017,0.3333333333333333,15,-0.014067687087196634,0.36363636363636365
0.56,1,-0.07,0.1,-0.9028650994481459,-2.657729193033504,-0.998862125861846,-0.9987903034023642,417,0.1887052341597796,0.2777777777777778,36,-0.014051382645994084,0.328537170263789,-0.9316027256490333,-3.353474706085488,-0.9581729275650311,-0.9518624090865304,187,0.23859649122807017,0.3333333333333333,15,-0.014570071288447733,0.36363636363636365
0.56,1,-0.07,0.15,-0.9315424111540288,-3.2972811383727243,-0.999569606561272,-0.9995585260502671,417,0.1887052341597796,0.25,36,-0.0166200682572078,0.328537170263789,-0.9617602004354561,-4.63447223995032,-0.9754598090559328,-0.9750602181105086,187,0.23157894736842105,0.2,15,-0.018301294495747897,0.35294117647058826
0.56,1,-0.1,0.0,-0.9202145476689569,-4.090413137737458,-0.9993491024929824,-0.9993137308090481,417,0.19834710743801653,0.2777777777777778,36,-0.016203205549028755,0.34532374100719426,-0.9348715241609739,-4.285772330905202,-0.9574489664638636,-0.9544559768342624,187,0.24561403508771928,0.2,15,-0.015333482775266806,0.37433155080213903
0.56,1,-0.1,0.05,-0.5541213379783827,-0.6777473395424974,-0.9458359397723526,-0.9024089511256491,417,0.22865013774104684,0.5555555555555556,36,-0.0035860597646965153,0.3980815347721823,-0.7465198804145619,-1.541310777039652,-0.8722730595351997,-0.7882180521877595,187,0.2736842105263158,0.4,15,-0.0067048010652708484,0.41711229946524064
