date,pcr_50,oi_pcr_50,vol_50,pcr_300,oi_pcr_300,vol_300
2024-01-22,0.8998,0.5567438355741634,2886514.0,0.9798,0.5960580296839649,2208474.0
2024-01-23,0.8651000000000001,0.5570615924906046,2412659.0,0.93,0.6024845879705154,2031597.0
2024-01-24,0.7526,0.7129048444151891,2757424.0,0.9306,0.7157633849920869,2264584.0
2024-01-25,0.8081999999999999,0.8570242353749372,2337301.0,0.7852,0.7982359598891737,1828185.0
2024-01-26,0.9296,0.8584757949212393,1673430.0,0.9091,0.7977890892683408,1341776.0
2024-01-29,0.9934999999999999,0.867848260281536,1559196.0,1.0624,0.7755330245184446,1213249.0
2024-01-30,1.1103,0.7669746484614208,1812703.0,1.121,0.7173128814493279,1545161.0
2024-01-31,1.2314,0.6926978107253243,2138406.0,1.28,0.6792850655248476,1751516.0
2024-02-01,1.1876,0.6733988886328135,1477879.0,1.0951,0.6844434473628085,1268631.0
2024-02-02,1.0695000000000001,0.6153107715055284,2452726.0,1.1442,0.6355388217834339,2093733.0
2024-02-05,1.1107,0.6532326049685109,2012478.0,1.1287,0.6410574897635559,2087912.0
2024-02-06,0.907,0.7046025895309163,1884241.0,0.83,0.7103533826425392,1801883.0
2024-02-07,0.8319,0.7653729949461657,1880178.0,0.8434999999999999,0.7527974373958402,1599987.0
2024-02-08,0.7881999999999999,0.8021607766215006,1513185.0,0.7674,0.779037399266541,1349377.0
2024-02-19,0.9343,0.8560024711473945,1412170.0,0.9298000000000001,0.8226531177329999,1176771.0
2024-02-20,1.0592,0.8941726246836271,1078664.0,0.9895,0.8279909474920335,1029959.0
2024-02-21,0.726,1.058651488525678,3296408.0,0.7903,0.9297845010381505,2356389.0
2024-02-22,0.7356999999999999,1.0877916730668338,1627982.0,0.8337,0.9565898587949084,1044134.0
2024-02-23,0.6922,1.076368712012941,1637128.0,0.8064,0.9594931015813383,1142115.0
2024-02-26,0.8721,0.9603567502887117,2000526.0,0.9025,0.901800857182893,1143643.0
2024-02-27,0.8406,0.9585529481235238,1635156.0,0.8661,0.9397427725982779,1152880.0
2024-02-28,0.7768999999999999,0.844345407159453,2044604.0,0.8381000000000001,0.8076139062655636,1560783.0
2024-02-29,0.8017,0.8573367696227168,1274460.0,0.8776,0.8533828371838797,1174575.0
2024-03-01,0.8987,0.8710713163193569,1029745.0,0.8131,0.9029861382129524,1134598.0
2024-03-04,0.8454999999999999,0.8827376018262542,757257.0,0.8055,0.8973867593549169,802758.0
2024-03-05,0.8869,0.9620194308087228,1302488.0,0.9229,0.9517176617888724,1080886.0
2024-03-06,0.9117000000000001,0.9377903043719604,1007354.0,0.88,0.93753776646873,921398.0
2024-03-07,0.9255,0.9110252285436539,1124905.0,1.0083,0.9051511736023933,1018386.0
2024-03-08,0.9990000000000001,0.905820963307731,899617.0,1.0878,0.9046359067302648,934079.0
2024-03-11,0.9007999999999999,0.9225816008774694,1156138.0,0.9072,0.9700231952830356,1091770.0
2024-03-12,0.8201,0.9580280486300992,1496427.0,0.8210999999999999,0.978909245576081,1191776.0
2024-03-13,1.0393999999999999,0.8878205503227442,1327506.0,0.9312999999999999,0.9466010912089433,918536.0
2024-03-14,0.9637,0.8665347097262999,1429413.0,1.0439,0.9254782362245924,1185398.0
2024-03-15,1.0003,0.8456703409193426,1262779.0,1.1156,0.9069999080389485,1248508.0
2024-03-18,0.8955,0.862451894838669,1189469.0,0.9007,0.9464180766588185,1243579.0
2024-03-19,0.9105,0.8329693551578888,1243906.0,0.9444,0.9021133364472985,1085904.0
2024-03-20,0.8726,0.8634739972002272,1354938.0,0.8039000000000001,0.9051788728921262,1080744.0
2024-03-21,0.9081,0.8658135934467696,1312815.0,0.8493,0.8958494934327728,1100455.0
2024-03-22,1.1206,0.7878525244780247,2313545.0,1.1029,0.8237315948452444,1900928.0
2024-03-25,1.1085,0.7912168163960945,1412174.0,1.199,0.833997195413288,1332264.0
2024-03-26,0.9971,0.7936233125588276,1393103.0,1.1086,0.8539086331728473,1352907.0
2024-03-27,0.935,0.876229119529567,1449266.0,0.9637,0.8072760961235063,1309071.0
2024-03-28,1.0458,0.8837647045175062,1506167.0,0.9582999999999999,0.8320317310122686,1396084.0
2024-03-29,1.0833,0.9304356878285666,919640.0,1.0170000000000001,0.859864687943928,812667.0
2024-04-01,0.8619,0.9933493325804276,1313465.0,0.8367,0.9498508434662203,1283971.0
2024-04-02,0.9614,0.9461868759421134,931370.0,1.0219,0.9236546500494314,797294.0
2024-04-03,1.0425,0.9168576343663837,826645.0,1.0404,0.8722197257348971,719077.0
2024-04-08,0.9569,0.8950230024327676,1195729.0,0.9429000000000001,0.8455350413651138,1057701.0
2024-04-09,0.8946,0.8464526756250311,1024476.0,0.9023,0.8389908952636376,835141.0
2024-04-10,0.9651000000000001,0.8092948632698419,1283045.0,0.9754,0.7800048330113576,1196491.0
2024-04-11,0.8576,0.8005521302063416,1193253.0,0.9904999999999999,0.7927527623624182,1045224.0
2024-04-12,0.8881,0.7334559312139257,1190718.0,1.0338,0.7521951740699094,1089515.0
