ts_code,symbol,name,industry
300627.SZ,300627,华测导航,通信设备
300626.SZ,300626,华瑞股份,电气设备
300620.SZ,300620,光库科技,通信设备
300633.SZ,300633,开立医疗,医疗保健
300628.SZ,300628,亿联网络,通信设备
300701.SZ,300701,森霸传感,元器件
300908.SZ,300908,仲景食品,食品
300695.SZ,300695,兆丰股份,汽车配件
300637.SZ,300637,扬帆新材,化工原料
300603.SZ,300603,立昂技术,通信设备
300635.SZ,300635,中达安,建筑工程
300699.SZ,300699,光威复材,化纤
301286.SZ,301286,侨源股份,化工原料
300636.SZ,300636,同和药业,化学制药
300662.SZ,300662,科锐国际,文教休闲
300670.SZ,300670,大烨智能,电气设备
300663.SZ,300663,科蓝软件,软件服务
300700.SZ,300700,岱勒新材,矿物制品
601155.SH,601155,新城控股,区域地产
603055.SH,603055,台华新材,纺织
300801.SZ,300801,泰和科技,化工原料
603535.SH,603535,嘉诚国际,仓储物流
603233.SH,603233,大参林,医药商业
300652.SZ,300652,雷迪克,汽车配件
300648.SZ,300648,星云股份,电气设备
300953.SZ,300953,震裕科技,电气设备
300685.SZ,300685,艾德生物,医疗保健
301153.SZ,301153,中科江南,软件服务
601019.SH,601019,山东出版,出版业
603289.SH,603289,泰瑞机器,专用机械
300643.SZ,300643,万通智控,汽车配件
300837.SZ,300837,浙矿股份,专用机械
300514.SZ,300514,友讯达,电器仪表
300650.SZ,300650,太龙股份,元器件
300653.SZ,300653,正海生物,医疗保健
300676.SZ,300676,华大基因,医疗保健
603110.SH,603110,东方材料,染料涂料
002883.SZ,002883,*ST中设,建筑工程
603226.SH,603226,菲林格尔,家居用品
300963.SZ,300963,中洲特材,小金属
603648.SH,603648,畅联股份,仓储物流
603916.SH,603916,苏博特,化工原料
603683.SH,603683,晶华新材,化工原料
603933.SH,603933,睿能科技,元器件
002887.SZ,002887,绿茵生态,环境保护
300690.SZ,300690,双一科技,电气设备
300641.SZ,300641,正丹股份,化工原料
300680.SZ,300680,隆盛科技,汽车配件
300604.SZ,300604,长川科技,半导体
300642.SZ,300642,透景生命,医疗保健
300658.SZ,300658,延江股份,纺织
300651.SZ,300651,金陵体育,文教休闲
300649.SZ,300649,杭州园林,建筑工程
300554.SZ,300554,三超新材,矿物制品
300929.SZ,300929,华骐环保,环境保护
300703.SZ,300703,创源股份,文教休闲
002909.SZ,002909,集泰股份,化工原料
603286.SH,603286,日盈电子,汽车配件
603329.SH,603329,上海雅仕,仓储物流
603809.SH,603809,豪能股份,汽车配件
601162.SH,601162,天风证券,证券
001979.SZ,001979,招商蛇口,全国地产
300666.SZ,300666,江丰电子,半导体
300660.SZ,300660,江苏雷利,电气设备
300667.SZ,300667,必创科技,电器仪表
300655.SZ,300655,晶瑞电材,半导体
603757.SH,603757,大元泵业,机械基件
002827.SZ,002827,高争民爆,化工原料
603326.SH,603326,我乐家居,家居用品
603980.SH,603980,吉华集团,染料涂料
603813.SH,603813,*ST原尚,公路
603458.SH,603458,勘设股份,建筑工程
603260.SH,603260,合盛硅业,化工原料
601619.SH,601619,嘉泽新能,新型电力
002890.SZ,002890,弘宇股份,农用机械
601949.SH,601949,中国出版,出版业
603617.SH,603617,君禾股份,机械基件
003006.SZ,003006,百亚股份,造纸
603882.SH,603882,金域医学,医疗保健
002826.SZ,002826,易明医药,化学制药
300817.SZ,300817,双飞集团,机械基件
300656.SZ,300656,民德电子,IT设备
603136.SH,603136,天目湖,旅游景点
300671.SZ,300671,富满微,半导体
300791.SZ,300791,仙乐健康,医疗保健
603801.SH,603801,志邦家居,家居用品
002888.SZ,002888,惠威科技,元器件
300888.SZ,300888,稳健医疗,医疗保健
002885.SZ,002885,京泉华,元器件
603707.SH,603707,健友股份,生物制药
600918.SH,600918,中泰证券,证券
300693.SZ,300693,盛弘股份,电气设备
300640.SZ,300640,德艺文创,家居用品
300761.SZ,300761,立华股份,农业综合
300706.SZ,300706,阿石创,元器件
603380.SH,603380,易德龙,元器件
002881.SZ,002881,美格智能,元器件
002898.SZ,002898,*ST赛隆,化学制药
603922.SH,603922,ST金鸿顺,汽车配件
603305.SH,603305,旭升集团,汽车配件
300681.SZ,300681,英搏尔,汽车配件
603595.SH,603595,ST东尼,元器件
603129.SH,603129,春风动力,摩托车
300688.SZ,300688,创业黑马,文教休闲
300677.SZ,300677,英科医疗,医疗保健
300712.SZ,300712,永福股份,建筑工程
002891.SZ,002891,中宠股份,饲料
603365.SH,603365,水星家纺,纺织
603106.SH,603106,恒银科技,IT设备
300668.SZ,300668,杰恩股份,装修装饰
301503.SZ,301503,智迪科技,IT设备
300691.SZ,300691,联合光电,元器件
300672.SZ,300672,国科微,半导体
300669.SZ,300669,沪宁股份,运输设备
600901.SH,600901,江苏金租,多元金融
002897.SZ,002897,意华股份,元器件
603500.SH,603500,祥和实业,运输设备
002895.SZ,002895,川恒股份,化工原料
002901.SZ,002901,大博医疗,医疗保健
603976.SH,603976,正川股份,医疗保健
300683.SZ,300683,海特生物,生物制药
001218.SZ,001218,丽臣实业,化工原料
603386.SH,603386,骏亚科技,元器件
603605.SH,603605,珀莱雅,日用化工
603557.SH,603557,*ST起步,服饰
603183.SH,603183,建研院,建筑工程
603363.SH,603363,傲农生物,饲料
603181.SH,603181,皇马科技,化工原料
603321.SH,603321,梅轮电梯,运输设备
300687.SZ,300687,赛意信息,软件服务
603076.SH,603076,乐惠国际,专用机械
300679.SZ,300679,电连技术,元器件
603083.SH,603083,剑桥科技,通信设备
605151.SH,605151,西上海,汽车配件
002892.SZ,002892,科力尔,电气设备
002920.SZ,002920,德赛西威,汽车配件
603087.SH,603087,甘李药业,生物制药
603499.SH,603499,翔港科技,广告包装
300723.SZ,300723,一品红,化学制药
603659.SH,603659,璞泰来,化工原料
603283.SH,603283,赛腾股份,专用机械
603533.SH,603533,掌阅科技,互联网
603429.SH,603429,*ST集友,广告包装
300689.SZ,300689,澄天伟业,通信设备
600025.SH,600025,华能水电,水力发电
002970.SZ,002970,锐明技术,IT设备
002918.SZ,002918,蒙娜丽莎,陶瓷
003033.SZ,003033,征和工业,汽车配件
301428.SZ,301428,世纪恒通,互联网
603967.SH,603967,中创物流,仓储物流
603103.SH,603103,横店影视,影视音像
603709.SH,603709,中源家居,家居用品
003036.SZ,003036,泰坦股份,纺织机械
605108.SH,605108,同庆楼,酒店餐饮
601330.SH,601330,绿色动力,环境保护
002919.SZ,002919,名臣健康,互联网
601068.SH,601068,中铝国际,建筑工程
605296.SH,605296,神农集团,农业综合
002921.SZ,002921,联诚精密,汽车配件
603917.SH,603917,合力科技,汽车配件
002903.SZ,002903,宇环数控,机床制造
002899.SZ,002899,英派斯,文教休闲
603214.SH,603214,爱婴室,百货
002896.SZ,002896,中大力德,机械基件
603507.SH,603507,振江股份,电气设备
603392.SH,603392,万泰生物,生物制药
300720.SZ,300720,海川智能,电器仪表
300696.SZ,300696,爱乐达,航空
300697.SZ,300697,电工合金,铜
301333.SZ,301333,诺思格,医疗保健
300717.SZ,300717,华信新材,塑料
300713.SZ,300713,英可瑞,电气设备
300692.SZ,300692,中赋科技,环境保护
300743.SZ,300743,天地数码,IT设备
300949.SZ,300949,奥雅股份,建筑工程
300878.SZ,300878,维康药业,中成药
301026.SZ,301026,浩通科技,小金属
300709.SZ,300709,精研科技,元器件
300730.SZ,300730,科创信息,软件服务
603893.SH,603893,瑞芯微,半导体
605006.SH,605006,山东玻纤,玻璃
600968.SH,600968,海油发展,石油开采
300886.SZ,300886,华业香料,化工原料
603655.SH,603655,朗博科技,汽车配件
002908.SZ,002908,德生科技,软件服务
603829.SH,603829,洛凯股份,电气设备
603466.SH,603466,风语筑,文教休闲
002912.SZ,002912,中新赛克,IT设备
603506.SH,603506,南都物业,房产服务
001227.SZ,001227,兰州银行,银行
002907.SZ,002907,华森制药,中成药
002922.SZ,002922,伊戈尔,电气设备
300702.SZ,300702,天宇股份,化学制药
603895.SH,603895,天永智能,专用机械
605136.SH,605136,丽人丽妆,其他商业
603912.SH,603912,佳力图,专用机械
002999.SZ,002999,天禾股份,批发业
300769.SZ,300769,德方纳米,化工原料
002915.SZ,002915,中欣氟材,化工原料
002939.SZ,002939,长城证券,证券
300719.SZ,300719,安达维尔,航空
002913.SZ,002913,奥士康,元器件
002925.SZ,002925,盈趣科技,元器件
002945.SZ,002945,华林证券,证券
603848.SH,603848,好太太,家居用品
300726.SZ,300726,宏达电子,元器件
300707.SZ,300707,威唐工业,汽车配件
300827.SZ,300827,上能电气,电气设备
002958.SZ,002958,青农商行,银行
300777.SZ,300777,中简科技,化纤
603607.SH,603607,京华激光,造纸
601528.SH,601528,瑞丰银行,银行
603685.SH,603685,晨丰科技,电气设备
603661.SH,603661,恒林股份,家居用品
603356.SH,603356,华菱精工,运输设备
603676.SH,603676,卫信康,化学制药
002966.SZ,002966,苏州银行,银行
300674.SZ,300674,宇信科技,软件服务
601860.SH,601860,紫金银行,银行
002910.SZ,002910,庄园牧场,乳制品
300607.SZ,300607,拓斯达,专用机械
603578.SH,603578,三星新材,家用电器
002948.SZ,002948,青岛银行,银行
603278.SH,603278,大业股份,钢加工
600903.SH,600903,贵州燃气,供气供热
301017.SZ,301017,漱玉平民,医药商业
300710.SZ,300710,万隆光电,通信设备
300943.SZ,300943,春晖智控,机械基件
300731.SZ,300731,科创新源,橡胶
300727.SZ,300727,润禾材料,化工原料
300711.SZ,300711,广哈通信,通信设备
601456.SH,601456,国联民生,证券
301028.SZ,301028,鼎熔岩,专用机械
603871.SH,603871,嘉友国际,仓储物流
002936.SZ,002936,郑州银行,银行
002917.SZ,002917,金奥博,化工原料
603580.SH,603580,*ST艾艾,塑料
300738.SZ,300738,奥飞数据,软件服务
300718.SZ,300718,长盛轴承,机械基件
002864.SZ,002864,盘龙药业,中成药
605158.SH,605158,华达新材,钢加工
603590.SH,603590,康辰药业,生物制药
603161.SH,603161,科华控股,汽车配件
603059.SH,603059,倍加洁,日用化工
600928.SH,600928,西安银行,银行
603109.SH,603109,神驰机电,电气设备
300829.SZ,300829,金丹科技,食品
002989.SZ,002989,中天精装,装修装饰
002916.SZ,002916,深南电路,元器件
603379.SH,603379,三美股份,化工原料
300721.SZ,300721,怡达股份,化工原料
300732.SZ,300732,设研院,建筑工程
300733.SZ,300733,西菱动力,汽车配件
300634.SZ,300634,彩讯股份,软件服务
300735.SZ,300735,光弘科技,元器件
002928.SZ,002928,华夏航空,空运
300722.SZ,300722,新余国科,航空
300968.SZ,300968,格林精密,元器件
300807.SZ,300807,天迈科技,软件服务
603949.SH,603949,雪龙集团,汽车配件
603486.SH,603486,科沃斯,家用电器
300632.SZ,300632,光莆股份,半导体
300715.SZ,300715,凯伦股份,其他建材
601200.SH,601200,上海环境,环境保护
300773.SZ,300773,拉卡拉,软件服务
300737.SZ,300737,科顺股份,其他建材
603225.SH,603225,新凤鸣,化纤
002995.SZ,002995,天地在线,互联网
300725.SZ,300725,药石科技,化学制药
601990.SH,601990,南京证券,证券
603733.SH,603733,仙鹤股份,造纸
603897.SH,603897,长城科技,电气设备
603890.SH,603890,春秋电子,元器件
603666.SH,603666,亿嘉和,专用机械
002978.SZ,002978,安宁股份,小金属
603596.SH,603596,伯特利,汽车配件
300962.SZ,300962,中金辐照,医疗保健
300786.SZ,300786,国林科技,环境保护
300848.SZ,300848,美瑞新材,化工原料
300781.SZ,300781,因赛集团,广告包装
002873.SZ,002873,新天药业,中成药
300745.SZ,300745,欣锐科技,汽车配件
300783.SZ,300783,三只松鼠,食品
300785.SZ,300785,值得买,互联网
300740.SZ,300740,水羊股份,日用化工
603477.SH,603477,巨星农牧,农业综合
300810.SZ,300810,中科海讯,船舶
300724.SZ,300724,捷佳伟创,专用机械
300936.SZ,300936,中英科技,元器件
003003.SZ,003003,天元股份,广告包装
300935.SZ,300935,盈建科,软件服务
300673.SZ,300673,佩蒂股份,饲料
603105.SH,603105,芯能科技,电气设备
002981.SZ,002981,朝阳科技,元器件
301380.SZ,301380,挖金客,软件服务
603722.SH,603722,阿科力,化工原料
301469.SZ,301469,恒达新材,造纸
603516.SH,603516,淳中科技,IT设备
300760.SZ,300760,迈瑞医疗,医疗保健
605266.SH,605266,健之佳,医药商业
603301.SH,603301,振德医疗,医疗保健
002931.SZ,002931,锋龙股份,机械基件
300771.SZ,300771,智莱科技,IT设备
300644.SZ,300644,南京聚隆,塑料
603773.SH,603773,沃格光电,元器件
603279.SH,603279,景津装备,环境保护
300749.SZ,300749,顶固集创,家居用品
300788.SZ,300788,中信出版,出版业
300752.SZ,300752,隆利科技,元器件
300739.SZ,300739,明阳电路,元器件
300883.SZ,300883,龙利得,造纸
603700.SH,603700,宁水集团,电器仪表
301062.SZ,301062,上海艾录,广告包装
603150.SH,603150,万朗磁塑,塑料
603267.SH,603267,鸿远电子,元器件
002927.SZ,002927,泰永长征,电气设备
603256.SH,603256,宏和科技,玻璃
301076.SZ,301076,新瀚新材,化工原料
300853.SZ,300853,申昊科技,专用机械
300747.SZ,300747,锐科激光,专用机械
300741.SZ,300741,华宝股份,食品
300839.SZ,300839,博汇股份,石油加工
605178.SH,605178,时空科技,装修装饰
603706.SH,603706,东方环宇,供气供热
603353.SH,603353,和顺石油,石油贸易
301035.SZ,301035,润丰股份,农药化肥
300894.SZ,300894,火星人,家用电器
300698.SZ,300698,万马科技,通信设备
603220.SH,603220,中贝通信,通信设备
300751.SZ,300751,迈为股份,专用机械
300768.SZ,300768,迪普科技,软件服务
300915.SZ,300915,海融科技,乳制品
605098.SH,605098,行动教育,文教休闲
603693.SH,603693,江苏新能,新型电力
002992.SZ,002992,宝明科技,元器件
300849.SZ,300849,锦盛新材,塑料
601869.SH,601869,长飞光纤,通信设备
300897.SZ,300897,山科智能,电器仪表
601066.SH,601066,中信建投,证券
300902.SZ,300902,国安达,专用机械
002942.SZ,002942,新农股份,农药化肥
301018.SZ,301018,申菱环境,专用机械
300899.SZ,300899,*ST凯鑫,环境保护
603681.SH,603681,永冠新材,化工原料
603755.SH,603755,日辰股份,食品
300758.SZ,300758,七彩化学,染料涂料
603297.SH,603297,永新光学,元器件
300757.SZ,300757,罗博特科,专用机械
300694.SZ,300694,蠡湖股份,汽车配件
603650.SH,603650,彤程新材,化工原料
301335.SZ,301335,天元宠物,文教休闲
605088.SH,605088,冠盛股份,汽车配件
301258.SZ,301258,富士莱,化学制药
002940.SZ,002940,昂利康,化学制药
002937.SZ,002937,兴瑞科技,元器件
300759.SZ,300759,康龙化成,化学制药
603629.SH,603629,利通电子,元器件
603810.SH,603810,丰山集团,农药化肥
603876.SH,603876,鼎胜新材,铝
603527.SH,603527,众源新材,铜
603713.SH,603713,密尔克卫,仓储物流
300877.SZ,300877,金春股份,纺织
300896.SZ,300896,爱美客,医疗保健
300981.SZ,300981,中红医疗,医疗保健
300753.SZ,300753,爱朋医疗,医疗保健
603739.SH,603739,蔚蓝生物,农业综合
603121.SH,603121,华培动力,汽车配件
301226.SZ,301226,祥明智能,电气设备
603192.SH,603192,汇得科技,化工原料
300775.SZ,300775,三角防务,航空
002941.SZ,002941,新疆交建,建筑工程
601236.SH,601236,红塔证券,证券
603790.SH,603790,雅运股份,染料涂料
603915.SH,603915,国茂股份,机械基件
301505.SZ,301505,苏州规划,建筑工程
603277.SH,603277,银都股份,专用机械
603657.SH,603657,春光科技,家用电器
603662.SH,603662,柯力传感,电器仪表
300748.SZ,300748,金力永磁,矿物制品
603259.SH,603259,药明康德,化学制药
605183.SH,605183,确成股份,化工原料
300776.SZ,300776,帝尔激光,专用机械
301042.SZ,301042,安联锐视,IT设备
300654.SZ,300654,世纪天鸿,出版业
300705.SZ,300705,九典制药,化学制药
300818.SZ,300818,耐普矿机,专用机械
603080.SH,603080,新疆火炬,供气供热
603697.SH,603697,有友食品,食品
300835.SZ,300835,龙磁科技,矿物制品
300454.SZ,300454,深信服,软件服务
300811.SZ,300811,铂科新材,矿物制品
301266.SZ,301266,宇邦新材,电气设备
003010.SZ,003010,若羽臣,互联网
001210.SZ,001210,金房能源,供气供热
603937.SH,603937,丽岛新材,铝
003012.SZ,003012,东鹏控股,陶瓷
300960.SZ,300960,通业科技,运输设备
300828.SZ,300828,锐新科技,机械基件
300716.SZ,300716,*ST泉为,塑料
600933.SH,600933,爱柯迪,汽车配件
300766.SZ,300766,每日互动,互联网
601319.SH,601319,中国人保,保险
002952.SZ,002952,亚世光电,元器件
002946.SZ,002946,新乳业,乳制品
603332.SH,603332,苏州龙杰,化纤
002947.SZ,002947,恒铭达,元器件
300780.SZ,300780,德恩精工,机械基件
300778.SZ,300778,新城市,建筑工程
301263.SZ,301263,泰恩康,医药商业
603613.SH,603613,国联股份,互联网
002967.SZ,002967,广电计量,电器仪表
601298.SH,601298,青岛港,港口
300845.SZ,300845,捷安高科,软件服务
300859.SZ,300859,西域旅游,旅游服务
300795.SZ,300795,米奥会展,文教休闲
300762.SZ,300762,上海瀚讯,通信设备
301191.SZ,301191,菲菱科思,通信设备
300890.SZ,300890,翔丰华,电气设备
001330.SZ,001330,博纳影业,影视音像
603068.SH,603068,博通集成,半导体
301591.SZ,301591,肯特股份,塑料
002996.SZ,002996,顺博合金,铝
002943.SZ,002943,宇晶股份,机床制造
300772.SZ,300772,运达股份,电气设备
300803.SZ,300803,指南针,软件服务
300832.SZ,300832,新产业,医疗保健
300763.SZ,300763,锦浪科技,电气设备
001296.SZ,001296,长江材料,其他建材
300736.SZ,300736,百邦科技,通信设备
601916.SH,601916,浙商银行,银行
002938.SZ,002938,鹏鼎控股,元器件
300750.SZ,300750,宁德时代,电气设备
300789.SZ,300789,唐源电气,运输设备
002950.SZ,002950,奥美医疗,医疗保健
603351.SH,603351,威尔药业,化学制药
603045.SH,603045,福达合金,小金属
002949.SZ,002949,华阳国际,建筑工程
601187.SH,601187,厦门银行,银行
301419.SZ,301419,阿莱德,通信设备
300594.SZ,300594,ST朗进,运输设备
603348.SH,603348,文灿股份,汽车配件
003004.SZ,003004,*ST声迅,IT设备
603583.SH,603583,捷昌驱动,电气设备
601577.SH,601577,长沙银行,银行
001965.SZ,001965,招商公路,路桥
301302.SZ,301302,华如科技,软件服务
001201.SZ,001201,东瑞股份,农业综合
300770.SZ,300770,新媒股份,影视音像
603863.SH,603863,松炀资源,造纸
002951.SZ,002951,金时科技,广告包装
603712.SH,603712,七一二,通信设备
300779.SZ,300779,惠城环保,环境保护
603187.SH,603187,海容冷链,机械基件
300970.SZ,300970,华绿生物,种植业
002956.SZ,002956,西麦食品,食品
300813.SZ,300813,泰林生物,医疗保健
002929.SZ,002929,润建股份,通信设备
600929.SH,600929,雪天盐业,食品
002932.SZ,002932,*ST明德,医疗保健
300765.SZ,300765,新诺威,食品
300912.SZ,300912,凯龙高科,汽车配件
300798.SZ,300798,锦鸡股份,染料涂料
300824.SZ,300824,北鼎股份,家用电器
002957.SZ,002957,科瑞技术,专用机械
603927.SH,603927,中科软,软件服务
001236.SZ,001236,弘业期货,多元金融
601698.SH,601698,中国卫通,电信运营
603867.SH,603867,新化股份,化工原料
603687.SH,603687,大胜达,广告包装
603212.SH,603212,赛伍技术,塑料
603236.SH,603236,移远通信,通信设备
603327.SH,603327,福蓉科技,元器件
603956.SH,603956,威派格,专用机械
600989.SH,600989,宝丰能源,化工原料
603115.SH,603115,海星股份,铝
603982.SH,603982,泉峰汽车,汽车配件
603786.SH,603786,科博达,汽车配件
301168.SZ,301168,通灵股份,电气设备
603530.SH,603530,神马电力,电气设备
300823.SZ,300823,建科智能,专用机械
300851.SZ,300851,交大思诺,运输设备
601077.SH,601077,渝农商行,银行
002930.SZ,002930,宏川智慧,仓储物流
002982.SZ,002982,湘佳股份,农业综合
601138.SH,601138,工业富联,通信设备
601615.SH,601615,明阳智能,电气设备
300782.SZ,300782,卓胜微,半导体
301015.SZ,301015,百洋医药,医药商业
603992.SH,603992,松霖科技,家居用品
300792.SZ,300792,壹网壹创,互联网
002962.SZ,002962,五方光电,元器件
002984.SZ,002984,森麒麟,汽车配件
605299.SH,605299,舒华体育,文教休闲
002933.SZ,002933,新兴装备,航空
300790.SZ,300790,宇瞳光学,元器件
002959.SZ,002959,小熊电器,家用电器
300796.SZ,300796,贝斯美,农药化肥
603815.SH,603815,交建股份,建筑工程
603551.SH,603551,奥普科技,家居用品
601963.SH,601963,重庆银行,银行
002955.SZ,002955,鸿合科技,IT设备
603995.SH,603995,甬金股份,特种钢
300860.SZ,300860,锋尚文化,文教休闲
603053.SH,603053,成都燃气,供气供热
300797.SZ,300797,钢研纳克,电器仪表
300805.SZ,300805,电声股份,广告包装
002963.SZ,002963,豪尔赛,装修装饰
300793.SZ,300793,佳禾智能,IT设备
002973.SZ,002973,侨银股份,环境保护
003816.SZ,003816,中国广核,新型电力
603529.SH,603529,爱玛科技,摩托车
603489.SH,603489,八方股份,电气设备
300808.SZ,300808,久量股份,家用电器
603390.SH,603390,通达电气,汽车配件
605368.SH,605368,蓝天燃气,供气供热
002969.SZ,002969,嘉美包装,广告包装
300869.SZ,300869,康泰医学,医疗保健
300819.SZ,300819,聚杰微纤,纺织
603719.SH,603719,良品铺子,食品
605339.SH,605339,南侨食品,食品
300802.SZ,300802,矩子科技,专用机械
003043.SZ,003043,华亚智能,半导体
603950.SH,603950,长源东谷,汽车配件
002968.SZ,002968,新大正,房产服务
603610.SH,603610,麒盛科技,家居用品
301020.SZ,301020,密封科技,汽车配件
300809.SZ,300809,华辰装备,机床制造
002971.SZ,002971,和远气体,化工原料
601609.SH,601609,金田股份,铜
300825.SZ,300825,阿尔特,汽车服务
603195.SH,603195,公牛集团,家用电器
605090.SH,605090,九丰能源,供气供热
300815.SZ,300815,玉禾田,环境保护
002972.SZ,002972,科安达,运输设备
300816.SZ,300816,艾可蓝,汽车配件
002977.SZ,002977,*ST天箭,通信设备
603290.SH,603290,斯达半导,半导体
603948.SH,603948,建业股份,化工原料
300858.SZ,300858,科拓生物,食品
600956.SH,600956,新天绿能,供气供热
002980.SZ,002980,华盛昌,电器仪表
300830.SZ,300830,金现代,软件服务
300826.SZ,300826,测绘股份,建筑工程
300898.SZ,300898,熊猫乳品,乳制品
605128.SH,605128,上海沿浦,汽车配件
300812.SZ,300812,易天股份,专用机械
300821.SZ,300821,东岳硅材,化工原料
300892.SZ,300892,品渥食品,乳制品
300928.SZ,300928,华安鑫创,汽车配件
300861.SZ,300861,美畅股份,矿物制品
605289.SH,605289,罗曼股份,建筑工程
601696.SH,601696,中银证券,证券
002975.SZ,002975,博杰股份,专用机械
605111.SH,605111,新洁能,半导体
605358.SH,605358,立昂微,半导体
603221.SH,603221,爱丽家居,家居用品
300833.SZ,300833,浩洋股份,专用机械
605198.SH,605198,安德利,软饮料
603439.SH,603439,三力制药,中成药
300840.SZ,300840,酷特智能,服饰
300831.SZ,300831,派瑞股份,半导体
002985.SZ,002985,北摩高科,航空
601975.SH,601975,招商南油,水运
605333.SH,605333,沪光股份,汽车配件
601827.SH,601827,三峰环境,环境保护
601778.SH,601778,晶科科技,新型电力
601702.SH,601702,华峰铝业,铝
605288.SH,605288,凯迪股份,电气设备
300836.SZ,300836,佰奥智能,专用机械
002976.SZ,002976,瑞玛精密,汽车配件
001313.SZ,001313,粤海饲料,饲料
300842.SZ,300842,帝科股份,电气设备
002983.SZ,002983,芯瑞达,元器件
300841.SZ,300841,康华生物,生物制药
300838.SZ,300838,浙江力诺,机械基件
601598.SH,601598,中国外运,仓储物流
300822.SZ,300822,贝仕达克,元器件
003008.SZ,003008,开普检测,电气设备
688526.SH,688526,科前生物,农业综合
688005.SH,688005,容百科技,电气设备
688499.SH,688499,利元亨,专用机械
688218.SH,688218,江苏北人,专用机械
688116.SH,688116,天奈科技,化工原料
688002.SH,688002,睿创微纳,通信设备
688099.SH,688099,晶晨股份,半导体
300843.SZ,300843,胜蓝股份,元器件
002987.SZ,002987,京北方,软件服务
002993.SZ,002993,奥海科技,元器件
688007.SH,688007,光峰科技,元器件
688088.SH,688088,虹软科技,软件服务
688027.SH,688027,国盾量子,通信设备
688278.SH,688278,特宝生物,生物制药
688321.SH,688321,微芯生物,化学制药
688001.SH,688001,华兴源创,专用机械
688288.SH,688288,鸿泉技术,IT设备
688010.SH,688010,福光股份,元器件
688036.SH,688036,传音控股,通信设备
688015.SH,688015,交控科技,运输设备
688568.SH,688568,中科星图,软件服务
688039.SH,688039,当虹科技,软件服务
688011.SH,688011,新光光电,元器件
688019.SH,688019,安集科技,半导体
688108.SH,688108,赛诺医疗,医疗保健
688012.SH,688012,中微公司,半导体
688008.SH,688008,澜起科技,半导体
688158.SH,688158,优刻得-W,软件服务
688097.SH,688097,博众精工,专用机械
688123.SH,688123,聚辰股份,半导体
688139.SH,688139,海尔生物,医疗保健
688003.SH,688003,天准科技,专用机械
688018.SH,688018,乐鑫科技,半导体
688078.SH,688078,龙软科技,软件服务
688513.SH,688513,苑东生物,化学制药
603565.SH,603565,中谷物流,水运
605008.SH,605008,长鸿高科,橡胶
002986.SZ,002986,宇新股份,化工原料
603095.SH,603095,越剑智能,纺织机械
300846.SZ,300846,首都在线,软件服务
688068.SH,688068,热景生物,医疗保健
688022.SH,688022,ST瀚川,专用机械
688100.SH,688100,威胜信息,通信设备
688168.SH,688168,安博通,软件服务
688333.SH,688333,铂力特,机械基件
688166.SH,688166,博瑞医药,化学制药
688030.SH,688030,山石网科,软件服务
688023.SH,688023,安恒信息,软件服务
688787.SH,688787,海天瑞声,软件服务
688169.SH,688169,石头科技,家用电器
688363.SH,688363,华熙生物,医疗保健
688188.SH,688188,柏楚电子,专用机械
688258.SH,688258,卓易信息,软件服务
688186.SH,688186,广大特材,特种钢
688133.SH,688133,泰坦科技,化工原料
688016.SH,688016,心脉医疗,医疗保健
605001.SH,605001,威奥股份,运输设备
605100.SH,605100,华丰股份,机械基件
688066.SH,688066,*ST航图,软件服务
688033.SH,688033,*ST天宜,电气设备
688268.SH,688268,华特气体,化工原料
688028.SH,688028,沃尔德,机械基件
002988.SZ,002988,豪美新材,铝
002991.SZ,002991,甘源食品,食品
605188.SH,605188,国光连锁,超市连锁
688057.SH,688057,金达莱,环境保护
688388.SH,688388,嘉元科技,电气设备
688198.SH,688198,佰仁医疗,医疗保健
688122.SH,688122,西部超导,小金属
688389.SH,688389,普门科技,医疗保健
688009.SH,688009,中国通号,运输设备
688080.SH,688080,映翰通,通信设备
689009.SH,689009,九号公司-WD,摩托车
688366.SH,688366,昊海生科,医疗保健
688199.SH,688199,久日新材,化工原料
688178.SH,688178,万德斯,环境保护
688006.SH,688006,杭可科技,电气设备
688588.SH,688588,凌志软件,软件服务
688300.SH,688300,联瑞新材,矿物制品
688020.SH,688020,方邦股份,元器件
688058.SH,688058,宝兰德,软件服务
688025.SH,688025,杰普特,专用机械
688029.SH,688029,南微医学,医疗保健
688202.SH,688202,美迪西,医疗保健
688098.SH,688098,申联生物,农业综合
688368.SH,688368,晶丰明源,半导体
300862.SZ,300862,蓝盾光电,电器仪表
688101.SH,688101,三达膜,环境保护
688299.SH,688299,长阳科技,元器件
688656.SH,688656,浩欧博,医疗保健
688369.SH,688369,致远互联,软件服务
688233.SH,688233,神工股份,半导体
688399.SH,688399,硕世生物,医疗保健
300850.SZ,300850,新强联,机械基件
605166.SH,605166,聚合顺,化纤
605050.SH,605050,福然德,仓储物流
605168.SH,605168,三人行,互联网
605389.SH,605389,长龄液压,机械基件
003009.SZ,003009,中天火箭,航空
605366.SH,605366,宏柏新材,化工原料
688196.SH,688196,卓越新能,环境保护
688089.SH,688089,嘉必优,食品
688021.SH,688021,奥福科技,汽车配件
688357.SH,688357,建龙微纳,化工原料
688126.SH,688126,沪硅产业,半导体
688358.SH,688358,祥生医疗,医疗保健
301372.SZ,301372,科净源,环境保护
301237.SZ,301237,和顺科技,塑料
688128.SH,688128,中国电研,专用机械
