trade_date,Strategy_Pure,Strategy_Hedged,Benchmark_EqualWeight,Benchmark_CSI1000
2025-08-21,1615126.1045266541,1449090.731853727,1631459.322151692,1600291.0084136487
2025-08-22,1623763.095481239,1456692.3699837625,1637706.4916203462,1624471.1821141217
2025-08-25,1629397.2958099698,1461666.720543987,1653027.2529683963,1649796.6360839375
2025-08-26,1645682.7374948652,1476209.387034425,1661095.0036531342,1649518.4240978768
2025-08-27,1617085.6063450114,1449749.9505062113,1622880.619527665,1618638.6586696324
2025-08-28,1610386.9170021492,1443775.112827486,1629197.8248068613,1643041.4460845664
2025-08-29,1604211.0868507146,1438674.838085322,1627400.5984045258,1641180.8896385315
2025-09-01,1612824.070958056,1446006.3660217382,1641146.647876239,1654963.7452937253
2025-09-02,1589177.3046366733,1424315.1398289413,1622541.2821140292,1613647.6106532442
2025-09-03,1560557.852438894,1399027.1102105472,1593545.8982721348,1590039.084261164
2025-09-04,1559814.849017129,1398078.0294976793,1587626.6569067736,1553476.160586339
2025-09-05,1580602.0507667873,1416681.4297577362,1616853.3929082907,1598597.4674104752
2025-09-08,1597331.9314039394,1431717.6040602569,1637367.6060000851,1613019.2619329423
2025-09-09,1591955.8748977776,1426790.8439093528,1629301.0489571167,1594264.5529027462
2025-09-10,1602016.8093146572,1435809.808239121,1632493.3483217938,1595177.9530790278
2025-09-11,1613963.5035892853,1446467.9739147176,1651462.3899873397,1632622.2858611585
2025-09-12,1609877.5376243908,1442936.7393870142,1652062.805207836,1637696.5106568844
2025-09-15,1606622.189919277,1439386.912797205,1651520.4200431274,1636083.0576401816
2025-09-16,1617728.0847685873,1449432.6245133595,1666126.5344073891,1651098.34164917
2025-09-17,1613957.250276714,1446120.657926304,1669770.2244029928,1666803.7502357934
2025-09-18,1586780.3512912714,1421591.655961363,1647058.4080862382,1649504.083273853
2025-09-19,1586145.4066339678,1420656.8368990337,1642028.1581063455,1641073.2231443224
2025-09-22,1584751.9341659173,1419121.3538535053,1638142.56764348,1652389.0158113076
2025-09-23,1572740.280620908,1408193.4280545681,1619524.8084274116,1634427.9059197796
2025-09-24,1605879.7482451545,1437802.6882189552,1640286.9153060983,1662260.7978131324
2025-09-25,1610411.8843426083,1441540.0832068285,1631122.1298102979,1656147.1942177773
2025-09-26,1630382.147913713,1459456.6014593344,1624496.74379455,1632115.7238310275
2025-09-29,1626475.6593153735,1455995.6497903538,1637979.2243183271,1654231.9220123903
2025-09-30,1636574.615030442,1465132.2104040547,1643054.5984971107,1671249.4056831559
2025-10-09,1631411.1538895231,1461581.6237466752,1656623.800424163,1687374.8900996444
2025-10-10,1641336.2595102564,1470004.148254037,1661584.1044464617,1662172.1053322472
2025-10-13,1649839.662197198,1477003.0989547104,1654104.9381609035,1659070.9572941272
2025-10-14,1662454.3698351628,1487896.270833564,1645541.268981821,1626724.235882284
2025-10-15,1680612.8054237894,1504356.5544434309,1666505.0502167847,1651058.84922609
2025-10-16,1670210.9696275154,1494391.2662868777,1652450.900862705,1633053.1724660571
2025-10-17,1653214.6057010777,1478244.5544215003,1621480.2746894122,1585318.0849925464
2025-10-20,1678200.2651642645,1500453.6644545633,1639285.3592996604,1597167.3563132149
2025-10-21,1709077.4517899593,1528059.460081511,1663970.6991893211,1620302.8561405733
2025-10-22,1732309.5104706937,1548709.839483953,1663296.4618218713,1613278.7205337414
2025-10-23,1732559.8572592838,1548772.507668188,1669049.6659556949,1612371.7185712548
2025-10-24,1733449.715460329,1549403.6210978872,1671352.5969267637,1636891.438858998
2025-10-27,1734400.1463354202,1549848.788064192,1682137.5073730054,1653691.8245168498
2025-10-28,1747073.5091226206,1560554.3090411704,1682368.5789522047,1650126.0337803606
2025-10-29,1737314.118189062,1552678.730649081,1688104.227277702,1669959.6140332667
2025-10-30,1729967.065650864,1545668.5487129658,1672462.7507273997,1651419.7967353647
2025-10-31,1755012.816822633,1568490.577949287,1684173.936453326,1656183.1565918683
2025-11-03,1769435.335950351,1582589.253331075,1699576.7830368967,1663120.36474231
2025-11-04,1760686.7309134162,1574750.1265706464,1692644.1164945434,1640530.9193681634
2025-11-05,1768425.9930545995,1582279.7434876857,1706500.223647714,1646958.2560675459
2025-11-06,1779399.3365665213,1591516.1255417154,1714495.616432648,1666145.6167271356
2025-11-07,1773837.4027325981,1586416.1009668508,1715567.0152162835,1663949.9262550687
2025-11-10,1767961.150550743,1581203.2716573116,1730031.5184550676,1668666.0717063248
2025-11-11,1772523.2208572228,1585914.3984542168,1735251.3146040544,1663710.1035517794
2025-11-12,1779352.4810367788,1591142.5051681225,1727705.9181793383,1651704.8481913449
