trade_date,nav
2018-08-21,1218801.291845448
2018-08-22,1207379.269094651
2018-08-23,1216107.3097143832
2018-08-24,1214033.1407332383
2018-08-27,1241244.4636865642
2018-08-28,1243720.0718639132
2018-08-29,1238411.4600021965
2018-08-30,1227921.6549050591
2018-08-31,1218857.0490858327
2018-09-03,1221348.8010483005
2018-09-04,1232877.671661595
2018-09-05,1212922.5771279405
2018-09-06,1204681.3650347441
2018-09-07,1205263.8691721708
2018-09-10,1185557.1470847493
2018-09-11,1186679.798393231
2018-09-12,1183333.9445269357
2018-09-13,1188954.971026526
2018-09-14,1178874.5529547448
2018-09-17,1165029.3340635407
2018-09-18,1183098.6740107955
2018-09-19,1196472.6149236634
2018-09-20,1194110.6354323162
2018-09-21,1216137.670056769
2018-09-25,1210777.3304376248
2018-09-26,1220447.7272009826
2018-09-27,1207718.1368223748
2018-09-28,1219403.1427347248
2018-10-08,1175183.0149245856
2018-10-09,1171314.6916700443
2018-10-10,1171163.7869037709
2018-10-11,1097535.53361786
2018-10-12,1101834.2394332655
2018-10-15,1085082.2202873365
2018-10-16,1064172.924620515
2018-10-17,1076690.7296828006
2018-10-18,1052391.0073455574
2018-10-19,1081157.8775522187
2018-10-22,1127744.817904888
2018-10-23,1105843.2572041338
2018-10-24,1103845.8660973683
2018-10-25,1097347.5437799874
2018-10-26,1094292.0330649787
2018-10-29,1076897.460862003
2018-10-30,1084209.2249137594
2018-10-31,1099157.6611505235
2018-11-01,1107279.8162796122
2018-11-02,1146413.10861073
2018-11-05,1143504.3355426898
2018-11-06,1141792.6247073344
2018-11-07,1138347.5331816298
2018-11-08,1132629.1452916653
2018-11-09,1125974.5953226145
2018-11-12,1152163.806256282
2018-11-13,1165488.1226592753
2018-11-14,1159636.561479355
2018-11-15,1173827.8617732602
2018-11-16,1178955.0313783651
2018-11-19,1180658.1055102274
2018-11-20,1148192.628291156
2018-11-21,1151686.3277960417
2018-11-22,1148222.0782873665
2018-11-23,1112933.8193580038
2018-11-26,1112318.4600838216
2018-11-27,1117818.5732216556
2018-11-28,1133896.7720912453
2018-11-29,1116092.7341530302
2018-11-30,1126369.6905162774
2018-12-03,1160687.150191316
2018-12-04,1162849.5681902787
2018-12-05,1156299.8199337588
2018-12-06,1131474.0922846661
2018-12-07,1132035.4805869164
2018-12-10,1117619.2152478877
2018-12-11,1126764.9084020148
2018-12-12,1128902.479102497
2018-12-13,1140455.0371782372
2018-12-14,1114847.1643096108
2018-12-17,1110642.400078476
2018-12-18,1102676.8443415253
2018-12-19,1088493.2672175125
2018-12-20,1088128.4040232713
2018-12-21,1080811.9492536637
2018-12-24,1086550.244452128
2018-12-25,1074608.7908997815
2018-12-26,1069965.6641033203
2018-12-27,1065469.1277599733
2018-12-28,1068415.5876888786
2019-01-02,1055301.9090068794
2019-01-03,1048980.9327906056
2019-01-04,1071077.2447264153
2019-01-07,1089058.9041560546
2019-01-08,1087876.9781956912
2019-01-09,1091181.8562789958
2019-01-10,1088053.7038234486
2019-01-11,1093567.4571239573
2019-01-14,1083922.536698179
2019-01-15,1099635.102040377
2019-01-16,1100311.3606919828
2019-01-17,1091705.9436779204
2019-01-18,1105475.836590564
2019-01-21,1110857.7251302465
2019-01-22,1095560.411387448
2019-01-23,1095313.1379150047
2019-01-24,1102457.1463225773
2019-01-25,1103010.2522165487
2019-01-28,1100182.0365784878
2019-01-29,1090833.686641314
2019-01-30,1081532.9647208883
2019-01-31,1081529.710575494
2019-02-01,1109084.8424371695
2019-02-11,1135739.3588980017
2019-02-12,1146067.7635065701
2019-02-13,1165253.663598551
2019-02-14,1167935.4147198899
2019-02-15,1158365.5547474506
2019-02-18,1196768.4964027563
2019-02-19,1195066.20102198
2019-02-20,1196567.118836297
2019-02-21,1194616.6765244042
2019-02-22,1217588.954231459
2019-02-25,1274635.9317978628
2019-02-26,1271909.498896151
2019-02-27,1264689.601784217
2019-02-28,1266808.854190383
2019-03-01,1284665.4966745824
2019-03-04,1307199.338999992
2019-03-05,1331815.499058493
2019-03-06,1347927.5247176492
2019-03-07,1346310.9421687676
2019-03-08,1306258.890502721
2019-03-11,1345478.8015293067
2019-03-12,1367151.038215619
2019-03-13,1338637.304582412
2019-03-14,1317173.6671277857
2019-03-15,1330196.1758216652
2019-03-18,1362661.385673855
2019-03-19,1363838.4026291019
2019-03-20,1359455.4952734825
2019-03-21,1368868.0697551002
2019-03-22,1371348.4362041946
2019-03-25,1350910.0030051693
2019-03-26,1326945.3018837003
2019-03-27,1338016.7978067035
2019-03-28,1325896.6042277818
2019-03-29,1365981.5299218916
2019-04-01,1408070.8913388967
2019-04-02,1407660.6689731388
2019-04-03,1421409.3101861097
2019-04-04,1431075.6274452582
2019-04-08,1420600.7980922046
2019-04-09,1423836.7507315099
2019-04-10,1421415.9212356557
2019-04-11,1397409.801130916
2019-04-12,1395581.5340940058
2019-04-15,1383012.8651292494
2019-04-16,1408645.3393908958
2019-04-17,1415654.7928327539
2019-04-18,1406660.3001699378
2019-04-19,1415956.6462312331
2019-04-22,1395339.2234242454
2019-04-23,1383935.7519669717
2019-04-24,1397552.664889042
2019-04-25,1361503.5438303186
2019-04-26,1350468.0604270538
2019-04-29,1332923.201230319
2019-04-30,1340273.0665997525
2019-05-06,1264519.4345438345
2019-05-07,1276064.7454483244
2019-05-08,1264730.7055952195
2019-05-09,1250894.7194746186
2019-05-10,1287044.3095718361
2019-05-13,1273347.926548187
2019-05-14,1265241.1243597704
2019-05-15,1287365.3637324397
2019-05-16,1294223.5111604675
2019-05-17,1264317.1020793824
2019-05-20,1256379.7303284504
2019-05-21,1270599.1865488845
2019-05-22,1264929.0147066603
2019-05-23,1244694.237131636
2019-05-24,1242894.1657102667
2019-05-27,1263595.4027435288
2019-05-28,1267631.0380002728
2019-05-29,1264388.1731342776
2019-05-30,1258847.2769802795
2019-05-31,1257105.0898223657
2019-06-03,1250241.8782327713
2019-06-04,1240270.7794389192
2019-06-05,1242960.032242603
2019-06-06,1226960.6850539288
2019-06-10,1240689.0516232385
2019-06-11,1273133.6793205626
2019-06-12,1265935.792899268
2019-06-13,1265990.5258764797
2019-06-14,1254880.0282140113
2019-06-17,1252220.6969483276
2019-06-18,1255753.2318587098
2019-06-19,1268176.9638918273
2019-06-20,1293570.7143438046
2019-06-21,1303757.922031725
2019-06-24,1304648.5260024122
2019-06-25,1296452.0114843908
2019-06-26,1291225.3899320432
2019-06-27,1301642.6276946783
2019-06-28,1292992.8625903223
2019-07-01,1321745.0984803282
2019-07-02,1322474.8764731053
2019-07-03,1318101.3082791679
2019-07-04,1313162.3234379087
2019-07-05,1318792.3732790565
2019-07-08,1287408.3468216856
2019-07-09,1286884.3415079014
2019-07-10,1282146.2935971164
2019-07-11,1286422.8678630642
2019-07-12,1288807.6339512907
2019-07-15,1300935.5236344254
2019-07-16,1300644.2472274383
2019-07-17,1299375.8763932036
2019-07-18,1284807.945085959
2019-07-19,1297371.644267345
2019-07-22,1279743.0513059145
2019-07-23,1287350.3076754415
2019-07-24,1297870.670465098
2019-07-25,1304817.2467461217
2019-07-26,1303944.6211118037
2019-07-29,1305210.5802518544
2019-07-30,1311371.4437020682
2019-07-31,1305030.0020898872
2019-08-01,1294854.5569242141
2019-08-02,1285808.0267037603
2019-08-05,1273923.7306902306
2019-08-06,1255357.0870423384
2019-08-07,1255146.438213999
2019-08-08,1267903.9969837358
2019-08-09,1260154.7486172738
2019-08-12,1276169.651049257
2019-08-13,1270819.682810005
2019-08-14,1273938.79166811
2019-08-15,1278419.2318758275
2019-08-16,1282297.076787739
2019-08-19,1311314.4558388204
2019-08-20,1308983.911867441
2019-08-21,1308563.7096939855
2019-08-22,1311639.5294729574
2019-08-23,1314210.453665076
2019-08-26,1307762.5605418656
2019-08-27,1324576.162693302
2019-08-28,1322574.022668422
2019-08-29,1322200.2752725922
2019-08-30,1316106.9505585744
2019-09-02,1334884.183636148
2019-09-03,1339350.9904013753
2019-09-04,1349750.997764975
2019-09-05,1360635.321823956
2019-09-06,1360468.8069942195
2019-09-09,1378573.6818242813
2019-09-10,1370427.1078343804
2019-09-11,1364570.4603223347
2019-09-12,1372465.176347638
2019-09-16,1371816.9524410728
2019-09-17,1351072.091764146
2019-09-18,1354726.5634804312
2019-09-19,1363157.8127391578
2019-09-20,1365547.608483562
2019-09-23,1356059.0328362146
2019-09-24,1360438.9106050122
2019-09-25,1344886.3836500163
2019-09-26,1325892.92445817
2019-09-27,1330454.171409645
2019-09-30,1318055.3196141645
2019-10-08,1319626.336376426
2019-10-09,1326659.0374886198
2019-10-10,1340202.9386842644
2019-10-11,1344697.2780360894
2019-10-14,1355861.6580964278
2019-10-15,1346514.35936707
2019-10-16,1343825.216259107
2019-10-17,1343944.9527368564
2019-10-18,1331181.727701748
2019-10-21,1330327.0510713856
2019-10-22,1339648.671978449
2019-10-23,1330742.8117222108
2019-10-24,1331254.6353846781
2019-10-25,1341511.683461236
2019-10-28,1356374.7429718426
2019-10-29,1344554.4342944096
2019-10-30,1336410.8637289645
2019-10-31,1332023.4893054683
2019-11-01,1345197.1353264535
2019-11-04,1351276.1332341332
2019-11-05,1357644.0795377544
2019-11-06,1349370.8255296177
2019-11-07,1353833.2040899426
2019-11-08,1347340.9627113645
2019-11-11,1330303.5633542386
2019-11-12,1329862.3035453265
2019-11-13,1331512.7232475278
2019-11-14,1335541.0635610449
2019-11-15,1328728.1875207736
2019-11-18,1335343.4680002583
2019-11-19,1351754.3420201794
2019-11-20,1344977.1689368908
2019-11-21,1341789.6013014703
2019-11-22,1332080.728419803
2019-11-25,1333406.3040330503
2019-11-26,1338126.3157325427
2019-11-27,1336508.203647652
2019-11-28,1334622.4486237883
2019-11-29,1331443.0337002443
2019-12-02,1334746.088391631
2019-12-03,1336994.4038585385
2019-12-04,1336658.8063203935
2019-12-05,1346341.3923332032
2019-12-06,1351750.5224890744
2019-12-09,1351796.4381371692
2019-12-10,1354122.4030953525
2019-12-11,1351325.6290891634
2019-12-12,1352010.663031292
2019-12-13,1366603.9108242595
2019-12-16,1378085.9957292685
2019-12-17,1392851.5183726659
2019-12-18,1389197.5637656774
2019-12-19,1389345.731634616
2019-12-20,1383100.7994200292
2019-12-23,1365420.464672372
2019-12-24,1379358.0077207838
2019-12-25,1382525.3136494139
2019-12-26,1391942.241220259
2019-12-27,1387103.1422978519
2019-12-30,1402099.6851403888
2019-12-31,1407826.8644425075
2020-01-02,1427738.5199930342
2020-01-03,1430759.6625984218
2020-01-06,1437028.1297349487
2020-01-07,1450856.9230203843
2020-01-08,1435048.4519964997
2020-01-09,1452061.0766197569
2020-01-10,1451540.183497944
2020-01-13,1465001.411007143
2020-01-14,1461114.9967591055
2020-01-15,1458668.351985997
2020-01-16,1457631.630382792
2020-01-17,1458410.2134315406
2020-01-20,1471141.1528236493
2020-01-21,1455319.9169875334
2020-01-22,1464665.6380641866
2020-01-23,1427053.9717539535
2020-02-03,1329315.4547607966
2020-02-04,1362750.5195149174
2020-02-05,1389663.1831513145
2020-02-06,1422196.8404182014
2020-02-07,1425983.6023936584
2020-02-10,1440204.4946755357
2020-02-11,1444516.7769668866
2020-02-12,1466234.0283263158
2020-02-13,1466165.181169228
2020-02-14,1464450.0660057734
2020-02-17,1497720.8267820799
2020-02-18,1498733.967024113
2020-02-19,1489047.2937671256
2020-02-20,1513714.5775481733
2020-02-21,1524560.0535900348
2020-02-24,1528943.4819905125
2020-02-25,1533420.168297499
2020-02-26,1503084.6648123865
2020-02-27,1506287.9227304852
2020-02-28,1442673.6698364422
2020-03-02,1486565.1149681997
2020-03-03,1497684.6782658976
2020-03-04,1505245.4346907737
2020-03-05,1526387.7286717636
2020-03-06,1512725.291338825
2020-03-09,1455865.752835762
2020-03-10,1487153.598981774
2020-03-11,1464771.088005348
2020-03-12,1435516.9920648555
2020-03-13,1421028.690551057
2020-03-16,1357541.3061615152
2020-03-17,1354571.3006803258
2020-03-18,1334186.8364382798
2020-03-19,1332901.528617327
2020-03-20,1353135.3019932015
2020-03-23,1304374.0510328126
2020-03-24,1342931.9294040664
2020-03-25,1378613.295641829
2020-03-26,1366754.3463812536
2020-03-27,1362520.1452509128
2020-03-30,1340952.2499258358
2020-03-31,1343825.7186827643
2020-04-01,1336284.6022521644
2020-04-02,1361883.3695889926
2020-04-03,1354712.8067557903
2020-04-07,1391668.038935476
2020-04-08,1387701.841179991
2020-04-09,1398076.7967802705
2020-04-10,1379384.8971201049
2020-04-13,1370594.127215755
2020-04-14,1399219.9829362119
2020-04-15,1395615.002224839
2020-04-16,1405547.9482218483
2020-04-17,1412870.7983047974
2020-04-20,1421981.180990826
2020-04-21,1411811.8171714218
2020-04-22,1422324.6945104278
2020-04-23,1420741.6536504473
2020-04-24,1407716.7652590729
2020-04-27,1416229.2289275746
2020-04-28,1419321.1136065675
2020-04-29,1427376.6481639696
2020-04-30,1448180.7856581584
2020-05-06,1462322.8471867754
2020-05-07,1461095.979207448
2020-05-08,1474787.777587523
2020-05-11,1468140.2768213707
2020-05-12,1468192.6409721118
2020-05-13,1473549.6659467402
2020-05-14,1459485.3914644439
2020-05-15,1462998.001207613
2020-05-18,1465136.514197411
2020-05-19,1478689.8407631828
2020-05-20,1468440.0257350663
2020-05-21,1457968.3840670967
2020-05-22,1428264.490923479
2020-05-25,1433528.9030013501
2020-05-26,1457069.2697036266
2020-05-27,1443984.7332887484
2020-05-28,1443410.8581058788
2020-05-29,1449357.2528781244
2020-06-01,1484337.383742274
2020-06-02,1483756.8495587884
2020-06-03,1483051.684793909
2020-06-04,1484727.0315101696
2020-06-05,1488410.5590930905
2020-06-08,1487407.9905790251
2020-06-09,1496889.4651338987
2020-06-10,1499487.8878286157
2020-06-11,1492706.3245705937
2020-06-12,1492959.1453037017
2020-06-15,1486568.6663186864
2020-06-16,1512041.3076521258
2020-06-17,1516689.462897744
2020-06-18,1517879.1628543693
2020-06-19,1533601.000354851
2020-06-22,1535713.5722915665
2020-06-23,1544599.3104305346
2020-06-24,1545977.2421156294
2020-06-29,1536627.6706992714
2020-06-30,1558775.6936279063
2020-07-01,1569789.7953069026
2020-07-02,1588839.0006986917
2020-07-03,1608896.9977118853
2020-07-06,1669118.6020142478
2020-07-07,1678288.9766285555
2020-07-08,1695393.0128692864
2020-07-09,1718654.7181915594
2020-07-10,1711407.4566052868
2020-07-13,1743059.332598521
2020-07-14,1731414.600286612
2020-07-15,1713281.2479585344
2020-07-16,1667259.1050750152
2020-07-17,1671152.961001614
2020-07-20,1695777.9307727842
2020-07-21,1708366.205344914
2020-07-22,1718617.9707784452
2020-07-23,1721457.8212988302
2020-07-24,1671886.8027840094
2020-07-27,1678368.4392053804
2020-07-28,1686908.2168742437
2020-07-29,1710389.137228938
2020-07-30,1704849.6619584449
2020-07-31,1719053.1201122804
2020-08-03,1739624.4143344634
2020-08-04,1737920.8520078505
2020-08-05,1748485.7600134432
2020-08-06,1745012.5119216423
2020-08-07,1736263.5897235055
2020-08-10,1738289.3904831526
2020-08-11,1720531.521441432
2020-08-12,1697479.011123686
2020-08-13,1705577.1959345168
2020-08-14,1718073.5801202795
2020-08-17,1738607.239821538
2020-08-18,1746237.9480739855
2020-08-19,1728743.980432664
2020-08-20,1713362.5563658716
2020-08-21,1725872.455751719
2020-08-24,1740424.823104119
2020-08-25,1746995.5393331514
2020-08-26,1726058.433481055
2020-08-27,1743005.874848925
2020-08-28,1765359.8890726655
2020-08-31,1771598.5740537997
2020-09-01,1776665.1548233915
2020-09-02,1784463.9335729661
2020-09-03,1779051.940057631
2020-09-04,1752337.9348025117
2020-09-07,1714966.8999272292
2020-09-08,1732096.6136547583
2020-09-09,1695555.8958315463
2020-09-10,1692405.6107546906
2020-09-11,1698659.210349909
2020-09-14,1709109.8689376446
2020-09-15,1722696.481666672
2020-09-16,1716670.9759016032
2020-09-17,1706890.6515165945
2020-09-18,1731113.674015989
2020-09-21,1722409.0212630567
2020-09-22,1704642.0069162801
2020-09-23,1710068.8293327063
2020-09-24,1680437.8031733802
2020-09-25,1679738.4811499636
2020-09-28,1678325.8894717542
2020-09-29,1687753.0016259642
2020-09-30,1685192.4886408164
2020-10-09,1711578.0434373366
2020-10-12,1741598.1813714127
2020-10-13,1744649.1380005747
2020-10-14,1736160.621353395
2020-10-15,1724767.5001871737
2020-10-16,1723318.541517667
2020-10-19,1717442.8315262576
2020-10-20,1724344.7456444402
2020-10-21,1718101.1118286133
2020-10-22,1711396.1551469073
2020-10-23,1693782.7596355649
2020-10-26,1688751.7985857823
2020-10-27,1692378.3957350263
2020-10-28,1694214.76504274
2020-10-29,1694350.6221748139
2020-10-30,1673863.6085089452
2020-11-02,1683864.1523370564
2020-11-03,1704427.5249787034
2020-11-04,1717018.4134178525
2020-11-05,1731932.3267389545
2020-11-06,1719642.6081216708
2020-11-09,1742791.2053548878
2020-11-10,1725346.3304811073
2020-11-11,1710599.581633547
2020-11-12,1714022.8569582098
2020-11-13,1708644.2625828513
2020-11-16,1721426.218539308
2020-11-17,1710951.8335179188
2020-11-18,1706036.9378719577
2020-11-19,1707744.801506484
2020-11-20,1716078.35487957
2020-11-23,1725525.4493349737
2020-11-24,1718730.239076045
2020-11-25,1701667.7940880405
2020-11-26,1701442.8577947149
2020-11-27,1706048.4332577828
2020-11-30,1699870.5108628673
2020-12-01,1719388.231284748
2020-12-02,1722775.5559281176
2020-12-03,1723244.8522360125
2020-12-04,1725893.1198988857
2020-12-07,1716098.7237417207
2020-12-08,1718801.2119508444
2020-12-09,1702440.575922093
2020-12-10,1699672.6815449784
2020-12-11,1686970.2676520834
2020-12-14,1692909.7470976124
2020-12-15,1697629.9634462656
2020-12-16,1699741.9386650133
2020-12-17,1710222.0221764857
2020-12-18,1710893.3470544855
2020-12-21,1729810.9705911826
2020-12-22,1705442.7951428778
2020-12-23,1713407.976991722
2020-12-24,1703751.0570413314
2020-12-25,1714818.3549117995
2020-12-28,1713930.7244508045
2020-12-29,1708539.5323921365
2020-12-30,1721541.73342534
2020-12-31,1737164.827398332
2021-01-04,1752609.9166952744
2021-01-05,1759914.0670852512
2021-01-06,1763854.517981964
2021-01-07,1769745.6800687392
2021-01-08,1772000.8108067496
2021-01-11,1753913.6499898892
2021-01-12,1771280.9435337705
2021-01-13,1763931.403944185
2021-01-14,1753681.4359284688
2021-01-15,1751559.8134640676
2021-01-18,1763103.9423084978
2021-01-19,1756397.9844096974
2021-01-20,1770351.2198394535
2021-01-21,1791262.025222804
2021-01-22,1793784.127079886
2021-01-25,1794770.95372157
2021-01-26,1780474.8592708155
2021-01-27,1785559.4782950194
2021-01-28,1765500.8388271779
2021-01-29,1760382.4997923514
2021-02-01,1764704.2539767262
2021-02-02,1776014.1243010499
2021-02-03,1774994.4331328063
2021-02-04,1767950.987133719
2021-02-05,1762820.280019307
2021-02-08,1769892.3999175222
2021-02-09,1780020.8043378836
2021-02-10,1788522.0821635188
2021-02-18,1790847.4060387556
2021-02-19,1796155.2756080972
2021-02-22,1788810.3515133215
2021-02-23,1784904.065430142
2021-02-24,1775241.5783533766
2021-02-25,1775815.3738237545
2021-02-26,1755986.8254956466
2021-03-01,1769629.4487046888
2021-03-02,1771711.0062172331
2021-03-03,1777253.962741438
2021-03-04,1759927.5996429431
2021-03-05,1759351.143439277
2021-03-08,1746495.191992013
2021-03-09,1733444.3569702648
2021-03-10,1734692.3367281908
2021-03-11,1745107.2312632592
2021-03-12,1746946.1438161647
2021-03-15,1738142.9075596423
2021-03-16,1739188.8753913413
2021-03-17,1742280.390365086
2021-03-18,1746123.639282097
2021-03-19,1737621.5223441145
2021-03-22,1743727.869051222
2021-03-23,1738381.4782890256
2021-03-24,1734091.6670066556
2021-03-25,1736479.2262200024
2021-03-26,1744042.5755589758
2021-03-29,1744317.548995166
2021-03-30,1749507.5382053254
2021-03-31,1747663.6305933194
2021-04-01,1753032.5622445324
2021-04-02,1757506.3147516735
2021-04-06,1756069.7795655457
2021-04-07,1754851.428054092
2021-04-08,1754428.0690073245
2021-04-09,1750497.6501830013
2021-04-12,1744899.687883366
2021-04-13,1747742.3195279224
2021-04-14,1753293.755745336
2021-04-15,1752287.1422447562
2021-04-16,1755680.0227744654
2021-04-19,1764233.742149172
2021-04-20,1761877.3781320783
2021-04-21,1763164.3885061296
2021-04-22,1766869.321430036
2021-04-23,1771721.5560806864
2021-04-26,1767835.3953994052
2021-04-27,1769937.8861637213
2021-04-28,1776561.101608371
2021-04-29,1779404.15769395
2021-04-30,1779222.5123996171
2021-05-06,1770564.4809922534
2021-05-07,1759553.0090605398
2021-05-10,1764484.2535687257
2021-05-11,1760126.1491723028
2021-05-12,1767472.5820501554
2021-05-13,1756211.7824570374
2021-05-14,1772466.3605501747
2021-05-17,1785381.6944061215
2021-05-18,1786265.8581766742
2021-05-19,1784117.4969118112
2021-05-20,1784200.0224785977
2021-05-21,1783887.9001729316
2021-05-24,1786755.9598003398
2021-05-25,1803434.8366740649
2021-05-26,1802859.7464882315
2021-05-27,1807749.7850282243
2021-05-28,1806643.5639636528
2021-05-31,1814066.7909742487
2021-06-01,1815942.052117361
2021-06-02,1806005.3908875843
2021-06-03,1802000.6987899863
2021-06-04,1805436.0521129407
2021-06-07,1807391.9910358237
2021-06-08,1803169.5950978405
2021-06-09,1803863.5919842778
2021-06-10,1813772.1447621402
2021-06-11,1811073.4527137522
2021-06-15,1804734.6771166676
2021-06-16,1782963.6996632554
2021-06-17,1791516.9145223643
2021-06-18,1802283.596252946
2021-06-21,1808001.2716664097
2021-06-22,1814272.8065370643
2021-06-23,1826312.2666223992
2021-06-24,1820154.9339795625
2021-06-25,1833878.3807287996
2021-06-28,1839081.657589591
2021-06-29,1831891.9227515769
2021-06-30,1844126.4849059992
2021-07-01,1833907.8452016613
2021-07-02,1814353.0806475102
2021-07-05,1822679.9033528713
2021-07-06,1819145.7009355873
2021-07-07,1835260.573976498
2021-07-08,1831878.7474415775
2021-07-09,1835829.4858492725
2021-07-12,1856338.391469315
2021-07-13,1862898.1352729697
2021-07-14,1853089.0254715655
2021-07-15,1861473.82904495
2021-07-16,1851087.5445148728
2021-07-19,1848268.350234483
2021-07-20,1849792.461324761
2021-07-21,1866227.5263262556
2021-07-22,1872353.8807026567
2021-07-23,1860681.6100912686
2021-07-26,1838907.8810958879
2021-07-27,1806759.6231117828
2021-07-28,1797808.132054124
2021-07-29,1825969.723923187
2021-07-30,1821789.433214674
2021-08-02,1843346.7643315922
2021-08-03,1835365.5696311202
2021-08-04,1855447.739274647
2021-08-05,1849989.368934357
2021-08-06,1851197.3794742092
2021-08-09,1854474.3748991338
2021-08-10,1861794.0342140377
2021-08-11,1864839.7677690922
2021-08-12,1863366.8443904358
2021-08-13,1860755.394091987
2021-08-16,1854956.7463387302
2021-08-17,1824356.1041708728
2021-08-18,1833819.5596405833
2021-08-19,1830304.5130485562
2021-08-20,1817075.2753202883
2021-08-23,1846060.419799732
2021-08-24,1862587.232992367
2021-08-25,1872455.4494528638
2021-08-26,1857815.3965927789
2021-08-27,1867076.8086832922
2021-08-30,1875395.5846423036
2021-08-31,1881611.4307397786
2021-09-01,1874017.6413171832
2021-09-02,1884911.4031341304
2021-09-03,1875482.1727901127
2021-09-06,1903711.939084046
2021-09-07,1928778.3476098047
2021-09-08,1933864.7091265754
2021-09-09,1948402.7631910313
2021-09-10,1946912.12332017
2021-09-13,1954163.6483863054
2021-09-14,1939895.3603189485
2021-09-15,1935880.2705418426
2021-09-16,1910414.2120673454
2021-09-17,1908904.546112422
2021-09-22,1914523.2045981167
2021-09-23,1923499.224121394
2021-09-24,1904134.951461738
2021-09-27,1881070.0591862146
2021-09-28,1887094.6453030077
2021-09-29,1852022.657323048
2021-09-30,1874468.7008229042
2021-10-08,1872184.201219751
2021-10-11,1867624.6486932721
2021-10-12,1842401.6401583967
2021-10-13,1850397.1782884223
2021-10-14,1852071.2992963204
2021-10-15,1865372.7020023186
2021-10-18,1873099.5273436287
2021-10-19,1884151.8781403878
2021-10-20,1876743.9194799827
2021-10-21,1878762.468657486
2021-10-22,1867316.4409853877
2021-10-25,1881400.8584291209
2021-10-26,1879899.9612628862
2021-10-27,1864305.2051274912
2021-10-28,1842731.7369424691
2021-10-29,1858454.6245192047
2021-11-01,1865904.359715634
2021-11-02,1851056.8483475707
2021-11-03,1858792.6115067643
2021-11-04,1871721.1744928125
2021-11-05,1858239.5976685423
2021-11-08,1865468.5256947319
2021-11-09,1873165.101733498
2021-11-10,1866738.045451171
2021-11-11,1883417.3587360969
2021-11-12,1883778.6041246292
2021-11-15,1876689.732141644
2021-11-16,1867409.1927214258
2021-11-17,1877285.66635178
2021-11-18,1869924.7855909595
2021-11-19,1890608.2111951606
2021-11-22,1909492.3800255035
2021-11-23,1908334.316098137
2021-11-24,1910371.358336078
2021-11-25,1907472.6106406269
2021-11-26,1898817.5656683957
2021-11-29,1899161.2686131336
2021-11-30,1900872.1479905036
2021-12-01,1905310.2250553912
2021-12-02,1897480.1743944054
2021-12-03,1911538.4806646938
2021-12-06,1893639.681113666
2021-12-07,1894129.113727398
2021-12-08,1917108.972237234
2021-12-09,1925891.4651802476
2021-12-10,1920635.69611605
2021-12-13,1932425.1140052704
2021-12-14,1922202.0310512532
2021-12-15,1917263.8557632018
2021-12-16,1937361.2140552076
2021-12-17,1916420.920340992
2021-12-20,1886946.1699821127
2021-12-21,1905319.7496367532
2021-12-22,1910026.223712385
2021-12-23,1918858.8231982763
2021-12-24,1902590.1984956851
2021-12-27,1904025.9823489005
2021-12-28,1910762.3053353599
2021-12-29,1897796.0168740822
2021-12-30,1910147.3311186929
2021-12-31,1917528.90227607
2022-01-04,1914413.3421201908
2022-01-05,1887420.8763333329
2022-01-06,1878629.702967207
2022-01-07,1874753.6210313132
2022-01-10,1877566.4713643184
2022-01-11,1865198.5056983596
2022-01-12,1883631.7605609065
2022-01-14,1875380.4853680218
2022-01-17,1890992.4564021856
2022-01-18,1893223.4461365521
2022-01-19,1879188.7271001716
2022-01-20,1873176.6107622127
2022-01-21,1852386.0985570496
2022-01-24,1854861.7009164034
2022-01-25,1805889.373912002
2022-01-26,1814865.7454862953
2022-01-27,1776493.1769458014
2022-01-28,1772104.8674599442
2022-02-07,1800250.704790462
2022-02-08,1803505.6672719698
2022-02-09,1823782.56346149
2022-02-10,1823731.4704847946
2022-02-11,1798832.3722889423
2022-02-14,1780603.8851441303
2022-02-15,1795740.2592030982
2022-02-16,1804323.5940659177
2022-02-17,1804210.2455523903
2022-02-18,1814938.8780719647
2022-02-21,1815033.0188323287
2022-02-22,1790306.72454679
2022-02-23,1810814.8723875964
2022-02-24,1773343.7183797576
2022-02-25,1794999.0884545161
2022-02-28,1802094.0109621424
2022-03-01,1812998.741355475
2022-03-02,1805795.1796600583
2022-03-03,1805756.512678131
2022-03-04,1787480.1082516317
2022-03-07,1748475.1050667686
2022-03-08,1702375.0937729292
2022-03-09,1685412.9826708855
2022-03-10,1713003.264696058
2022-03-11,1723683.9652247624
2022-03-14,1685522.368413898
2022-03-15,1609772.5923139506
2022-03-16,1666111.6985126245
2022-03-17,1698655.8389430733
2022-03-18,1715613.2156451961
2022-03-21,1716734.987015774
2022-03-22,1722040.7979393548
2022-03-23,1728598.464572015
2022-03-24,1719820.3946280195
2022-03-25,1702105.2939732622
2022-03-28,1704485.2458790536
2022-03-29,1698723.404218299
2022-03-30,1740166.661836168
2022-03-31,1731459.6852093725
2022-04-01,1747572.8884540363
2022-04-06,1746730.6638202867
2022-04-07,1717189.6429142659
2022-04-08,1723101.521638685
2022-04-11,1675458.477579753
2022-04-12,1700082.6020340766
2022-04-13,1679768.9166438607
2022-04-14,1697621.7081563908
2022-04-15,1691031.0914546235
2022-04-18,1688495.0835061888
2022-04-19,1685079.8500104407
2022-04-20,1645002.6502386646
