ma_window,val_window,q_threshold,val_coeff,is_cagr,is_mdd,is_sharpe,is_vol,ma_idx,val_w_idx,q_idx,coeff_idx,mean_cagr,std_cagr,mean_mdd,std_mdd,mean_sharpe,num_neighbors,robustness_score
200,1300,0.2,0.5,0.03419105037000403,-0.18540666720727178,0.3775579814430359,0.10755114162565745,0,3,4,1,0.033893554865880554,0.004965110828783166,-0.1935472963553605,0.0389059718191406,0.39106634032526233,36,-0.07165430984138445
200,1300,0.2,0.6,0.033166693425144,-0.24117301257004994,0.32698236145285026,0.1287401713715009,0,3,4,2,0.027739182002803033,0.00540114890666166,-0.238414393527244,0.036573452851819746,0.2947996281601873,36,-0.09986293511251525
200,1300,0.2,0.7,0.021624712003902813,-0.2877475039332083,0.22588336408024548,0.1446016106516205,0,3,4,3,0.020769046309811905,0.007679007029913507,-0.2796972992827332,0.031866001746303774,0.22582825502896486,36,-0.12698860508679813
200,1300,0.2,0.8,0.010714360154834734,-0.32283396244439033,0.14932670579951413,0.15469792352353784,0,3,4,4,0.016465669069615885,0.0053120513709949135,-0.29912043924251996,0.01955848581516055,0.18957504740747919,24,-0.1380686579888752
200,1400,0.1,0.4,0.023338189868874926,-0.13212046712655137,0.3353742682897235,0.08105445380512756,0,4,0,0,0.024305466836661446,0.005907919404582779,-0.16029861531171566,0.024027155854498716,0.32446884984181357,16,-0.06183085587101268
200,1400,0.1,0.5,0.016677474335810016,-0.17913677848367354,0.2185833201807704,0.10253697721076079,0,4,0,1,0.022159743986853764,0.006154988417690362,-0.1838057352243183,0.03878062549866099,0.2869974498303101,24,-0.07873024640857566
200,1400,0.1,0.6,0.01369775620621616,-0.22357298958200808,0.17765940164193958,0.12026637951915821,0,4,0,2,0.01635282138624049,0.005688195956504743,-0.23063470714641574,0.038334299571125,0.20577998530796657,24,-0.10776903129249332
200,1400,0.1,0.7,0.01031776354668601,-0.27851321021533243,0.14648885714309492,0.1387622268983224,0,4,0,3,0.01165744649621577,0.005843308579998268,-0.27469189557298285,0.03519695288005916,0.16040388641260706,24,-0.13389655358228714
200,1400,0.1,0.8,0.005162918927665405,-0.31411465938004496,0.11100710875736164,0.1491496338660113,0,4,0,4,0.008552020600704452,0.003765028614345132,-0.2966278558347124,0.019845203132264577,0.13457850471525895,16,-0.1444839536659737
200,1400,0.12,0.4,0.027575641492798342,-0.143462118890643,0.38214779662705795,0.08266028481626043,0,4,1,0,0.026962493997037918,0.006248014255576341,-0.16190993572789325,0.023634648246442864,0.35131667268797484,24,-0.059969006367312554
200,1400,0.12,0.5,0.02289345667055609,-0.18455661663185313,0.28060256747659673,0.10222712486730406,0,4,1,1,0.024905941216017857,0.006695374140767711,-0.18499004730813454,0.038071115165827195,0.3126711431720592,36,-0.07654238029936838
200,1400,0.12,0.6,0.01579920348124708,-0.23451501031142266,0.19469927754372907,0.12151184732500495,0,4,1,2,0.01925502623221558,0.006962217239822413,-0.2304214188649546,0.03717423676052111,0.22985038013949172,36,-0.1047829740003304
200,1400,0.12,0.7,0.014606742444514431,-0.2809524742609533,0.177751323014984,0.1397487600919702,0,4,1,3,0.014027316076578873,0.00700600178257868,-0.27291406845487454,0.03377784458228897,0.17797117992363093,36,-0.13058648742383194
200,1400,0.12,0.8,0.006483765154007948,-0.3186347658576075,0.12085676333257254,0.15285997882101313,0,4,1,4,0.010644556287879442,0.004876551849009275,-0.2937959674480033,0.019642036419575723,0.14926672781533248,24,-0.1411571450898392
200,1400,0.15,0.4,0.03270894496059684,-0.1429380905886107,0.43944433330515215,0.08383678921693147,0,4,2,0,0.032081910316160145,0.004988484839563524,-0.16480026059633926,0.02355587502902037,0.4016828259069783,24,-0.05602709195572626
200,1400,0.15,0.5,0.030594089823253512,-0.18223985977079182,0.35093395524061805,0.10452168225875001,0,4,2,1,0.02979174040431108,0.005848409586247006,-0.18788466405719625,0.03799039532936096,0.3574816978368079,36,-0.07291835260740864
200,1400,0.15,0.6,0.022699782579715055,-0.22883243269941927,0.25006431988658606,0.12366875157125284,0,4,2,2,0.02397263393223363,0.006144214488165901,-0.23257912851886772,0.036461233508749746,0.2676226164387638,36,-0.10083801992658337
200,1400,0.15,0.7,0.021589363271002693,-0.2655015937553446,0.22766444820610435,0.1411060992412033,0,4,2,3,0.017951234532011695,0.007092843525127609,-0.2742271717595165,0.03283870784518743,0.20626142900907038,36,-0.12714866162180954
