trade_date,nav,cash,holdings_val,benchmark
2023-09-20,849998.2722890421,765850.7789266481,84147.49336239409,972598.4603941095
2023-09-21,849998.2722890421,765850.7789266481,84147.49336239409,965472.7524878146
2023-09-22,849998.2722890421,765850.7789266481,84147.49336239409,979230.4446864073
2023-09-25,849998.2722890421,765850.7789266481,84147.49336239409,973705.819960532
2023-09-26,845477.1868744342,0.0,845477.1868744342,968877.7399025097
2023-09-27,844897.7287293858,0.0,844897.7287293858,972153.7113583523
2023-09-28,849619.5922166575,0.0,849619.5922166575,980689.6509112245
2023-10-09,833489.3913947325,0.0,833489.3913947325,974367.1227157335
2023-10-10,829291.9472610246,0.0,829291.9472610246,971064.2119319158
2023-10-11,829017.6915094138,0.0,829017.6915094138,969890.5323168484
2023-10-12,833978.6302162559,0.0,833978.6302162559,977038.6583091065
2023-10-13,825135.2470388791,0.0,825135.2470388791,969741.3502909017
2023-10-16,821846.3093509666,0.0,821846.3093509666,966945.1263533613
2023-10-17,823913.6669772102,0.0,823913.6669772102,965321.1874734138
2023-10-18,805203.8318671853,0.0,805203.8318671853,949815.940627254
2023-10-19,797821.5701110156,0.0,797821.5701110156,939691.3270443134
2023-10-20,795680.5478807697,711533.0545183757,84147.49336239409,934250.4321903093
2023-10-23,795680.5478807697,711533.0545183757,84147.49336239409,913689.5201633482
2023-10-24,795680.5478807697,711533.0545183757,84147.49336239409,933970.2424142738
2023-10-25,795680.5478807697,711533.0545183757,84147.49336239409,947626.3840019244
2023-10-26,795680.5478807697,711533.0545183757,84147.49336239409,950021.8633320063
2023-10-27,795680.5478807697,711533.0545183757,84147.49336239409,963867.5329897443
2023-10-30,795680.5478807697,711533.0545183757,84147.49336239409,971841.1802228064
2023-10-31,795680.5478807697,711533.0545183757,84147.49336239409,969307.7360366072
2023-11-01,798647.119065426,0.0,798647.119065426,972041.9217757453
2023-11-02,799683.141074587,0.0,799683.141074587,964654.4739735052
2023-11-03,806812.1501226178,0.0,806812.1501226178,973080.7766296964
2023-11-06,810335.0027851198,0.0,810335.0027851198,988304.9603319434
2023-11-07,813126.0579315345,0.0,813126.0579315345,992063.3734315715
2023-11-08,810677.6921082012,0.0,810677.6921082012,992799.5840886639
2023-11-09,807769.7042758862,0.0,807769.7042758862,987840.1466863479
2023-11-10,812244.8945459146,0.0,812244.8945459146,986816.1657316206
2023-11-13,817374.5016267113,0.0,817374.5016267113,995569.5919919705
2023-11-14,818354.939172731,0.0,818354.939172731,999092.4836770956
2023-11-15,816408.4397492383,0.0,816408.4397492383,1005225.9669504531
2023-11-16,815227.408468737,0.0,815227.408468737,999428.3727928075
2023-11-17,818212.824899151,0.0,818212.824899151,1006047.7466400691
2023-11-20,824123.310027645,0.0,824123.310027645,1014881.2132332863
2023-11-21,827718.9543595462,0.0,827718.9543595462,1013324.7308073483
2023-11-22,829002.8739932623,0.0,829002.8739932623,1006151.952277617
2023-11-23,830756.3867547482,0.0,830756.3867547482,1015092.8503187244
2023-11-24,825006.7393066273,0.0,825006.7393066273,1006635.6199668131
2023-11-27,822130.204074309,0.0,822130.204074309,1004445.4614017728
2023-11-28,826680.8779537968,0.0,826680.8779537968,1010882.0001335918
2023-11-29,821718.4783030737,0.0,821718.4783030737,1005297.9198972365
2023-11-30,821281.75965141,0.0,821281.75965141,1002071.1744180128
2023-12-01,822457.9069505128,0.0,822457.9069505128,1007302.1631000292
2023-12-04,824301.6295124749,0.0,824301.6295124749,1008830.1591840143
2023-12-05,813563.1800925599,0.0,813563.1800925599,993452.6800124298
2023-12-06,811374.9330323694,727227.4396699753,84147.49336239409,998488.8620150395
2023-12-07,811374.9330323694,727227.4396699753,84147.49336239409,995535.0014996168
2023-12-08,811374.9330323694,727227.4396699753,84147.49336239409,983915.8211610209
2023-12-11,811374.9330323694,727227.4396699753,84147.49336239409,993950.9214420696
2023-12-12,811374.9330323694,727227.4396699753,84147.49336239409,1000643.4305024286
2023-12-13,808535.455352773,0.0,808535.455352773,995042.4305614968
2023-12-14,809188.2450048438,0.0,809188.2450048438,994518.8626909234
2023-12-15,807013.122749916,722865.629387522,84147.49336239409,991537.3539904677
2023-12-18,807013.122749916,722865.629387522,84147.49336239409,979304.1175900399
2023-12-19,807013.122749916,722865.629387522,84147.49336239409,977815.2701990001
2023-12-20,807013.122749916,722865.629387522,84147.49336239409,966957.4802480148
2023-12-21,807013.122749916,722865.629387522,84147.49336239409,974420.890095029
2023-12-22,807013.122749916,722865.629387522,84147.49336239409,963125.2768093157
2023-12-25,807013.122749916,722865.629387522,84147.49336239409,959507.7386876475
2023-12-26,807013.122749916,722865.629387522,84147.49336239409,949470.636026385
2023-12-27,814840.8169171811,0.0,814840.8169171811,955967.1056819146
2023-12-28,828446.2246762941,0.0,828446.2246762941,971835.2122672868
2023-12-29,838879.4452201254,0.0,838879.4452201254,983676.0467826235
2024-01-02,845207.6731170169,0.0,845207.6731170169,988581.8313031284
2024-01-03,848177.2899292023,0.0,848177.2899292023,987966.84301221
2024-01-04,853166.5762156247,0.0,853166.5762156247,985647.8607253607
2024-01-05,843372.3375695089,0.0,843372.3375695089,970781.2207519317
2024-01-08,830919.465559987,0.0,830919.465559987,954007.2187296227
2024-01-09,827322.8446092382,730572.7690758297,96750.07553340861,959858.2018426692
2024-01-10,827117.9969838437,730572.7690758297,96545.22790801404,953271.4351279829
2024-01-11,827080.8037802068,742933.3104178128,84147.49336239409,965978.7250757013
2024-01-12,827080.8037802068,742933.3104178128,84147.49336239409,960867.2738601076
2024-01-15,827080.8037802068,742933.3104178128,84147.49336239409,961361.7809311553
2024-01-16,827080.8037802068,742933.3104178128,84147.49336239409,957591.8997900938
2024-01-17,827080.8037802068,742933.3104178128,84147.49336239409,935909.864685304
2024-01-18,827080.8037802068,742933.3104178128,84147.49336239409,928662.0880555745
2024-01-19,827080.8037802068,742933.3104178128,84147.49336239409,919728.7387879187
2024-01-22,827080.8037802068,742933.3104178128,84147.49336239409,869351.7847470746
2024-01-23,827080.8037802068,742933.3104178128,84147.49336239409,872467.6938534848
2024-01-24,827080.8037802068,742933.3104178128,84147.49336239409,889219.8989206132
2024-01-25,849091.2691872466,0.0,849091.2691872466,920332.5046536932
2024-01-26,850897.8350667064,0.0,850897.8350667064,921947.2885123872
2024-01-29,831167.1093401304,0.0,831167.1093401304,897356.1513314007
2024-01-30,828926.0504921972,744778.5571298031,84147.49336239409,870513.9369400364
2024-01-31,828926.0504921972,744778.5571298031,84147.49336239409,833460.0992739431
2024-02-01,828926.0504921972,744778.5571298031,84147.49336239409,819523.0219985929
2024-02-02,828926.0504921972,744778.5571298031,84147.49336239409,788885.3920360184
2024-02-05,828926.0504921972,744778.5571298031,84147.49336239409,735474.7521490264
2024-02-06,828926.0504921972,744778.5571298031,84147.49336239409,748633.1827367992
2024-02-07,828926.0504921972,744778.5571298031,84147.49336239409,744036.310761704
2024-02-08,857652.6705385498,0.0,857652.6705385498,782475.5530431325
2024-02-19,884290.3248761216,0.0,884290.3248761216,805488.0543116629
2024-02-20,900368.6320684936,0.0,900368.6320684936,814906.4115066039
2024-02-21,897919.9686523752,813772.4752899811,84147.49336239409,828205.5023677424
2024-02-22,897919.9686523752,813772.4752899811,84147.49336239409,844217.8623179608
2024-02-23,897919.9686523752,813772.4752899811,84147.49336239409,862721.8583908807
2024-02-26,897919.9686523752,813772.4752899811,84147.49336239409,872093.733040777
2024-02-27,897919.9686523752,813772.4752899811,84147.49336239409,893079.5938460955
2024-02-28,897919.9686523752,813772.4752899811,84147.49336239409,848480.5494310497
2024-02-29,897919.9686523752,813772.4752899811,84147.49336239409,875467.9300961767
2024-03-01,895741.5001127793,0.0,895741.5001127793,882246.1045944501
2024-03-04,899481.516690922,0.0,899481.516690922,882945.840342625
2024-03-05,900668.1178835522,0.0,900668.1178835522,872318.9128948663
2024-03-06,907432.8990177936,0.0,907432.8990177936,880272.6332478264
2024-03-07,907028.6012761763,0.0,907028.6012761763,875995.2223544355
2024-03-08,910338.2870803137,0.0,910338.2870803137,883441.4506627828
2024-03-11,907859.7146991597,823712.2213367657,84147.49336239409,898643.3162619929
2024-03-12,907859.7146991597,823712.2213367657,84147.49336239409,907953.1115701757
2024-03-13,907859.7146991597,823712.2213367657,84147.49336239409,908339.8211377496
2024-03-14,907859.7146991597,823712.2213367657,84147.49336239409,905428.7343921544
2024-03-15,907859.7146991597,823712.2213367657,84147.49336239409,917538.2507436157
2024-03-18,907859.7146991597,823712.2213367657,84147.49336239409,932586.7597618887
2024-03-19,907859.7146991597,823712.2213367657,84147.49336239409,929802.1384641964
2024-03-20,907859.7146991597,823712.2213367657,84147.49336239409,939247.0095099735
2024-03-21,907859.7146991597,823712.2213367657,84147.49336239409,942123.3413668709
2024-03-22,907859.7146991597,823712.2213367657,84147.49336239409,929716.9049451918
2024-03-25,907859.7146991597,823712.2213367657,84147.49336239409,911894.279137002
2024-03-26,907859.7146991597,823712.2213367657,84147.49336239409,913145.4634777751
2024-03-27,907859.7146991597,823712.2213367657,84147.49336239409,888382.1202044585
2024-03-28,907859.7146991597,823712.2213367657,84147.49336239409,904521.1556886899
2024-03-29,907859.7146991597,823712.2213367657,84147.49336239409,915069.1557267497
2024-04-01,907859.7146991597,823712.2213367657,84147.49336239409,934033.6755130951
2024-04-02,907859.7146991597,823712.2213367657,84147.49336239409,934873.7657703713
2024-04-03,907859.7146991597,823712.2213367657,84147.49336239409,931376.3449109468
2024-04-08,907859.7146991597,823712.2213367657,84147.49336239409,914454.1105861372
2024-04-09,907859.7146991597,823712.2213367657,84147.49336239409,924696.6515999461
2024-04-10,907859.7146991597,823712.2213367657,84147.49336239409,908038.868768117
2024-04-11,907859.7146991597,823712.2213367657,84147.49336239409,911170.9587973331
2024-04-12,907859.7146991597,823712.2213367657,84147.49336239409,905137.7591788184
2024-04-15,907859.7146991597,823712.2213367657,84147.49336239409,880027.2571024105
2024-04-16,840801.7226450802,0.0,840801.7226450802,830519.6789371873
2024-04-17,838531.7599572319,754384.2665948379,84147.49336239409,870080.4849450995
2024-04-18,838531.7599572319,754384.2665948379,84147.49336239409,869874.609450008
2024-04-19,838531.7599572319,754384.2665948379,84147.49336239409,865504.8494926214
2024-04-22,838531.7599572319,754384.2665948379,84147.49336239409,857820.6904204603
2024-04-23,838531.7599572319,754384.2665948379,84147.49336239409,858652.1738182793
2024-04-24,838531.7599572319,754384.2665948379,84147.49336239409,870996.9247872563
2024-04-25,838531.7599572319,754384.2665948379,84147.49336239409,874944.8196370509
2024-04-26,838531.7599572319,754384.2665948379,84147.49336239409,885996.6859264778
2024-04-29,838531.7599572319,754384.2665948379,84147.49336239409,908234.811750345
2024-04-30,831913.875124825,0.0,831913.875124825,903594.427150352
2024-05-06,852496.7315348036,0.0,852496.7315348036,922106.5461328404
2024-05-07,854655.1200520137,0.0,854655.1200520137,926019.8832232782
2024-05-08,852391.3699947135,752319.6023761292,100071.76761858424,914460.0090703389
2024-05-09,852391.3699947135,752319.6023761292,100071.76761858424,926138.6533575273
2024-05-10,852391.3699947135,752319.6023761292,100071.76761858424,920869.9514707275
2024-05-13,852391.3699947135,752319.6023761292,100071.76761858424,909551.9127382039
2024-05-14,852391.3699947135,752319.6023761292,100071.76761858424,916769.8166608756
