,Decile_1,Decile_2,Decile_3,Decile_4,Decile_5,Decile_6,Decile_7,Decile_8,Decile_9,Decile_10,Long_Short,Benchmark
20250813,1.370868102291717,1.4316749325316476,1.5651991428238894,1.552395250978348,1.4278357011490521,1.4092711167857708,1.3833250199799054,1.2804527407386124,1.505438439959214,1.5446007055657607,1.1120216026872827,1.4459475834215196
20250827,1.3751382640360093,1.4512776669316179,1.565160884448526,1.5774588608362632,1.4224061239976826,1.4147536553178863,1.3799924780494206,1.289580192680426,1.5215673975861168,1.5808585006779512,1.134661208922232,1.4563582741369745
20250910,1.3599871785454218,1.4694467704111018,1.5866248328187975,1.58824018940468,1.421647879816231,1.4126623723338227,1.3782383273714076,1.2969440161573254,1.544991539555703,1.6140497982641864,1.1709858053427105,1.4652228430008547
20250924,1.3904254861579202,1.4721053643604964,1.5921502876872795,1.5872504300795545,1.4393164474385014,1.4467443154039346,1.3979736769329256,1.3294036562574982,1.5197354655684316,1.6153548129279691,1.1457243800746821,1.4780325016817353
20251016,1.4162951420721632,1.4988321699428195,1.6117759162340066,1.6104195489141366,1.4541805634395724,1.4566624379109723,1.4133481638640328,1.3444277237605884,1.535968842725701,1.627367470210138,1.1329277570900345,1.4959615090332337
20251030,1.499546139039228,1.5618120665197557,1.6964509266816552,1.6958456103789832,1.507464656887432,1.5188470661526914,1.4749062570671627,1.3808506920535522,1.59392126635816,1.7060302080376177,1.1210961287039476,1.5621430880437215
20251113,1.4460439253957516,1.492766506437064,1.6334437753456281,1.6144549016847716,1.454569109953908,1.4367364673999292,1.4090498366172186,1.322455251332217,1.53389959320106,1.6392700253926902,1.1172250400170631,1.4968607175986008
20251127,1.4483836902406926,1.503837604731665,1.6375388640696587,1.6140664415243913,1.4505895974997955,1.4365943253906206,1.3989664391865941,1.3280023963464136,1.5401842546727231,1.6506852218864612,1.1231972108429884,1.4993423335615397
20251211,1.4711103489433195,1.541599388562952,1.693570038231805,1.6621206886741522,1.5099046875222673,1.4751532613819403,1.4340988032721398,1.362932966203322,1.5833501524684823,1.7076004946279202,1.144300668104875,1.5422838696816492
20251225,1.533465295836584,1.6280693139400957,1.8240455680178496,1.758385553707541,1.598760757468396,1.553990786313125,1.5215991797944843,1.4342072121160407,1.6642348607035322,1.8010442661357844,1.1584167069098845,1.6293911562483843
20260112,1.5660216283329211,1.6668753636290436,1.827591960459728,1.7677537215049781,1.6232187997653509,1.5876649018837685,1.5222673111088527,1.454218855212006,1.69310230042812,1.8376199094575578,1.1573480172086403,1.6524183378661104
20260126,1.5675160749217396,1.6655257649891777,1.8236753906222058,1.7640645757609044,1.641777054849023,1.5936279793961088,1.5266458005953054,1.4801866785481712,1.692295659090844,1.8461342700041024,1.1616059795625435,1.6583660024349398
20260209,1.5662294940998776,1.6539873915406769,1.7898535524946992,1.726140401674155,1.602715819384339,1.6053228375684105,1.5050899244139018,1.472059753891283,1.6629976000068205,1.7949649538046617,1.130363157909494,1.6369906024551746
20260303,1.7834958485179864,1.8943830085340332,1.9952581686103334,1.9275122350187386,1.6306908257526462,1.7333460777323804,1.6866483273536261,1.6042066140692173,1.7135556376597818,1.9004079797972038,1.039961707518969,1.7863221762362
