trade_date,nav_cs20_full
2024-01-08,1126680.3960262928
2024-01-09,1126624.6959063066
2024-01-10,1124328.5195525915
2024-01-11,1126514.2344570411
2024-01-12,1119180.4743544017
2024-01-15,1117187.400582256
2024-01-16,1123364.479875927
2024-01-17,1121680.425539959
2024-01-18,1119673.1338961774
2024-01-19,1117331.5155937858
2024-01-22,1108633.6358577672
2024-01-23,1108283.2695045138
2024-01-24,1107062.9544794532
2024-01-25,1107233.044456601
2024-01-26,1107851.4204418014
2024-01-29,1096670.0869484835
2024-01-30,1089243.7425851477
2024-01-31,1083376.963415522
2024-02-01,1081580.6107426025
2024-02-02,1075902.6234340724
2024-02-05,1069424.625957091
2024-02-06,1076898.1157660654
2024-02-07,1077837.1402467806
2024-02-08,1086695.750721545
2024-02-19,1089659.393434339
2024-02-20,1092962.0238319656
2024-02-21,1096813.3119440938
2024-02-22,1102592.5448490146
2024-02-23,1107868.9372803352
2024-02-26,1107901.994777203
2024-02-27,1116803.4355660581
2024-02-28,1106809.9614869284
2024-02-29,1113739.4971633863
2024-03-01,1115803.6657646934
2024-03-04,1116206.782522571
2024-03-05,1112935.232694443
2024-03-06,1117843.71004933
2024-03-07,1115367.5219264373
2024-03-08,1116392.226706186
2024-03-11,1120360.0646972628
2024-03-12,1118957.4566347534
2024-03-13,1115118.0850319604
2024-03-14,1113157.6398193848
2024-03-15,1119826.0099775847
2024-03-18,1121717.5963673124
2024-03-19,1122304.6750872445
2024-03-20,1123116.1419192478
2024-03-21,1123235.273124961
2024-03-22,1120339.0891393607
2024-03-25,1118681.0580479163
2024-03-26,1122938.9809257572
2024-03-27,1114780.0642095644
2024-03-28,1121463.0378811539
2024-03-29,1125858.9739584976
2024-04-01,1131252.0127669051
2024-04-02,1131942.2507722229
2024-04-03,1132812.0130151121
2024-04-08,1134001.2082197259
2024-04-09,1135541.6152298974
2024-04-10,1136990.343767458
2024-04-11,1135378.797664581
2024-04-12,1136964.4381489735
2024-04-15,1130713.3478146712
2024-04-16,1122387.6677333978
2024-04-17,1131772.3804486098
2024-04-18,1130866.392087408
2024-04-19,1126783.1341415537
2024-04-22,1122716.0377225154
2024-04-23,1122844.8348848126
2024-04-24,1126151.4889242426
2024-04-25,1127139.1042796683
2024-04-26,1128745.7433025364
2024-04-29,1129566.6112493542
2024-04-30,1130562.4138827785
2024-05-06,1137903.3727181442
2024-05-07,1143701.2029286986
2024-05-08,1143863.2459796777
2024-05-09,1141999.3282017794
2024-05-10,1139223.9209793718
2024-05-13,1138949.0938033366
2024-05-14,1137118.9031665851
2024-05-15,1134378.7583842238
2024-05-16,1135693.3804843305
2024-05-17,1135428.2894899284
2024-05-20,1139446.4109053365
2024-05-21,1137310.388161129
2024-05-22,1138824.0808144247
2024-05-23,1136716.993329522
2024-05-24,1130210.5698999802
2024-05-27,1135243.3274198358
2024-05-28,1134067.960579591
2024-05-29,1129479.253448248
2024-05-30,1127000.975618086
2024-05-31,1127230.780481495
2024-06-03,1123739.545872429
2024-06-04,1123962.743192882
2024-06-05,1122419.9619755778
2024-06-06,1115045.9412943437
2024-06-07,1118111.2778238738
2024-06-11,1119137.9751029934
2024-06-12,1124231.603209811
2024-06-13,1125073.6216474175
2024-06-14,1122571.4438532947
2024-06-17,1120378.4863826965
2024-06-18,1124075.842806919
2024-06-19,1123103.9936865186
2024-06-20,1118917.3138501185
2024-06-21,1117825.4397678005
2024-06-24,1107677.4648923688
2024-06-25,1108558.502615981
2024-06-26,1115106.0261398968
2024-06-27,1111660.9116237303
2024-06-28,1113986.4162819423
2024-07-01,1116385.9824128214
2024-07-02,1117109.6196195192
2024-07-03,1116638.2762850332
2024-07-04,1109183.8651064497
2024-07-05,1106601.2936272973
2024-07-08,1097917.9379497627
2024-07-09,1106201.3615105571
2024-07-10,1102395.0019105973
2024-07-11,1108213.5022523473
2024-07-12,1104620.7782290722
2024-07-15,1103955.1460809272
2024-07-16,1108714.9042597553
2024-07-17,1104157.5442511255
2024-07-18,1102848.6374909189
2024-07-19,1099983.5012610687
2024-07-22,1097851.8420953192
2024-07-23,1094653.8229149575
2024-07-24,1090190.9897176104
2024-07-25,1088452.2304801568
2024-07-26,1088286.8809756555
2024-07-29,1086081.075075146
2024-07-30,1087404.2599608963
2024-07-31,1095369.3132457158
2024-08-01,1093756.2021266604
2024-08-02,1090631.5880064645
2024-08-05,1082586.0244399786
2024-08-06,1084862.4484112097
2024-08-07,1084949.0604141045
2024-08-08,1083128.3547227134
2024-08-09,1081077.6696330446
2024-08-12,1076852.9217899807
2024-08-13,1078933.9282101153
2024-08-14,1075679.9904174416
2024-08-15,1073921.5133758902
2024-08-16,1071017.3773336366
2024-08-19,1069553.9716827776
2024-08-20,1063806.6895444952
2024-08-21,1061723.0620841347
2024-08-22,1057866.144307213
2024-08-23,1058869.8317861676
2024-08-26,1058874.6671461395
2024-08-27,1055813.329203442
2024-08-28,1055871.7299140685
2024-08-29,1054820.5483350877
2024-08-30,1059304.262848469
2024-09-02,1055657.7975263877
2024-09-03,1056304.8785139178
2024-09-04,1054125.8301228175
2024-09-05,1055716.252371997
2024-09-06,1052184.5628586677
2024-09-09,1048081.6615333753
2024-09-10,1049080.297415256
2024-09-11,1047560.7647124812
2024-09-12,1045870.2081575439
2024-09-13,1045272.0018198005
2024-09-18,1045530.7814495893
2024-09-19,1048019.5144547478
2024-09-20,1048963.844220188
2024-09-23,1052039.6383044953
2024-09-24,1065096.3560542115
2024-09-25,1070804.7582332604
2024-09-26,1080705.3762285311
2024-09-27,1094653.2177947834
2024-09-30,1123443.0923588383
2024-10-08,1145749.9829162674
2024-10-09,1124243.068900089
2024-10-10,1124673.8676776784
2024-10-11,1120440.195171679
2024-10-14,1131260.8551357824
2024-10-15,1128405.8576909842
2024-10-16,1131751.7656142914
2024-10-17,1134471.9407827705
2024-10-18,1145049.718076146
2024-10-21,1153923.8217199747
2024-10-22,1155377.1851781555
2024-10-23,1154724.6696821016
2024-10-24,1155145.2436748587
2024-10-25,1156908.3467480075
2024-10-28,1158531.2941889018
2024-10-29,1155826.7946030018
2024-10-30,1158170.3642881827
2024-10-31,1159036.14493336
2024-11-01,1154956.4135237162
2024-11-04,1161831.8447108755
2024-11-05,1171340.465365813
2024-11-06,1175266.5904814925
2024-11-07,1186796.4682137717
2024-11-08,1181326.4751716247
2024-11-11,1180936.3903495395
2024-11-12,1176081.526972159
2024-11-13,1174878.8152914185
2024-11-14,1169306.0357723932
2024-11-15,1164379.8478904995
2024-11-18,1162575.7569965953
2024-11-19,1167349.4638203336
2024-11-20,1170650.6296176473
2024-11-21,1172014.9517688723
2024-11-22,1166648.3711372742
2024-11-25,1167230.2280571142
2024-11-26,1160870.8872413053
2024-11-27,1165625.2061957852
2024-11-28,1162429.076577979
2024-11-29,1166899.4443438658
2024-12-02,1175362.8480468304
2024-12-03,1177293.5908611692
2024-12-04,1172132.764357166
2024-12-05,1173448.8710740153
2024-12-06,1173346.535401443
2024-12-09,1170975.018653681
2024-12-10,1175638.9740448487
2024-12-11,1178447.902952641
2024-12-12,1179705.520271497
2024-12-13,1176352.222098861
2024-12-16,1174760.691528392
2024-12-17,1169207.1019557007
2024-12-18,1168856.7079063435
2024-12-19,1165710.2138244386
2024-12-20,1166610.9766932528
2024-12-23,1164239.4035752418
2024-12-24,1162060.537177716
2024-12-25,1158015.1112531049
2024-12-26,1159894.221364025
2024-12-27,1161848.830815635
2024-12-30,1155310.1192948688
2024-12-31,1154971.6406479042
2025-01-02,1154810.274560977
2025-01-03,1151322.2977809762
2025-01-06,1147747.9213811383
2025-01-07,1147447.6022099762
2025-01-08,1147509.9842820964
2025-01-09,1149937.6251825101
2025-01-10,1147671.3189154454
2025-01-13,1143622.8310075419
2025-01-14,1156253.5030657435
2025-01-15,1153169.0696580529
2025-01-16,1155366.5073890572
2025-01-17,1157356.1503047643
2025-01-20,1159389.6952980536
2025-01-21,1157415.667133868
2025-01-22,1153621.508019201
2025-01-23,1152941.9523800153
2025-01-24,1157044.2709089222
2025-01-27,1154772.9224061994
2025-02-05,1153370.452189661
2025-02-06,1162823.8513893655
2025-02-07,1167558.3774567752
2025-02-10,1171315.4639159006
2025-02-11,1171587.0011036436
2025-02-12,1173985.4978090173
2025-02-13,1172488.8676125193
2025-02-14,1173514.0621020468
2025-02-17,1174085.1775078906
2025-02-18,1170350.096183591
2025-02-19,1178191.699918101
2025-02-20,1175868.6973800843
2025-02-21,1181339.563973516
2025-02-24,1175154.575630006
2025-02-25,1171578.2634479078
2025-02-26,1176781.2630340187
2025-02-27,1173833.2285362917
2025-02-28,1160108.2941590059
2025-03-03,1163497.5668593082
2025-03-04,1165627.406529596
2025-03-05,1169319.8230830478
2025-03-06,1173169.007722752
2025-03-07,1171006.7236182485
2025-03-10,1168933.9325659138
2025-03-11,1168106.5165535859
2025-03-12,1169789.727093159
2025-03-13,1172892.1078080055
2025-03-14,1180004.8725720057
2025-03-17,1181107.7259080834
2025-03-18,1184143.911920354
2025-03-19,1174440.4109410492
2025-03-20,1168178.8096755212
2025-03-21,1158472.8189710872
2025-03-24,1160304.3128152806
2025-03-25,1165393.061269491
2025-03-26,1164162.1142862602
2025-03-27,1164697.4959124753
2025-03-28,1159085.8850823948
2025-03-31,1156091.486468101
2025-04-01,1159500.5203615935
2025-04-02,1160226.5226391694
2025-04-03,1161590.197040347
2025-04-07,1121398.7843609748
2025-04-08,1129191.8889478266
2025-04-09,1134614.2173760138
2025-04-10,1142948.7914215545
2025-04-11,1145975.504631936
2025-04-14,1150159.7844323867
2025-04-15,1149647.8100605856
2025-04-16,1151446.29493907
2025-04-17,1151779.8236669204
2025-04-18,1152390.276519181
2025-04-21,1155344.7571668334
2025-04-22,1158818.0746299827
2025-04-23,1155185.544872521
2025-04-24,1151149.7089446974
2025-04-25,1154306.6736766843
2025-04-28,1151147.7934022376
2025-04-29,1151393.6128773289
2025-04-30,1159630.569013936
2025-05-06,1153575.5149933381
2025-05-07,1157002.774454702
2025-05-08,1159995.7657323019
2025-05-09,1158263.9708731594
2025-05-12,1161281.215438897
2025-05-13,1161370.1507852452
2025-05-14,1162917.2013747008
2025-05-15,1159713.5765920095
2025-05-16,1163892.6843626387
2025-05-19,1170766.684162601
2025-05-20,1171266.01035525
2025-05-21,1173634.410023682
2025-05-22,1170905.1372096236
2025-05-23,1168277.6077211814
2025-05-26,1168400.685166616
2025-05-27,1171049.2077082724
2025-05-28,1168855.4849625346
2025-05-29,1171624.8568774075
2025-05-30,1169288.1440881768
2025-06-03,1170719.275251019
2025-06-04,1172419.7560444735
2025-06-05,1170810.8363364344
2025-06-06,1171054.3314902238
2025-06-09,1176933.8216901142
2025-06-10,1179802.5691113726
2025-06-11,1180074.8135887347
2025-06-12,1180056.0056611688
2025-06-13,1176535.4111117113
2025-06-16,1179667.317762101
2025-06-17,1180132.3211098448
2025-06-18,1180571.9447146154
2025-06-19,1176925.7306415068
2025-06-20,1174651.7977182528
2025-06-23,1175748.9306834557
2025-06-24,1179912.3098839412
2025-06-25,1184589.23197809
2025-06-26,1184825.1857713321
2025-06-27,1184240.9919911486
2025-06-30,1186414.4226541854
2025-07-01,1195466.0305287899
2025-07-02,1196856.8307933195
2025-07-03,1199415.300392802
2025-07-04,1198310.1930967013
2025-07-07,1199152.4850268068
2025-07-08,1202050.77882706
2025-07-09,1211573.2865644458
2025-07-10,1226273.6353141048
2025-07-11,1220975.584372769
2025-07-14,1228500.500280247
2025-07-15,1229316.4620491618
2025-07-16,1227292.9875368976
2025-07-17,1230794.463339164
2025-07-18,1233921.2199617429
2025-07-21,1235138.3101680623
2025-07-22,1234832.8643439342
2025-07-23,1231087.456615151
2025-07-24,1234072.5338392425
2025-07-25,1241884.8128839738
2025-07-28,1239829.804474957
2025-07-29,1237571.5341302685
2025-07-30,1236025.9123307907
2025-07-31,1233933.1656211566
2025-08-01,1230407.9759487642
2025-08-04,1230865.763508817
2025-08-05,1232901.438135663
2025-08-06,1232482.110936472
2025-08-07,1234918.7424316644
2025-08-08,1235093.6066089019
2025-08-11,1233817.8570184915
2025-08-12,1234229.9977686938
2025-08-13,1236589.9928033378
2025-08-14,1235845.3211330958
2025-08-15,1238518.198442594
2025-08-18,1240331.0627067033
2025-08-19,1239876.1682708752
2025-08-20,1239238.207835437
2025-08-21,1245134.9196110684
2025-08-22,1250798.298724867
2025-08-25,1259298.6893262237
2025-08-26,1260852.6872461098
2025-08-27,1254092.4071391711
2025-08-28,1255458.7522106753
2025-08-29,1253758.193335212
2025-09-01,1254167.0129938184
2025-09-02,1251978.9035708746
2025-09-03,1246738.4433842124
2025-09-04,1241867.1849631595
2025-09-05,1249109.1880225688
2025-09-08,1250052.538223614
2025-09-09,1246419.189869708
2025-09-10,1248317.453512595
2025-09-11,1255919.2063469733
2025-09-12,1258658.2577412413
2025-09-15,1256998.3511219837
2025-09-16,1260151.6502634021
2025-09-17,1261864.6241279999
2025-09-18,1257140.7745039086
2025-09-19,1256746.1666276208
2025-09-22,1258096.5287416964
2025-09-23,1258047.8958448458
2025-09-24,1260135.7793473531
2025-09-25,1260904.1384066932
2025-09-26,1257909.3276564784
2025-09-29,1262111.663261783
2025-09-30,1265711.2077023478
2025-10-09,1270949.8408715916
2025-10-10,1266302.2737050666
2025-10-13,1265737.9767403041
2025-10-14,1261793.6270167874
2025-10-15,1267199.442997965
2025-10-16,1266436.2168111398
2025-10-17,1264138.6994460349
2025-10-20,1264182.700177755
2025-10-21,1268800.9428883465
2025-10-22,1266446.978467995
2025-10-23,1268578.9316106208
2025-10-24,1268817.284483826
2025-10-27,1273887.4528495
2025-10-28,1270923.365773563
2025-10-29,1277794.6833090447
2025-10-30,1273244.367895066
2025-10-31,1272234.3761577806
2025-11-03,1273583.436088664
2025-11-04,1272131.075386218
2025-11-05,1271140.6282557978
2025-11-06,1272704.9379029134
2025-11-07,1269699.406158832
2025-11-10,1271936.367028517
2025-11-11,1272251.2826213103
2025-11-12,1270873.251633277
2025-11-13,1273897.2746443376
2025-11-14,1270206.9233321452
2025-11-17,1269948.8319508026
2025-11-18,1261625.9572104355
2025-11-19,1261692.6882677358
2025-11-20,1263183.1692634658
2025-11-21,1250320.7221265384
2025-11-24,1253440.714481706
2025-11-25,1257971.8001221805
2025-11-26,1255538.284940196
2025-11-27,1254256.4745990767
2025-11-28,1256184.8784312431
2025-12-01,1258537.815378706
2025-12-02,1256290.1011281272
2025-12-03,1254939.0633718364
2025-12-04,1252161.6407340644
2025-12-05,1256185.8670642867
2025-12-08,1260153.0160537325
2025-12-09,1256459.5307153885
2025-12-10,1255517.9794041547
2025-12-11,1252318.0856186096
2025-12-12,1250891.3014166928
2025-12-15,1245664.4218647613
2025-12-16,1239602.9116908256
2025-12-17,1243374.9895685236
2025-12-18,1242346.2041800015
2025-12-19,1244440.6601586256
2025-12-22,1246842.2263479934
2025-12-23,1247774.2426192346
2025-12-24,1248922.630527246
2025-12-25,1252460.9882101587
2025-12-26,1251529.3487548428
2025-12-29,1247677.3149280725
2025-12-30,1245998.0107560141
2025-12-31,1244574.6940856008
2026-01-05,1248633.3580759708
2026-01-06,1251043.4027895988
2026-01-07,1250159.0143590185
2026-01-08,1251265.405945724
2026-01-09,1253730.083900657
2026-01-12,1257955.645061297
2026-01-13,1253224.6550549888
2026-01-14,1254042.0618491208
2026-01-15,1253543.4622638791
2026-01-16,1253330.1003266338
2026-01-19,1255295.4729074547
2026-01-20,1255565.7307816527
2026-01-21,1257417.5013754827
2026-01-22,1259271.2985006669
2026-01-23,1263168.9044073035
2026-01-26,1258457.4881828749
2026-01-27,1260329.052369794
2026-01-28,1261308.5827538082
2026-01-29,1263465.5104980995
2026-01-30,1256882.7518409272
2026-02-02,1247359.9670942551
2026-02-03,1253607.3354550607
2026-02-04,1254656.8680075498
2026-02-05,1251952.5372847088
2026-02-06,1251409.9501505825
2026-02-09,1256311.5980152406
2026-02-10,1255848.2427126449
2026-02-11,1253994.8443995449
2026-02-12,1253672.2071396313
2026-02-13,1251640.309959757
2026-02-24,1254847.370848648
2026-02-25,1255583.1460163812
2026-02-26,1253999.0818069167
2026-02-27,1255969.0564853598
2026-03-02,1256134.8410693335
2026-03-03,1251405.2785600869
2026-03-04,1249406.3598910884
2026-03-05,1251217.8470095897
2026-03-06,1252041.3004331598
2026-03-09,1248908.599897956
2026-03-10,1251985.778457591
2026-03-11,1254278.9363061239
2026-03-12,1253323.8924041267
2026-03-13,1248505.1483487594
