trade_date,nav_cs10_full
2021-09-16,1219723.3879058498
2021-09-17,1218772.294582841
2021-09-22,1218957.6751987026
2021-09-23,1221895.986280084
2021-09-24,1216127.1344926062
2021-09-27,1207360.5500520468
2021-09-28,1210010.2802864972
2021-09-29,1199167.678499806
2021-09-30,1206437.5126179184
2021-10-08,1205702.5172097401
2021-10-11,1202977.7460836864
2021-10-12,1195577.3402352019
2021-10-13,1196687.8619854604
2021-10-14,1199517.204327892
2021-10-15,1203265.1878786772
2021-10-18,1203928.1468388282
2021-10-19,1206343.4913284348
2021-10-20,1205322.6552209747
2021-10-21,1206328.8662438625
2021-10-22,1204005.9687524533
2021-10-25,1205765.710531844
2021-10-26,1207084.488603427
2021-10-27,1204409.2614181365
2021-10-28,1201500.7793830212
2021-10-29,1205915.7105334399
2021-11-01,1209708.3629797238
2021-11-02,1207941.6015496613
2021-11-03,1209324.0952100013
2021-11-04,1213655.8441231886
2021-11-05,1212529.1281497066
2021-11-08,1214763.1262176738
2021-11-09,1216178.9728612641
2021-11-10,1216669.9473266255
2021-11-11,1223003.8021424948
2021-11-12,1224914.018392163
2021-11-15,1225684.301033676
2021-11-16,1224942.7464916417
2021-11-17,1229210.9724178151
2021-11-18,1230582.4097996354
2021-11-19,1233961.6660548083
2021-11-22,1237978.496185749
2021-11-23,1234795.9997658094
2021-11-24,1236202.1325030911
2021-11-25,1235573.5897648113
2021-11-26,1234858.7877644657
2021-11-29,1234472.687340079
2021-11-30,1235799.4311832138
2021-12-01,1235402.1869678313
2021-12-02,1232258.8847046779
2021-12-03,1234287.228079811
2021-12-06,1231677.3006203983
2021-12-07,1229578.2361754891
2021-12-08,1234184.3600824184
2021-12-09,1235349.149044323
2021-12-10,1234753.2086708841
2021-12-13,1239913.755595284
2021-12-14,1239750.5385405072
2021-12-15,1237716.0806716725
2021-12-16,1241659.1788601181
2021-12-17,1237692.990069686
2021-12-20,1232566.9418463267
2021-12-21,1236488.758036938
2021-12-22,1241795.9821266767
2021-12-23,1246312.9962743535
2021-12-24,1240304.5483456566
2021-12-27,1239633.663794002
2021-12-28,1243914.8427480762
2021-12-29,1240547.589915238
2021-12-30,1246322.3562390187
2021-12-31,1248994.8813069947
2022-01-04,1249432.0861958377
2022-01-05,1243047.6288213362
2022-01-06,1241504.6262258512
2022-01-07,1239666.7786380192
2022-01-10,1241649.0567618033
2022-01-11,1239288.079197095
2022-01-12,1244829.410961686
2022-01-14,1241759.8328660105
2022-01-17,1245962.6117496663
2022-01-18,1247656.814718837
2022-01-19,1245833.8931643257
2022-01-20,1247564.7534722602
2022-01-21,1243762.1430297848
2022-01-24,1246171.8167950802
2022-01-25,1234386.9923695107
2022-01-26,1233541.142161182
2022-01-27,1222164.2481159316
2022-01-28,1223121.6147688655
2022-02-07,1229763.9587275386
2022-02-08,1233162.7962301662
2022-02-09,1237652.8475271242
2022-02-10,1238091.1362577262
2022-02-11,1228420.7319929441
2022-02-14,1223264.0756202647
2022-02-15,1224486.9970828095
2022-02-16,1226068.7227366085
2022-02-17,1231361.4119463847
2022-02-18,1234094.7985288985
2022-02-21,1233496.3228987718
2022-02-22,1229540.6204032314
2022-02-23,1234126.0182279262
2022-02-24,1227196.9729872353
2022-02-25,1229393.3973087382
2022-02-28,1228602.5564949475
2022-03-01,1230999.9657243304
2022-03-02,1231669.741137873
2022-03-03,1229143.6387929083
2022-03-04,1226361.459041741
2022-03-07,1222268.806519671
2022-03-08,1212770.2696593266
2022-03-09,1211358.5942116082
2022-03-10,1216984.4213700243
2022-03-11,1219715.5546062333
2022-03-14,1211510.4954071175
2022-03-15,1188765.8319927736
2022-03-16,1202199.9683172253
2022-03-17,1210068.5368785337
2022-03-18,1215236.5199600945
2022-03-21,1218358.4331169433
2022-03-22,1221780.6671855398
2022-03-23,1220382.6530812068
2022-03-24,1218764.6684419499
2022-03-25,1214935.8517807992
2022-03-28,1214226.8880557036
2022-03-29,1211342.3063939596
2022-03-30,1220345.7443420733
2022-03-31,1216871.0432889208
2022-04-01,1220641.9228009325
2022-04-06,1220964.5256985505
2022-04-07,1213621.5262904186
2022-04-08,1214436.5402294863
2022-04-11,1202359.2111435176
2022-04-12,1207384.1707305792
2022-04-13,1201980.5583775642
2022-04-14,1207765.8458249962
2022-04-15,1206673.2418717255
2022-04-18,1205958.032807752
2022-04-19,1206282.8095003013
2022-04-20,1199922.1020527782
2022-04-21,1192848.4723245928
2022-04-22,1195265.111314534
2022-04-25,1172322.4895202026
2022-04-26,1169443.0205150761
2022-04-27,1176997.1732064802
2022-04-28,1176829.5983476487
2022-04-29,1187926.4431109843
2022-05-05,1188673.8977685955
2022-05-06,1181958.3980756358
2022-05-09,1183965.988029123
2022-05-10,1187845.5806247734
2022-05-11,1189896.0041484237
2022-05-12,1190377.9199642804
2022-05-13,1193875.1451705575
2022-05-16,1193362.292959868
2022-05-17,1195318.466572617
2022-05-18,1194436.9264343353
2022-05-19,1193918.9883386914
2022-05-20,1197513.3659825695
2022-05-23,1197793.5411673207
2022-05-24,1192498.1929537705
2022-05-25,1199492.502278788
2022-05-26,1201860.6631884845
2022-05-27,1199390.5561893901
2022-05-30,1199317.3466279313
2022-05-31,1200428.7241384112
2022-06-01,1200045.1893687043
2022-06-02,1202670.6055390642
2022-06-06,1208819.6385157865
2022-06-07,1206888.9510207507
2022-06-08,1208409.9293950784
2022-06-09,1205268.5384028794
2022-06-10,1209199.0936748486
2022-06-13,1210311.4413210717
2022-06-14,1208419.1116744217
2022-06-15,1208255.3252648064
2022-06-16,1208969.5436217766
2022-06-17,1211777.3913932557
2022-06-20,1211569.0651266119
2022-06-21,1210327.3121435603
2022-06-22,1210333.1730212548
2022-06-23,1213610.8635629534
2022-06-24,1217210.7938257651
2022-06-27,1218532.8401640225
2022-06-28,1219912.0956670858
2022-06-29,1215358.2146907619
2022-06-30,1220951.3172278954
2022-07-01,1219266.4604771386
2022-07-04,1221302.9412626696
2022-07-05,1219042.8545714563
2022-07-06,1218807.5522459373
2022-07-07,1221306.2893388933
2022-07-08,1220559.6432042215
2022-07-11,1216119.2460620143
2022-07-12,1214587.3581936732
2022-07-13,1215874.3590941732
2022-07-14,1216277.97874444
2022-07-15,1214952.226919316
2022-07-18,1218891.710689706
2022-07-19,1218427.9739322257
2022-07-20,1223744.4319505915
2022-07-21,1220444.2744179622
2022-07-22,1222900.8827435202
2022-07-25,1217688.7183523804
2022-07-26,1220621.1480979424
2022-07-27,1222864.21368809
2022-07-28,1223632.1004696167
2022-07-29,1224649.4657479539
2022-08-01,1227128.5419474875
2022-08-02,1219020.534649719
2022-08-03,1215338.5467179609
2022-08-04,1219371.0963670297
2022-08-05,1222465.1654420237
2022-08-08,1224053.5779214664
2022-08-09,1224620.0586317512
2022-08-10,1222245.0068252683
2022-08-11,1226313.0295194057
2022-08-12,1225952.2197970054
2022-08-15,1229350.5785856796
2022-08-16,1231017.6526209498
2022-08-17,1232265.5454003222
2022-08-18,1229561.1183869808
2022-08-19,1228050.4337980482
2022-08-22,1229485.9250659796
2022-08-23,1229335.2235840913
2022-08-24,1221374.4960934927
2022-08-25,1221057.7069426896
2022-08-26,1219825.1311786105
2022-08-29,1220852.441420034
2022-08-30,1218066.72502717
2022-08-31,1212667.959911495
2022-09-01,1208067.507617999
2022-09-02,1211552.4005958827
2022-09-05,1214119.2686849232
2022-09-06,1219104.7750155625
2022-09-07,1219855.6563230013
2022-09-08,1219872.753514452
2022-09-09,1220492.997154098
2022-09-13,1219239.0368603657
2022-09-14,1215068.2488129651
2022-09-15,1208655.0414683458
2022-09-16,1202166.5943664752
2022-09-19,1200169.3237589137
2022-09-20,1203508.9165475122
2022-09-21,1202901.7549905207
2022-09-22,1200769.954330436
2022-09-23,1196069.8173883178
2022-09-26,1193318.6533982952
2022-09-27,1197216.861309669
2022-09-28,1189787.7935801272
2022-09-29,1189216.6425475248
2022-09-30,1186872.02375491
2022-10-10,1183000.6022470803
2022-10-11,1183983.4020713968
2022-10-12,1190704.0372129763
2022-10-13,1190918.2016319027
2022-10-14,1200032.6027908886
2022-10-17,1199097.7397385363
2022-10-18,1199676.1986888654
2022-10-19,1194209.0060454267
2022-10-20,1190466.5420429378
2022-10-21,1189002.3310029593
2022-10-24,1182612.8747541693
2022-10-25,1179748.9641421062
2022-10-26,1183176.7369025263
2022-10-27,1179963.336430838
2022-10-28,1170357.099549945
2022-10-31,1169569.1010250917
2022-11-01,1174796.0974295656
2022-11-02,1178082.975163419
2022-11-03,1176917.88017221
2022-11-04,1183073.4637112208
2022-11-07,1182772.178457925
2022-11-08,1182261.7190467766
2022-11-09,1185299.428698796
2022-11-10,1182747.6091597339
2022-11-11,1188076.1184227108
2022-11-14,1184319.4371870228
2022-11-15,1187189.6850593064
2022-11-16,1184600.1122664069
2022-11-17,1185646.931980158
2022-11-18,1181685.0566809422
2022-11-21,1183389.882220241
2022-11-22,1180674.89380984
2022-11-23,1181508.3632074706
2022-11-24,1183269.2069254448
2022-11-25,1183195.4190468115
2022-11-28,1180011.1806926986
2022-11-29,1184444.8062753326
2022-11-30,1184861.5084248993
2022-12-01,1187031.7242228694
2022-12-02,1189038.2149322894
2022-12-05,1189623.6120928526
2022-12-06,1187110.2191383438
2022-12-07,1186269.8677282878
2022-12-08,1188301.1271269086
2022-12-09,1189679.3706757396
2022-12-12,1186652.8465473289
2022-12-13,1182049.3514890946
2022-12-14,1181984.4383144702
2022-12-15,1180876.3519305217
2022-12-16,1177992.9549686993
2022-12-19,1174521.8648371284
2022-12-20,1170157.2938640008
2022-12-21,1170598.6170389904
2022-12-22,1170662.8812977714
2022-12-23,1169174.6046995744
2022-12-26,1171254.7817241747
2022-12-27,1174951.5185941376
2022-12-28,1175632.145888274
2022-12-29,1172751.8578253447
2022-12-30,1174017.7094417193
2023-01-03,1176355.9916060676
2023-01-04,1177411.8100093019
2023-01-05,1180864.1172599483
2023-01-06,1179550.3611930734
2023-01-09,1183593.1782754578
2023-01-10,1182277.534203732
2023-01-11,1181261.4220528349
2023-01-12,1180275.0641614809
2023-01-13,1184143.5988718069
2023-01-16,1187009.265017245
2023-01-17,1187305.8764790858
2023-01-18,1188053.8299695714
2023-01-19,1188546.813844886
2023-01-20,1192156.4412786383
2023-01-30,1195338.334670963
2023-01-31,1192522.1690651148
2023-02-01,1197983.0771021887
2023-02-02,1199187.037229351
2023-02-03,1194832.1465390227
2023-02-06,1188582.0403562859
2023-02-07,1188569.0105198596
2023-02-08,1186920.8941533477
2023-02-09,1190521.015458716
2023-02-10,1187118.0082422053
2023-02-13,1189965.3192398832
2023-02-14,1189823.4953791497
2023-02-15,1188765.2448853522
2023-02-16,1183600.5463056704
2023-02-17,1176785.2678957032
2023-02-20,1183651.6519596693
2023-02-21,1185506.2990343524
2023-02-22,1185316.1635289032
2023-02-23,1185208.933501157
2023-02-24,1182814.131107751
2023-02-27,1181021.606332832
2023-02-28,1183292.6587050194
2023-03-01,1186874.8612659278
2023-03-02,1186383.9994353019
2023-03-03,1190398.112216756
2023-03-06,1192967.463842326
2023-03-07,1191265.6011870997
2023-03-08,1190729.0870687652
2023-03-09,1191963.588119236
2023-03-10,1188051.4627839732
2023-03-13,1189511.3940902178
2023-03-14,1187651.0166572195
2023-03-15,1190815.635478989
2023-03-16,1187408.6847843435
2023-03-17,1190132.8362225879
2023-03-20,1190925.0916058128
2023-03-21,1193075.4652127328
2023-03-22,1194375.995992676
2023-03-23,1194698.4364096054
2023-03-24,1194990.6129360658
2023-03-27,1194374.9452983711
2023-03-28,1192660.7011889257
2023-03-29,1193035.1421244927
2023-03-30,1194780.593166064
2023-03-31,1198002.1970423593
2023-04-03,1201524.961260901
2023-04-04,1203388.9344935906
2023-04-06,1203742.6494634042
2023-04-07,1205967.2050534172
2023-04-10,1201380.6219231894
2023-04-11,1202061.2870534633
2023-04-12,1203392.3607810251
2023-04-13,1202056.7943955197
2023-04-14,1205190.975082601
2023-04-17,1207949.0736444967
2023-04-18,1208161.8975142848
2023-04-19,1207058.836296512
2023-04-20,1205299.689686756
2023-04-21,1200864.670510093
2023-04-24,1199453.1403520291
2023-04-25,1198736.110726836
2023-04-26,1199788.2340519724
2023-04-27,1202160.8807971815
2023-04-28,1205472.4418937126
2023-05-04,1208188.008353327
2023-05-05,1208041.9365373445
2023-05-08,1210926.7792724944
2023-05-09,1208649.8349472517
2023-05-10,1207664.0629827806
2023-05-11,1208279.5322469242
2023-05-12,1204904.7462089253
2023-05-15,1206877.9792647178
2023-05-16,1205169.999013668
2023-05-17,1205182.2197261816
2023-05-18,1205124.5108621356
2023-05-19,1206195.690727277
2023-05-22,1207523.978752991
2023-05-23,1208189.726279116
2023-05-24,1205105.6045888024
2023-05-25,1203402.8301901987
2023-05-26,1205030.6553992343
2023-05-29,1206598.446769184
2023-05-30,1208780.3458836004
2023-05-31,1208030.3896245735
2023-06-01,1209616.961908679
2023-06-02,1211525.1904759635
2023-06-05,1211341.1377668106
2023-06-06,1208654.701432235
2023-06-07,1209139.2830925027
2023-06-08,1207495.3452629445
2023-06-09,1209863.4859110925
2023-06-12,1211283.429296316
2023-06-13,1214409.3668277152
2023-06-14,1213299.6898161608
2023-06-15,1215354.0281497093
2023-06-16,1216285.6640524142
2023-06-19,1214139.2253528805
2023-06-20,1213823.1745499398
2023-06-21,1209316.6737587715
2023-06-26,1205243.7702588122
2023-06-27,1208034.0113257293
2023-06-28,1208747.1501124045
2023-06-29,1209659.7951307541
2023-06-30,1214506.9772173746
2023-07-03,1218231.1166500833
2023-07-04,1220010.8389445858
2023-07-05,1217780.2095769965
2023-07-06,1218025.2963018208
2023-07-07,1216384.6567879964
2023-07-10,1217432.2514919478
2023-07-11,1219326.2585338124
2023-07-12,1217778.231295659
2023-07-13,1223149.0693120903
2023-07-14,1225046.9973787544
2023-07-17,1223687.973255055
2023-07-18,1223634.4535781092
2023-07-19,1225428.7897693596
2023-07-20,1220093.8104071137
2023-07-21,1219018.9479405808
2023-07-24,1217897.3706046657
2023-07-25,1224327.84676905
2023-07-26,1224392.7069747075
2023-07-27,1224304.9857865158
2023-07-28,1227654.227352799
2023-07-31,1228934.435964016
2023-08-01,1228903.5541565837
2023-08-02,1225687.6901630315
2023-08-03,1226900.4756432597
2023-08-04,1228208.023168662
2023-08-07,1225737.7843168697
2023-08-08,1223906.7781985742
2023-08-09,1221982.9356072994
2023-08-10,1221321.751834911
2023-08-11,1217551.772209502
2023-08-14,1216913.0611489778
2023-08-15,1218728.9440630244
2023-08-16,1216744.2130362913
2023-08-17,1219736.2594442454
2023-08-18,1216025.2279604496
2023-08-21,1214520.5599601732
2023-08-22,1215427.0877263614
2023-08-23,1211985.0939622417
2023-08-24,1214937.8892486207
2023-08-25,1209374.7372952313
2023-08-28,1210709.7083775457
2023-08-29,1216589.4715116073
2023-08-30,1219527.1714391864
2023-08-31,1218645.7129337364
2023-09-01,1218751.5663003712
2023-09-04,1221571.7890507788
2023-09-05,1219761.2318773365
2023-09-06,1219024.3431081963
2023-09-07,1212533.0129109316
2023-09-08,1212964.5694189728
2023-09-11,1214702.8460333466
2023-09-12,1215393.8446868598
2023-09-13,1213187.2480196517
2023-09-14,1214215.0312401105
2023-09-15,1212451.8563477043
2023-09-18,1211368.9684744198
2023-09-19,1213333.9114622832
2023-09-20,1214586.6700344349
2023-09-21,1209617.5609953825
2023-09-22,1215421.9459341469
2023-09-25,1214861.0278896906
2023-09-26,1212086.0624498506
2023-09-27,1208365.7831923845
2023-09-28,1210520.3648269367
2023-10-09,1208997.1945946629
2023-10-10,1205946.110900669
2023-10-11,1204982.5617552428
2023-10-12,1208753.0113809842
2023-10-13,1206870.0927547915
2023-10-16,1203896.0419848892
2023-10-17,1204264.8199521415
2023-10-18,1200297.58552957
2023-10-19,1193793.599011782
2023-10-20,1193039.3766493748
2023-10-23,1185080.470107687
2023-10-24,1192043.249552572
2023-10-25,1193710.3394021497
2023-10-26,1194666.9346342888
2023-10-27,1200566.670861845
2023-10-30,1203843.7464184286
2023-10-31,1203177.3850965544
2023-11-01,1203021.3621224114
2023-11-02,1202641.8905596884
2023-11-03,1207894.5147208634
2023-11-06,1212649.8742916656
2023-11-07,1212645.6932449797
2023-11-08,1212722.3219671233
2023-11-09,1211436.7942734759
2023-11-10,1209240.824822057
2023-11-13,1211277.2395799803
2023-11-14,1212157.2871100476
2023-11-15,1216260.2401019374
2023-11-16,1212386.4915514751
2023-11-17,1214229.7278005295
2023-11-20,1214569.1178389345
2023-11-21,1216516.4156782662
2023-11-22,1217428.3515968402
2023-11-23,1217102.2837502512
2023-11-24,1221620.1048610797
2023-11-27,1226012.275182986
2023-11-28,1227115.4029895233
2023-11-29,1223925.9275642205
2023-11-30,1223988.2165257796
2023-12-01,1225041.5673668643
2023-12-04,1224186.5158918719
2023-12-05,1218173.774711141
2023-12-06,1218730.5849087965
2023-12-07,1218990.5934502822
2023-12-08,1219645.8504358188
2023-12-11,1216936.249196769
2023-12-12,1218953.860534885
2023-12-13,1217792.0208964017
2023-12-14,1222239.6878863182
2023-12-15,1220622.2086106648
2023-12-18,1220670.127228415
2023-12-19,1219736.3345197237
2023-12-20,1220331.4662215924
2023-12-21,1213796.141678691
2023-12-22,1215246.8127095033
2023-12-25,1217088.1477920595
2023-12-26,1216938.7191959477
2023-12-27,1219866.7407949143
2023-12-28,1226731.6267333513
2023-12-29,1229829.9840736773
2024-01-02,1237442.985098998
2024-01-03,1234865.6571983413
2024-01-04,1235815.625652674
2024-01-05,1233598.773873481
2024-01-08,1223908.2449932105
2024-01-09,1225154.4741591623
2024-01-10,1222984.3919768443
2024-01-11,1225498.9404508027
2024-01-12,1221360.9308153342
2024-01-15,1220505.5133117356
2024-01-16,1223751.8931919248
2024-01-17,1219634.0058739735
2024-01-18,1218847.8287919706
2024-01-19,1218204.7407154234
2024-01-22,1210062.1642133677
2024-01-23,1210738.242404534
2024-01-24,1211685.9213292196
2024-01-25,1215289.0884794006
2024-01-26,1215810.526886032
2024-01-29,1208314.108156255
2024-01-30,1203504.6904524309
2024-01-31,1198599.9386649872
2024-02-01,1196991.1115573114
2024-02-02,1193102.505102777
2024-02-05,1188990.3929109876
2024-02-06,1197979.5124001664
2024-02-07,1201004.4392629536
2024-02-08,1208295.3124379506
2024-02-19,1211039.1692768175
2024-02-20,1213719.8615539034
2024-02-21,1216679.7381597771
2024-02-22,1221490.6703277149
2024-02-23,1225296.0458194383
2024-02-26,1224049.1379145978
2024-02-27,1230375.223735285
2024-02-28,1222848.1370071187
2024-02-29,1228918.45921365
2024-03-01,1231115.0679176818
2024-03-04,1232694.0749053396
2024-03-05,1231592.4923515583
2024-03-06,1235096.7250895745
2024-03-07,1233971.7492583299
2024-03-08,1235526.2853149048
2024-03-11,1238697.9193479887
2024-03-12,1236799.9288288343
2024-03-13,1234235.5348431466
2024-03-14,1232690.6346937674
2024-03-15,1237252.4229772198
2024-03-18,1239236.9354605905
2024-03-19,1239288.228079986
2024-03-20,1240397.9995709725
2024-03-21,1242311.3905210677
2024-03-22,1239360.1232303642
2024-03-25,1237524.3154609064
2024-03-26,1240172.5036941443
2024-03-27,1234605.3243200742
2024-03-28,1239224.9500429498
2024-03-29,1244169.581744764
2024-04-01,1249171.089328162
2024-04-02,1249576.7467465801
2024-04-03,1250955.6783916347
2024-04-08,1252541.5317760075
2024-04-09,1254288.9753882382
2024-04-10,1254606.8700489018
2024-04-11,1253597.5387083397
2024-04-12,1256359.4407987515
2024-04-15,1253240.9618166857
2024-04-16,1246333.458433353
2024-04-17,1254044.9184794687
2024-04-18,1253922.8102284768
2024-04-19,1250855.30015307
2024-04-22,1246777.6572708774
2024-04-23,1245739.6236362013
2024-04-24,1248021.2925370443
2024-04-25,1248751.8941001839
2024-04-26,1251063.2721258388
2024-04-29,1250964.486550797
2024-04-30,1252294.3041051524
2024-05-06,1258774.7060534935
2024-05-07,1263199.3933398114
2024-05-08,1262522.730049304
2024-05-09,1263029.8207453135
2024-05-10,1262560.7349510437
2024-05-13,1262502.3117792285
2024-05-14,1261418.8545299845
2024-05-15,1259480.6909074832
2024-05-16,1261259.6080671311
2024-05-17,1261991.5357934262
2024-05-20,1266785.4826846735
2024-05-21,1264556.3753407942
2024-05-22,1265995.5826040788
2024-05-23,1262337.6617778142
2024-05-24,1256612.5959811502
2024-05-27,1261633.139723289
2024-05-28,1260343.8736993552
2024-05-29,1258095.177930552
2024-05-30,1255514.2586614264
2024-05-31,1255253.4473452133
2024-06-03,1252547.4640432233
2024-06-04,1254076.0488046105
2024-06-05,1252122.6952636647
2024-06-06,1248528.133147112
2024-06-07,1250085.9227555166
2024-06-11,1248768.1588249388
2024-06-12,1252741.9664377605
2024-06-13,1252754.0086773306
2024-06-14,1251830.6283479037
2024-06-17,1250362.3351202086
2024-06-18,1253549.0093169499
2024-06-19,1252004.9647883235
2024-06-20,1248475.579296423
2024-06-21,1246543.7615582948
2024-06-24,1237562.7465492163
2024-06-25,1237332.719085234
2024-06-26,1243937.1359735113
2024-06-27,1240690.15966688
2024-06-28,1243530.2084748747
2024-07-01,1245956.0536924952
2024-07-02,1246194.3244947724
2024-07-03,1246131.2763277465
2024-07-04,1240569.8977616173
2024-07-05,1239354.4977300907
2024-07-08,1232087.360645887
2024-07-09,1239684.9597158763
2024-07-10,1236128.849441383
2024-07-11,1241863.5663475639
2024-07-12,1238526.7370154883
2024-07-15,1238985.4213605714
2024-07-16,1242425.9651069616
2024-07-17,1239165.1662586345
2024-07-18,1238666.7061874645
2024-07-19,1235942.599498034
2024-07-22,1234105.0099481808
2024-07-23,1228876.5595861918
2024-07-24,1224553.530201571
2024-07-25,1221185.8166632187
2024-07-26,1222718.8779595844
2024-07-29,1221364.1263329086
2024-07-30,1221310.6340122109
2024-07-31,1230021.822240286
2024-08-01,1229750.609243624
2024-08-02,1226229.500605749
2024-08-05,1217218.2202845288
2024-08-06,1218539.2586665107
2024-08-07,1219367.9664353384
2024-08-08,1217751.4007440065
2024-08-09,1215955.6562737562
2024-08-12,1211830.6759602493
2024-08-13,1215011.8234820988
2024-08-14,1212348.8612174215
2024-08-15,1211865.945075756
2024-08-16,1210032.2318894782
2024-08-19,1210134.626757024
2024-08-20,1204843.624272028
2024-08-21,1202663.043987352
2024-08-22,1200193.4339205779
2024-08-23,1201154.8628680122
2024-08-26,1201905.8642954172
2024-08-27,1198671.2241351798
2024-08-28,1198331.0163659411
2024-08-29,1197405.9778993956
2024-08-30,1202470.873721648
2024-09-02,1198344.839181884
2024-09-03,1199627.433505032
2024-09-04,1196656.4003948243
2024-09-05,1198807.6063016867
2024-09-06,1195346.5508747369
2024-09-09,1190918.6078455164
2024-09-10,1191927.4508695179
2024-09-11,1190801.721154009
2024-09-12,1189541.570778594
2024-09-13,1189249.9133798615
2024-09-18,1189937.5185912447
2024-09-19,1192528.315313164
2024-09-20,1193299.511732434
2024-09-23,1196116.1520277834
2024-09-24,1211626.619567524
2024-09-25,1218400.5674267607
2024-09-26,1230398.7438091922
2024-09-27,1243965.3938268858
2024-09-30,1275129.3570484677
2024-10-08,1296603.3563725557
2024-10-09,1273965.8249302243
2024-10-10,1277215.9090321856
2024-10-11,1271905.235117676
2024-10-14,1282251.8097822515
2024-10-15,1278758.3643215285
2024-10-16,1281693.1966623138
2024-10-17,1283210.9693150702
2024-10-18,1292781.5840535266
2024-10-21,1299257.905862834
2024-10-22,1300124.170559755
2024-10-23,1300203.0181400024
2024-10-24,1298348.0652218445
2024-10-25,1300824.7939308072
2024-10-28,1302968.4712804162
2024-10-29,1300704.5274689547
2024-10-30,1302662.538973044
2024-10-31,1302650.7896269134
2024-11-01,1299547.0155877303
2024-11-04,1304790.3854299737
2024-11-05,1312959.2688246148
2024-11-06,1315853.9069413522
2024-11-07,1324237.7793757007
2024-11-08,1321008.752992136
2024-11-11,1322588.6268291238
2024-11-12,1318137.6435555501
2024-11-13,1317540.8940099152
2024-11-14,1310669.2048861613
2024-11-15,1305856.8083138
2024-11-18,1304704.616223454
2024-11-19,1309763.0299198604
2024-11-20,1312975.95066269
2024-11-21,1314555.0130177112
2024-11-22,1309584.9565683922
2024-11-25,1309472.105737993
2024-11-26,1304800.3137942038
2024-11-27,1309723.044506895
2024-11-28,1307169.057770262
2024-11-29,1311769.3401399083
2024-12-02,1318112.5041488651
2024-12-03,1320749.3127773711
2024-12-04,1317729.7545693354
2024-12-05,1319171.7146394446
2024-12-06,1320035.0659819252
2024-12-09,1319647.2154513139
2024-12-10,1324216.9115386636
2024-12-11,1326748.3861126998
2024-12-12,1330071.7412691577
2024-12-13,1327597.9194098173
2024-12-16,1326523.019975648
2024-12-17,1322595.412168313
2024-12-18,1323362.7518905934
2024-12-19,1319637.950279535
2024-12-20,1320438.7025499195
2024-12-23,1320507.8837297764
2024-12-24,1319828.82408914
2024-12-25,1317251.8888739327
2024-12-26,1318809.0528556288
2024-12-27,1320669.008351269
2024-12-30,1315673.9091072208
2024-12-31,1313768.0560067075
2025-01-02,1311961.6801016177
2025-01-03,1309241.3815951357
2025-01-06,1307542.210434862
2025-01-07,1307915.0565913394
2025-01-08,1307694.2162726468
2025-01-09,1308007.6227727416
2025-01-10,1304821.8381952725
2025-01-13,1300886.085544312
2025-01-14,1312786.1138919855
2025-01-15,1310781.23079143
2025-01-16,1313572.296568265
2025-01-17,1315220.69861605
2025-01-20,1317659.8954818044
2025-01-21,1316758.224774472
2025-01-22,1314101.6645324416
2025-01-23,1313549.332989204
2025-01-24,1317212.3223701245
2025-01-27,1315714.5988253772
2025-02-05,1316137.0962484018
2025-02-06,1324467.5380158399
2025-02-07,1329077.6140185797
2025-02-10,1331557.224332962
2025-02-11,1331430.4519756986
2025-02-12,1334277.849652424
2025-02-13,1333121.1158151005
2025-02-14,1334693.6002682743
2025-02-17,1334200.7997271612
2025-02-18,1330413.210624984
2025-02-19,1337689.2734420586
2025-02-20,1335706.481596924
2025-02-21,1339675.1294275632
2025-02-24,1334344.7442751594
2025-02-25,1330545.7908735203
2025-02-26,1335168.2347789013
2025-02-27,1333404.2213368986
2025-02-28,1319444.0636013083
2025-03-03,1323028.1804540565
2025-03-04,1324554.791230657
2025-03-05,1328487.469782139
2025-03-06,1332695.013048626
2025-03-07,1329286.1887751746
2025-03-10,1327289.8118403254
2025-03-11,1325360.031120352
2025-03-12,1327306.4892234995
2025-03-13,1328445.8330324744
2025-03-14,1337297.8630139383
2025-03-17,1337578.3414176696
2025-03-18,1340584.8984534412
2025-03-19,1335024.480931142
2025-03-20,1330821.298996849
2025-03-21,1321778.7088971648
2025-03-24,1323275.9117901723
2025-03-25,1327097.7134747228
2025-03-26,1326816.1185524743
2025-03-27,1327492.8581734821
2025-03-28,1324006.1967460695
2025-03-31,1320758.2094773469
2025-04-01,1323977.88441888
2025-04-02,1325138.4126619096
2025-04-03,1325949.4955613674
2025-04-07,1283433.9333100605
2025-04-08,1291681.2593578286
2025-04-09,1297262.579235819
2025-04-10,1307640.5001322064
2025-04-11,1310464.4756215625
2025-04-14,1314184.2781663379
2025-04-15,1313919.059134029
2025-04-16,1316022.1223875333
2025-04-17,1316651.1351417657
2025-04-18,1317091.593269791
2025-04-21,1320297.145597443
2025-04-22,1324309.3563764023
2025-04-23,1319414.998576617
2025-04-24,1317172.5322127675
2025-04-25,1319649.5131247942
2025-04-28,1316826.4474656002
2025-04-29,1317730.8286986677
2025-04-30,1321876.6222669964
2025-05-06,1321264.411786308
2025-05-07,1324367.2557842769
2025-05-08,1327907.591188148
2025-05-09,1326401.7352534977
2025-05-12,1329348.639187435
2025-05-13,1329602.0996401776
2025-05-14,1331655.486121228
2025-05-15,1326532.8111835385
2025-05-16,1328731.5024308888
2025-05-19,1332902.9649002661
2025-05-20,1334401.0535284444
2025-05-21,1337475.4459182096
